track_id,group,relative_path,sha256,duration_seconds,sample_rate,channels,artist_key,album_key,composer_key,instrumental,restricted
classical_musicnet_2075,classical,classical_music/classical_musicnet_2075.wav,8507f02fffc86fbe8c2eeb93484dbcf855c8bdc882699a9e1c0731d7a509b10f,329,,,,musicnet_cambini_john1,cambini,true,false
classical_musicnet_2076,classical,classical_music/classical_musicnet_2076.wav,d11c78f284056344f88e4a8a65ce10bd0398536992a22e33d71ba4be78d0cf7b,247,,,,musicnet_cambini_john1,cambini,true,false
classical_musicnet_2077,classical,classical_music/classical_musicnet_2077.wav,4670c84d30864332c65da030732d196b4549a54aa97271f37837d64841e5e608,250,,,,musicnet_cambini_john1,cambini,true,false
classical_musicnet_2078,classical,classical_music/classical_musicnet_2078.wav,7612d1a8410e0072c625553de51655eec1b6c513c905335303bdcaaba927ebd1,355,,,,musicnet_cambini_john2,cambini,true,false
classical_musicnet_2079,classical,classical_music/classical_musicnet_2079.wav,ccebed115bd0f4e6dd588311989849991c56938fa60f9174c1f0a18eccd0fe08,278,,,,musicnet_cambini_john2,cambini,true,false
classical_musicnet_2080,classical,classical_music/classical_musicnet_2080.wav,1794d69f6039cb4371e5729fc0a2ffbcd4fc62cb4a01cc3353ee1e23fe5f2095,233,,,,musicnet_cambini_john2,cambini,true,false
classical_musicnet_2081,classical,classical_music/classical_musicnet_2081.wav,9e8da7bd4cc9ce00f9ed0f104a3342ec2c26708e02dc8695a9795e0e8a21c8fa,299,,,,musicnet_cambini_john3,cambini,true,false
classical_musicnet_2082,classical,classical_music/classical_musicnet_2082.wav,c59cdb94ca095a731561a26f27959b05df9bedc38a0d8c93de2d79a53b391f74,341,,,,musicnet_cambini_john3,cambini,true,false
classical_musicnet_2083,classical,classical_music/classical_musicnet_2083.wav,b3edfbcfd40000b08982bcc694c84c823e4ba06c93725e6a371688236652fa41,245,,,,musicnet_cambini_john3,cambini,true,false
classical_musicnet_2112,classical,classical_music/classical_musicnet_2112.wav,9735b456d142799c485e72d78a46004fe882d37d89a5807c7b1dabaac6a57702,897,,,,musicnet_brahms_op38,brahms,true,false
classical_musicnet_2113,classical,classical_music/classical_musicnet_2113.wav,bd9c7067ab3727bae030a1077a8113e52018b6bd1aa11ea95ccf6c0817f682c3,352,,,,musicnet_brahms_op38,brahms,true,false
classical_musicnet_2114,classical,classical_music/classical_musicnet_2114.wav,e3dcb6b86449e2f77a0cba6e4ab3661fef03a76851781b00f020ce718e889fb5,403,,,,musicnet_brahms_op38,brahms,true,false
classical_musicnet_2116,classical,classical_music/classical_musicnet_2116.wav,140a7d4bde1324f181ad180c870409d0197e666488236173792355471a315140,410,,,,musicnet_brahms_op120no1,brahms,true,false
classical_musicnet_2117,classical,classical_music/classical_musicnet_2117.wav,cff8d6e7693362c28344003a0c0da33f849c62b91f2f21861741d8980d3c70cc,266,,,,musicnet_brahms_op120no1,brahms,true,false
classical_musicnet_2118,classical,classical_music/classical_musicnet_2118.wav,d5d1feeb92b510b6c06328ecab9e089704e55d2a47ae18c07b327819419a98d1,232,,,,musicnet_brahms_op120no1,brahms,true,false
classical_musicnet_2119,classical,classical_music/classical_musicnet_2119.wav,13774732be2e889c7ddd1f0a4486e54e82819974092c8ce89b585772a7338fbc,294,,,,musicnet_brahms_op120no1,brahms,true,false
classical_musicnet_2127,classical,classical_music/classical_musicnet_2127.wav,85443fad0f41bd638a389dbd313e8d20241a2680b7db666252a71714da632b09,518,,,,musicnet_brahms_op11,brahms,true,false
classical_musicnet_2131,classical,classical_music/classical_musicnet_2131.wav,c787e2d55990bbd951e7c0eed407a2b6dcdc0ce99c88a4e2c70803126a0333ce,274,,,,musicnet_brahms_op11,brahms,true,false
classical_musicnet_2138,classical,classical_music/classical_musicnet_2138.wav,8fe19cced2dd0469a6532e41b694da53935d4aba87b3382e990091f1ceb831f5,429,,,,musicnet_brahms_op51no1,brahms,true,false
classical_musicnet_2140,classical,classical_music/classical_musicnet_2140.wav,8860ed76b20018f3b400ae4f35da0fa45e6242b7211f74665540765fdf828701,381,,,,musicnet_brahms_op51no1,brahms,true,false
classical_musicnet_2147,classical,classical_music/classical_musicnet_2147.wav,bd26d91b56b96bbb98c58df3750178121d028ee91e9f55cab3ada85eae5f2a85,501,,,,musicnet_brahms_op36,brahms,true,false
classical_musicnet_2148,classical,classical_music/classical_musicnet_2148.wav,aa2171b27353080af3f848f10bad078e8a26759873091723ff1fb9c9872afa1b,822,,,,musicnet_brahms_op25,brahms,true,false
classical_musicnet_2149,classical,classical_music/classical_musicnet_2149.wav,0d9fa276281be933db75e38afc6d62bdb2e4e39ef22824add4695d9139258beb,476,,,,musicnet_brahms_op25,brahms,true,false
classical_musicnet_2150,classical,classical_music/classical_musicnet_2150.wav,759b57337ccb0333d5f1e0e7ac09be751bd89462c5f0804b521e5dcaf030b67f,599,,,,musicnet_brahms_op25,brahms,true,false
classical_musicnet_2151,classical,classical_music/classical_musicnet_2151.wav,8c93b7cab9c3630ae5a28decae630fce23438864122aa4468425520ccddd458e,533,,,,musicnet_brahms_op25,brahms,true,false
classical_musicnet_2154,classical,classical_music/classical_musicnet_2154.wav,625b9074dbef48d4689cb8fbc77fdc23b3ce617b583b76ed3e8e2f5a6f9e0fd5,894,,,,musicnet_brahms_op18,brahms,true,false
classical_musicnet_2155,classical,classical_music/classical_musicnet_2155.wav,246fd774f4137b296a96e46be7a6eedb75aef26f07c02666458852356bf66a20,606,,,,musicnet_brahms_op18,brahms,true,false
classical_musicnet_2156,classical,classical_music/classical_musicnet_2156.wav,b3db9438775d8075e78af8402ebb6c1b11ca044cb3c14974cd86f9e1cbaa8133,192,,,,musicnet_brahms_op18,brahms,true,false
classical_musicnet_2157,classical,classical_music/classical_musicnet_2157.wav,9abc63ee9538cffd180d291c11c3cd7c7bdffb231ea0ede29d58b9fe07c867e9,661,,,,musicnet_brahms_op18,brahms,true,false
classical_musicnet_2158,classical,classical_music/classical_musicnet_2158.wav,e7214455eb4253713f9631ae899a264244bb95525f9d6a289add2fbd74766d31,482,,,,musicnet_brahms_op40,brahms,true,false
classical_musicnet_2159,classical,classical_music/classical_musicnet_2159.wav,d0f5860200171c5e98e0ff41527a7a2559a8b32a53f16d13b7493b3f2ae5bdef,466,,,,musicnet_brahms_op40,brahms,true,false
classical_musicnet_2160,classical,classical_music/classical_musicnet_2160.wav,1637c584f57c62938781a9a834c9ba88f28780d2df49bb8be281178e8f141dda,446,,,,musicnet_brahms_op40,brahms,true,false
classical_musicnet_2161,classical,classical_music/classical_musicnet_2161.wav,7754f74b1ba9018d73cc3730021f4dbdbc4732f02d48149aa88ac65cf0f63aeb,397,,,,musicnet_brahms_op40,brahms,true,false
classical_musicnet_2166,classical,classical_music/classical_musicnet_2166.wav,f345c9697bb6b660cca03aae07a24cc01b883eaf04e17658a8290431762870c2,639,,,,musicnet_faure_op45,faure,true,false
classical_musicnet_2167,classical,classical_music/classical_musicnet_2167.wav,481dde24084eb7c0489c5207b86b843ef3ed13eceb1b6ef3583be96598a69f51,193,,,,musicnet_faure_op45,faure,true,false
classical_musicnet_2168,classical,classical_music/classical_musicnet_2168.wav,77dfb5c0fc1839fbc307b5d3c52864a8208e9223c44d4c92c29c3acb58b9a27e,612,,,,musicnet_faure_op45,faure,true,false
classical_musicnet_2169,classical,classical_music/classical_musicnet_2169.wav,93415a2c5209abefd69b9e4750c275c2947e12f02d284fa55d725f89b7f54c84,519,,,,musicnet_faure_op45,faure,true,false
classical_musicnet_2177,classical,classical_music/classical_musicnet_2177.wav,3179e83e7bd4be56479d70637aa8932db60708fbb87dfd511475ad863aa4a78b,490,,,,musicnet_ravel_35,ravel,true,false
classical_musicnet_2178,classical,classical_music/classical_musicnet_2178.wav,040a5175a03064c8ca15a25b6da21e5703728b66fdb8469f27b8db0f16769ff7,355,,,,musicnet_ravel_35,ravel,true,false
classical_musicnet_2179,classical,classical_music/classical_musicnet_2179.wav,e59ba9e9376ca9487bd4101bb1f78b328d48c851e8ddf4302dcfb7c44f855821,505,,,,musicnet_ravel_35,ravel,true,false
classical_musicnet_2180,classical,classical_music/classical_musicnet_2180.wav,62e0b2a38d5b2eb1deac06c39104dfb867753ecce55d7e1a7f07c955dc283310,293,,,,musicnet_ravel_35,ravel,true,false
classical_musicnet_2186,classical,classical_music/classical_musicnet_2186.wav,0ba554083b62d4f475fe99a59a588ece8f34f2410f831247e79953af1267d03a,214,,,,musicnet_bach_bwv1006,bach,true,false
classical_musicnet_2191,classical,classical_music/classical_musicnet_2191.wav,34a3c1df0e377007a21b639a59090fbdf8b694b003afc2a6cbc704868a3f19ca,102,,,,musicnet_bach_bwv1006,bach,true,false
classical_musicnet_2194,classical,classical_music/classical_musicnet_2194.wav,138171e364ef1b182f1ff1cef855ae2b9b5550ad103beff3140d95a31b449f3f,100,,,,musicnet_bach_bwv858,bach,true,false
classical_musicnet_2195,classical,classical_music/classical_musicnet_2195.wav,4a1ea30909b248ebcabaac1717c63f3dd2f790ed8b7307f84a11bcf1813201f3,155,,,,musicnet_bach_bwv848,bach,true,false
classical_musicnet_2196,classical,classical_music/classical_musicnet_2196.wav,2e9215e5449d2fe4cfe90c623a324636080a6b84ef956b5264a36f0b53bfef38,75,,,,musicnet_bach_bwv848,bach,true,false
classical_musicnet_2198,classical,classical_music/classical_musicnet_2198.wav,26a1b1d5f66c9c2de8180997ac4a7d4d6e5dc8e78b90b7c51974efb85ddf5bd5,197,,,,musicnet_bach_bwv867,bach,true,false
classical_musicnet_2200,classical,classical_music/classical_musicnet_2200.wav,ef0d47ce96265058d4650eadb9ed3a8ffe5642e331bfde3559a54d948b82ea0f,113,,,,musicnet_bach_bwv861,bach,true,false
classical_musicnet_2201,classical,classical_music/classical_musicnet_2201.wav,a7319dd95dd61962c909998eae220da417c171c5d8846fb73d5f79e2abdc3023,134,,,,musicnet_bach_bwv861,bach,true,false
classical_musicnet_2202,classical,classical_music/classical_musicnet_2202.wav,162548f3269809e79dd2f3dcc720273abfb6352abe4c2e7f3ad2d404c9d3ae99,181,,,,musicnet_bach_bwv1013,bach,true,false
classical_musicnet_2203,classical,classical_music/classical_musicnet_2203.wav,18580f790e41042ac397e4e7a9bf7137517877e0c85326c7c47af3a5693900c7,156,,,,musicnet_bach_bwv1013,bach,true,false
classical_musicnet_2204,classical,classical_music/classical_musicnet_2204.wav,d9c3c8f6f5f176570e0b1f54c6b75436dc87c2128f308c39a76f19fe50dadf56,132,,,,musicnet_bach_bwv1013,bach,true,false
classical_musicnet_2207,classical,classical_music/classical_musicnet_2207.wav,fd2311b0d28ae11c5f307824754f72e6d65f03b1be40e76be7187c8f45d9c6fb,89,,,,musicnet_bach_bwv855,bach,true,false
classical_musicnet_2208,classical,classical_music/classical_musicnet_2208.wav,96d0ea1acf901a8bcf1752e1d65e8d4c0165c128e14af14b834113fda5d7fa65,120,,,,musicnet_bach_bwv855,bach,true,false
classical_musicnet_2209,classical,classical_music/classical_musicnet_2209.wav,5e6c980cb57665f5d1430bd89fcf58749fab17c26d0d0ea0af94c1a19cef6ac1,160,,,,musicnet_bach_bwv849,bach,true,false
classical_musicnet_2210,classical,classical_music/classical_musicnet_2210.wav,ba0a43dbff29bd82451f6306fe0eb821b584919e170bc661eb1eaf9b6fda8280,178,,,,musicnet_bach_bwv849,bach,true,false
classical_musicnet_2211,classical,classical_music/classical_musicnet_2211.wav,b9894163b9d7c685fafdb1cdf64cda499649af524d23038ed3f1a1af4f8dfa39,237,,,,musicnet_bach_bwv857,bach,true,false
classical_musicnet_2212,classical,classical_music/classical_musicnet_2212.wav,a5466fd2f9ac7a808f303d476c9a0879b864bfd00efc5363a648ede17e0b0586,173,,,,musicnet_bach_bwv857,bach,true,false
classical_musicnet_2213,classical,classical_music/classical_musicnet_2213.wav,ad484fc5577b86eb1b80a1986f7d3f1bdb44a28203f93c49352f2793dd1734c2,115,,,,musicnet_bach_bwv847,bach,true,false
classical_musicnet_2214,classical,classical_music/classical_musicnet_2214.wav,27827a5abb6ad7e7249f03c1b7db575d57c838b1465c0bf7927c7a4e63804366,107,,,,musicnet_bach_bwv847,bach,true,false
classical_musicnet_2215,classical,classical_music/classical_musicnet_2215.wav,51a7c82438cc8ba1f7935c751b9189376612a783ded0929df6e2860e77d98112,116,,,,musicnet_bach_bwv846,bach,true,false
classical_musicnet_2217,classical,classical_music/classical_musicnet_2217.wav,ec2742f05aff15808c0e12b15daa1e0fb0e03b0716b5c461c4c956b73877f108,186,,,,musicnet_bach_bwv1009,bach,true,false
classical_musicnet_2218,classical,classical_music/classical_musicnet_2218.wav,1a244f9f65d1aee79d17fc917609c962ce682d5e64c0959060bc805cb27a5835,199,,,,musicnet_bach_bwv1009,bach,true,false
classical_musicnet_2219,classical,classical_music/classical_musicnet_2219.wav,a4525d8a827e8699183e0727519c7d8a34b03bbfebdaf4f708d3073034712e8e,260,,,,musicnet_bach_bwv1009,bach,true,false
classical_musicnet_2220,classical,classical_music/classical_musicnet_2220.wav,6c6190e3df60d70b95db2f6c15b56312c6527f154261c40a25e7a74f133f3979,302,,,,musicnet_bach_bwv1009,bach,true,false
classical_musicnet_2221,classical,classical_music/classical_musicnet_2221.wav,bab6ec138bf5bfb2ec7861d13cda63a0438888d3d6062f2f067cca17aafd4e64,241,,,,musicnet_bach_bwv1009,bach,true,false
classical_musicnet_2222,classical,classical_music/classical_musicnet_2222.wav,27638047e3104481f76ec62c1d569980fb5509d0886e836697d4a539424e253f,202,,,,musicnet_bach_bwv1009,bach,true,false
classical_musicnet_2224,classical,classical_music/classical_musicnet_2224.wav,f44f80af27870073a8c7061b45c0cea047e599182aaabbe432c2c1289631e01d,108,,,,musicnet_bach_bwv852,bach,true,false
classical_musicnet_2225,classical,classical_music/classical_musicnet_2225.wav,087919226e64d3dd5f5f8fb99ae5ecf6b7cc44970b4f03b3d583ab74c9188fa0,213,,,,musicnet_bach_bwv852,bach,true,false
classical_musicnet_2227,classical,classical_music/classical_musicnet_2227.wav,43ceae7f19667f845e053bfeafbf985a5edbd8ee591a7522de29ff1c5599473d,129,,,,musicnet_bach_bwv851,bach,true,false
classical_musicnet_2228,classical,classical_music/classical_musicnet_2228.wav,1c17e1362673ac4c9aeebe93e16f0f1b00c0cf8d9c00bf4a059e2f995c06902d,98,,,,musicnet_bach_bwv851,bach,true,false
classical_musicnet_2229,classical,classical_music/classical_musicnet_2229.wav,6eaf0035ff975d2429d4e87fba099168b9c379a83c6d9762f2957477f1aabb15,244,,,,musicnet_bach_bwv865,bach,true,false
classical_musicnet_2230,classical,classical_music/classical_musicnet_2230.wav,23c7bddf456779c1deef351264ee239e9ba0067567aa391bd8d419217de4ac66,84,,,,musicnet_bach_bwv865,bach,true,false
classical_musicnet_2231,classical,classical_music/classical_musicnet_2231.wav,3d697c631fd1312e35d723241047013e3e241783e29e314cab63832e2875a704,115,,,,musicnet_bach_bwv866,bach,true,false
classical_musicnet_2232,classical,classical_music/classical_musicnet_2232.wav,3361345b338ced29daa9985910f4722a3df119df4214aec3ce34e3810361c9d1,78,,,,musicnet_bach_bwv866,bach,true,false
classical_musicnet_2234,classical,classical_music/classical_musicnet_2234.wav,356eb7b74a9cdb43e429ba0b0b38f6e6eb79ecb8955d70aea2bcf34c0d5a9197,64,,,,musicnet_bach_bwv856,bach,true,false
classical_musicnet_2237,classical,classical_music/classical_musicnet_2237.wav,0b0d2df7c3dee264a8dce741183aad1df45afe272b4126f1fe7358baa72e3e5e,109,,,,musicnet_bach_bwv868,bach,true,false
classical_musicnet_2238,classical,classical_music/classical_musicnet_2238.wav,7fa12a73f6bf2bd49823558b476b22f1c69cbc5217a11c20e68deabcc99a2b7b,60,,,,musicnet_bach_bwv868,bach,true,false
classical_musicnet_2239,classical,classical_music/classical_musicnet_2239.wav,0278c64b7efc34b76ede28fe38cf69bb1329549fd18ee43f855aa36eba364d83,120,,,,musicnet_bach_bwv862,bach,true,false
classical_musicnet_2240,classical,classical_music/classical_musicnet_2240.wav,1f17264d4c198e2f27bcdef3e4c4e799378a89ebc78e9e5423fefbf0cebd70a4,92,,,,musicnet_bach_bwv862,bach,true,false
classical_musicnet_2241,classical,classical_music/classical_musicnet_2241.wav,d9bf2fa92acfa365bfa560cbe59249f845ea6eccc7d89beee607ca4dbab09726,242,,,,musicnet_bach_bwv1001,bach,true,false
classical_musicnet_2242,classical,classical_music/classical_musicnet_2242.wav,f4e29d5050bc8dc4b723b2bacfb26c85e811d16a625d7a1beeddddd740fe6c3a,312,,,,musicnet_bach_bwv1001,bach,true,false
classical_musicnet_2243,classical,classical_music/classical_musicnet_2243.wav,80c15229f50e7afe3e72e0214ff03f22322d2820422e36dc56e6bd692f64585a,193,,,,musicnet_bach_bwv1001,bach,true,false
classical_musicnet_2244,classical,classical_music/classical_musicnet_2244.wav,2f09670ad12f9d95db7ae9d7a9ae9195758ea3d614623043ca2962448f7cac8c,214,,,,musicnet_bach_bwv1001,bach,true,false
classical_musicnet_2247,classical,classical_music/classical_musicnet_2247.wav,b92bde617a9590e7010f9f949326e8da6152b033074bedac8a3c3a48cd28b093,81,,,,musicnet_bach_bwv854,bach,true,false
classical_musicnet_2248,classical,classical_music/classical_musicnet_2248.wav,269457cfb4574d7c16c9ae7e5d0f495f1e8abaa685bbb67996b1e8940a714c4d,104,,,,musicnet_bach_bwv854,bach,true,false
classical_musicnet_2282,classical,classical_music/classical_musicnet_2282.wav,b5c8d08be2d918ea8c938fd9f473780bdbd9bdfa1a7dcc949ea4672bfa5badeb,313,,,,musicnet_bach_bwv1014,bach,true,false
classical_musicnet_2283,classical,classical_music/classical_musicnet_2283.wav,594ed7751fc54e0a75e7b1c5bd1ee032b3ba90c8058c305832651b93cd2b7391,192,,,,musicnet_bach_bwv1014,bach,true,false
classical_musicnet_2284,classical,classical_music/classical_musicnet_2284.wav,570ba3fd3feabe9f4417e2ca1222f3b82fc7771a972a8f6df89e73d9d3e69363,227,,,,musicnet_bach_bwv1014,bach,true,false
classical_musicnet_2285,classical,classical_music/classical_musicnet_2285.wav,de5ce99fb38a9127d5699147e727d2fb03884a9acf6a809050b2726548ca07a8,225,,,,musicnet_bach_bwv1014,bach,true,false
classical_musicnet_2288,classical,classical_music/classical_musicnet_2288.wav,c0f51360eb4660aad0a533d29cd265d7a00515ec21cb76ee28bcd58c38282954,191,,,,musicnet_bach_bwv1002,bach,true,false
classical_musicnet_2289,classical,classical_music/classical_musicnet_2289.wav,43f02ba157f6b563931ef4eff1a88dd8e8d1e6999c2e1c94bed8cb831e94dfd1,203,,,,musicnet_bach_bwv1002,bach,true,false
classical_musicnet_2292,classical,classical_music/classical_musicnet_2292.wav,1f5bd58d4a21692c3058aaad2e0163c7d82fe6a20f6fd6090471a3e381ad7498,91,,,,musicnet_bach_bwv864,bach,true,false
classical_musicnet_2293,classical,classical_music/classical_musicnet_2293.wav,0b644bee2aa9a1a7a74c42f217134f34d61390bc0a0165d390b2531e9cfb7c6d,310,,,,musicnet_bach_bwv1010,bach,true,false
classical_musicnet_2294,classical,classical_music/classical_musicnet_2294.wav,daf9d2abfb7e0b3719c530c0e0b8b76f9d82ec88c8c4d2234015702b850994ef,228,,,,musicnet_bach_bwv1010,bach,true,false
classical_musicnet_2295,classical,classical_music/classical_musicnet_2295.wav,d769a6a2fa533f0e09fa70d6dfe130596d715bca9f83530612b0c01389369137,259,,,,musicnet_bach_bwv1010,bach,true,false
classical_musicnet_2296,classical,classical_music/classical_musicnet_2296.wav,b95c5629745f06d6353743f7f81aba9f25f70f6ae2c7bcf736ab74867b2342bb,291,,,,musicnet_bach_bwv1010,bach,true,false
classical_musicnet_2297,classical,classical_music/classical_musicnet_2297.wav,b531b3fb503dee5fbf736cabe78f16b8420fe7508c78a8427bbcc7932a15afcf,334,,,,musicnet_bach_bwv1010,bach,true,false
classical_musicnet_2298,classical,classical_music/classical_musicnet_2298.wav,f681f82fd4a5e4365d450a3def9affc2d46c2ebbe10b58e6f72f85426ad8b3aa,153,,,,musicnet_bach_bwv1010,bach,true,false
classical_musicnet_2300,classical,classical_music/classical_musicnet_2300.wav,4797b25eeb1fc71f4bdb984fcdd306338c0c70557dd9ae4bdc46e1ed71eeafbe,238,,,,musicnet_bach_bwv853,bach,true,false
classical_musicnet_2302,classical,classical_music/classical_musicnet_2302.wav,5b1a065a945002ee13b0f7694dc2625ff4d86644e3f6fd7f4cc53346442c4a8f,108,,,,musicnet_bach_bwv850,bach,true,false
classical_musicnet_2303,classical,classical_music/classical_musicnet_2303.wav,6c233b3641a84a1755c683a6205e720805a609beec0d70c9b5e33c5c823fda10,92,,,,musicnet_bach_bwv850,bach,true,false
classical_musicnet_2304,classical,classical_music/classical_musicnet_2304.wav,359b444080e067e8840e3b9b7abe1102e6e6af16835c29cc05440fc770b3dd7a,196,,,,musicnet_bach_bwv859,bach,true,false
classical_musicnet_2305,classical,classical_music/classical_musicnet_2305.wav,395bf9b55fd5312dc4ce52a7fea15557058ed61f555108245beb8e8782e73650,65,,,,musicnet_bach_bwv859,bach,true,false
classical_musicnet_2307,classical,classical_music/classical_musicnet_2307.wav,70f9c2adac76cd132672d4eb02f94c2408ce11898850a5760f02fbb2fccfc622,137,,,,musicnet_bach_bwv863,bach,true,false
classical_musicnet_2308,classical,classical_music/classical_musicnet_2308.wav,7a2286c50d1e8d11c4bbd74c8c3ffb2d1c8a617ab87822bfefe526eac64bcf3a,121,,,,musicnet_bach_bwv863,bach,true,false
classical_musicnet_2310,classical,classical_music/classical_musicnet_2310.wav,b3c2dddf16afbce395b7cc66c047161bc6b3c07456f3fd8c90c1ee4aaa48e05e,55,,,,musicnet_bach_bwv860,bach,true,false
classical_musicnet_2313,classical,classical_music/classical_musicnet_2313.wav,0793cf01cc880c01e62781be0d0959230c59a866c0089d5180bc30b595792974,593,,,,musicnet_beethoven_op132,beethoven,true,false
classical_musicnet_2314,classical,classical_music/classical_musicnet_2314.wav,ec1dc248a711018d1557e05f9b116ed4e6d6bc135f8cfadfe0eef81897850152,568,,,,musicnet_beethoven_op132,beethoven,true,false
classical_musicnet_2315,classical,classical_music/classical_musicnet_2315.wav,0957fd2458b9a951ebacbcce171b9fdcb35c7e7a96d5d12c2940c9d0a14b8e2b,1069,,,,musicnet_beethoven_op132,beethoven,true,false
classical_musicnet_2325,classical,classical_music/classical_musicnet_2325.wav,7d62b2aea588144e10a562042ed544431c77ad1f9f4ec9244906210125d75cfa,551,,,,musicnet_beethoven_op57,beethoven,true,false
