segment_id,track_id,group,split,scale_seconds,input_relative_path,input_sha256,acoustic_relative_path,acoustic_sha256,chroma_relative_path,chroma_sha256,rhythm_relative_path,rhythm_sha256,modulation_relative_path,modulation_sha256,structure_relative_path,structure_sha256,sidecar_relative_path,config_sha256,model_sha256,acoustic_windows,pitch_steps,rhythm_windows,modulation_windows,structure_blocks,structure_boundaries,invalid_acoustic_windows,uncertain_pitch_steps,invalid_rhythm_values,invalid_modulation_windows,status,processed_at,error
classical_musicnet_1742__180s,classical_musicnet_1742,classical,validation,180.0,features/audio_symmetric_holdout_v2/180s/classical/validation/classical_musicnet_1742__180s.wav,24082bb8ece36265cfea3ae792a41767057f1f832f1fe24e9febd9a1d0b0b1c8,features/acoustic/180s/classical/validation/classical_musicnet_1742__180s.npz,e0d48f4490fe154ccd285db9acb860cda134dec34d041315080fd70e89c9e2e5,features/chroma/180s/classical/validation/classical_musicnet_1742__180s.npz,ce2a1c7eb80275996bf6bbd36dc185ac07d69c7404b3ceeba5459ed84cccd0c5,features/rhythm/180s/classical/validation/classical_musicnet_1742__180s.npz,fba9a5217f8c01b6ed360a94c453db22ec4fcb5abc4425c792b08d5de28b1f2e,features/modulation/180s/classical/validation/classical_musicnet_1742__180s.npz,922ab90b0efa512cd748e926522dac4f50c3fe6848629674fe105dca3e285a49,features/structure/180s/classical/validation/classical_musicnet_1742__180s.npz,909cf538d372845076ee9bd88af9ebd6c59463fbe71f1c174dcdc3a89f39de0a,features/manifests/180s/classical/validation/classical_musicnet_1742__180s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,a39de25ea9f410ca5f96e86f4255d44be233a9179549f602d379f6cb72f9412f,359,361,359,88,8,9,0,69,201,0,verified_materialized,2026-08-02,
classical_musicnet_1742__300s,classical_musicnet_1742,classical,validation,300.0,features/audio_symmetric_holdout_v2/300s/classical/validation/classical_musicnet_1742__300s.wav,218548a7b4ddaca9decec94e3ec953bf06e82d689de4164ff4ef5406f681ad4e,features/acoustic/300s/classical/validation/classical_musicnet_1742__300s.npz,01debe5d877a9780703d285eccab3f821903e64e4e24e9386cc49842836948d4,features/chroma/300s/classical/validation/classical_musicnet_1742__300s.npz,ae34528badef9b69ba36a5f896d93c9b3e352bd829d1f13ee3af2b226a2e7a55,features/rhythm/300s/classical/validation/classical_musicnet_1742__300s.npz,38004fe71ca25e4d99a67b6763ccd42e0e461e69f3e6e8422b25ad2afecd28ea,features/modulation/300s/classical/validation/classical_musicnet_1742__300s.npz,788e11e4379bc33628f15c800083f16bfe6497b66d0b2ca061927a588699540d,features/structure/300s/classical/validation/classical_musicnet_1742__300s.npz,42a9567970aedafe40a1c068960c3bf1cc8b45cc1a51399a148e54abed4234cf,features/manifests/300s/classical/validation/classical_musicnet_1742__300s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,a39de25ea9f410ca5f96e86f4255d44be233a9179549f602d379f6cb72f9412f,599,598,599,148,11,12,0,104,296,0,verified_materialized,2026-08-02,
classical_musicnet_1763__180s,classical_musicnet_1763,classical,validation,180.0,features/audio_symmetric_holdout_v2/180s/classical/validation/classical_musicnet_1763__180s.wav,0934c5e9bad4581a2e1f83396850f1ff77f1e3e1c12dfcbb2d24b7f881dfa73a,features/acoustic/180s/classical/validation/classical_musicnet_1763__180s.npz,0b966a5b6b23a5647250dadfd07cf07cc611dd1603753506803fbce14f0cb087,features/chroma/180s/classical/validation/classical_musicnet_1763__180s.npz,1ccdc2a9319843b5904517ea48aa09c4ce9f689f0a55a62960b3062a474d33c3,features/rhythm/180s/classical/validation/classical_musicnet_1763__180s.npz,1ea3cbf987a8164c2df170be48dbe9bdac5acf619da5854054e9c1592cd5820d,features/modulation/180s/classical/validation/classical_musicnet_1763__180s.npz,f4bfdc3fae9962a126efbdd340ba9e40337343e531ca2e20cd168f52a520df75,features/structure/180s/classical/validation/classical_musicnet_1763__180s.npz,d3b9137d8bc80b12387683f01bb0da28392807e7706aa9205e436ba241e82587,features/manifests/180s/classical/validation/classical_musicnet_1763__180s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,a39de25ea9f410ca5f96e86f4255d44be233a9179549f602d379f6cb72f9412f,359,369,359,88,7,8,0,77,156,0,verified_materialized,2026-08-02,
classical_musicnet_1763__300s,classical_musicnet_1763,classical,validation,300.0,features/audio_symmetric_holdout_v2/300s/classical/validation/classical_musicnet_1763__300s.wav,191d14209cdf19995bd21593be9e438ec3a6488166f6a2d559f1242f5ab0f78b,features/acoustic/300s/classical/validation/classical_musicnet_1763__300s.npz,c239ffe0a111bf471135a47bb178b1d32729cbc4027f839be1b7718813fb6a01,features/chroma/300s/classical/validation/classical_musicnet_1763__300s.npz,83781d670d58f6fc1a22187fbfef31da40fd6ec64a24adb519952289b1a25abf,features/rhythm/300s/classical/validation/classical_musicnet_1763__300s.npz,c4a4c42513b6a836226e4d261aef14326830ffdcf89127933d9277138e96a58d,features/modulation/300s/classical/validation/classical_musicnet_1763__300s.npz,0c627eb9d998f7248c07a62d7169dfef2b4540f66a14f19ed1449af815cf22a4,features/structure/300s/classical/validation/classical_musicnet_1763__300s.npz,5605c34f3206c3d04bdd4ab15d0dea2a52d6a4a7a0019fcf1a5f6e29725fc8bb,features/manifests/300s/classical/validation/classical_musicnet_1763__300s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,a39de25ea9f410ca5f96e86f4255d44be233a9179549f602d379f6cb72f9412f,599,613,599,148,12,13,0,126,285,0,verified_materialized,2026-08-02,
classical_musicnet_1764__180s,classical_musicnet_1764,classical,validation,180.0,features/audio_symmetric_holdout_v2/180s/classical/validation/classical_musicnet_1764__180s.wav,c5af9a1e8a8c091158c23b668eadf6c5db75816940c78f7ae2a1affb598da101,features/acoustic/180s/classical/validation/classical_musicnet_1764__180s.npz,465affcc3b458171ca424e11c8297252ffd8051dc2e78f1061bbad7a5ae75115,features/chroma/180s/classical/validation/classical_musicnet_1764__180s.npz,e9427b8059ce409eff0baa8509993bd02c36e87fe37e7022861e5eec7cff166e,features/rhythm/180s/classical/validation/classical_musicnet_1764__180s.npz,1c605e562b9a5b490af5ca4cf1c2fc8faef3b42c198589e1f82922c2cf34d4e3,features/modulation/180s/classical/validation/classical_musicnet_1764__180s.npz,8362b5f2510830862ef3628a7e999ad2a944138581c91e82601271bf62b9c6d1,features/structure/180s/classical/validation/classical_musicnet_1764__180s.npz,1368a8150bc95ec8824378734dea7a2c2738fbd3dae939be26b0b4406abaf618,features/manifests/180s/classical/validation/classical_musicnet_1764__180s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,a39de25ea9f410ca5f96e86f4255d44be233a9179549f602d379f6cb72f9412f,359,407,359,88,8,9,0,84,242,0,verified_materialized,2026-08-02,
classical_musicnet_1764__300s,classical_musicnet_1764,classical,validation,300.0,features/audio_symmetric_holdout_v2/300s/classical/validation/classical_musicnet_1764__300s.wav,94488ec739bfbad1609a04aed764d96f078583f5001bcb764b16f2874e7bda87,features/acoustic/300s/classical/validation/classical_musicnet_1764__300s.npz,5ca808f6e7c67287f7a17a0db67c7af3372af80f5239505b19f42336728cc17d,features/chroma/300s/classical/validation/classical_musicnet_1764__300s.npz,d3becc6f47861c91d2bd97b2b74a18f5017ec786db5045f0558b5403e9d7acfb,features/rhythm/300s/classical/validation/classical_musicnet_1764__300s.npz,5bc84076a978cac6ccba986e0d579a729015be2f0120a1e64affe3a74212ae8f,features/modulation/300s/classical/validation/classical_musicnet_1764__300s.npz,236316b5016be308a9b8a6ab93f37fe29d32c6dc3781fdc1d30d5ca923710563,features/structure/300s/classical/validation/classical_musicnet_1764__300s.npz,a65f0529fcbe6609528abc33fcb4a39324c655936966557f1cce25c56048ab2f,features/manifests/300s/classical/validation/classical_musicnet_1764__300s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,a39de25ea9f410ca5f96e86f4255d44be233a9179549f602d379f6cb72f9412f,599,623,599,148,14,15,0,117,578,0,verified_materialized,2026-08-02,
classical_musicnet_1765__180s,classical_musicnet_1765,classical,validation,180.0,features/audio_symmetric_holdout_v2/180s/classical/validation/classical_musicnet_1765__180s.wav,891d644dae481c5369a768eb2fa8a2e9f2ef98e015c89d347751c44a6267d98c,features/acoustic/180s/classical/validation/classical_musicnet_1765__180s.npz,c4b278556419bb2d52ad71daf78440cbdc1e3c893bf000ab6d9c508baaaab868,features/chroma/180s/classical/validation/classical_musicnet_1765__180s.npz,9a538c39e8c0d2f7641a266d9283c3aefc7a97cb637905f95d50bad145c8ad30,features/rhythm/180s/classical/validation/classical_musicnet_1765__180s.npz,b01b811212c5cb787aa4fc3e8a567e69cde32bb90342a1c429676b7dd18ab591,features/modulation/180s/classical/validation/classical_musicnet_1765__180s.npz,54b3b2057244186892ba585e5a490c3796a608b48f50518dcb07b7d20083dc61,features/structure/180s/classical/validation/classical_musicnet_1765__180s.npz,46ab60311c6900e809ad85b11fe2202acf82c6b61bd252a2c718e08462d593c8,features/manifests/180s/classical/validation/classical_musicnet_1765__180s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,a39de25ea9f410ca5f96e86f4255d44be233a9179549f602d379f6cb72f9412f,359,349,359,88,9,10,0,75,115,0,verified_materialized,2026-08-02,
classical_musicnet_1765__300s,classical_musicnet_1765,classical,validation,300.0,features/audio_symmetric_holdout_v2/300s/classical/validation/classical_musicnet_1765__300s.wav,00c12e497afda048198629b343447f38a8736ac66385260fc477ddba2a020db5,features/acoustic/300s/classical/validation/classical_musicnet_1765__300s.npz,1aef8919454f3667c7d6fd509c42c2fdc79666633bfd1ef2458331e896a63760,features/chroma/300s/classical/validation/classical_musicnet_1765__300s.npz,8d937ad3683200e2927c50e7a2a2059473d72365a741bfa2f840f37c2394945e,features/rhythm/300s/classical/validation/classical_musicnet_1765__300s.npz,62f5d282bc8de1c317453a1b2496470c10d5a026d44a41e8d1495dc7a74da221,features/modulation/300s/classical/validation/classical_musicnet_1765__300s.npz,1dd226c3673373476db1280e46ceeb8f789d4ec0f56b628ac33fa0e4d7104bb3,features/structure/300s/classical/validation/classical_musicnet_1765__300s.npz,2a0d7c1189f8b875417130afb5d4369ac4714fe0e7f9ce85c2bc02fca60523f5,features/manifests/300s/classical/validation/classical_musicnet_1765__300s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,a39de25ea9f410ca5f96e86f4255d44be233a9179549f602d379f6cb72f9412f,599,564,599,148,16,17,0,102,287,0,verified_materialized,2026-08-02,
classical_musicnet_1766__180s,classical_musicnet_1766,classical,validation,180.0,features/audio_symmetric_holdout_v2/180s/classical/validation/classical_musicnet_1766__180s.wav,55d0c554491a5bddb5db6cff703973a878ad06fa43913a74e9cf05d529f1c813,features/acoustic/180s/classical/validation/classical_musicnet_1766__180s.npz,6c0f1eeae19b412a64126f451c2b1a74cd047114c734458c88b22af68690b257,features/chroma/180s/classical/validation/classical_musicnet_1766__180s.npz,bbf0c0e95460d61c110d4bb753f903f75e161b084baedfa6d8515080f4f724fd,features/rhythm/180s/classical/validation/classical_musicnet_1766__180s.npz,4675a130e1672557072cd2f80d1e8afba4126506065a02bde0fc4d6510a1c733,features/modulation/180s/classical/validation/classical_musicnet_1766__180s.npz,041b01765e53d3f784c9334c22ca62c6537de637f1f2c34c7a1684961faeb66f,features/structure/180s/classical/validation/classical_musicnet_1766__180s.npz,100628c41c590ef5024afc9c0bddc3f57f4829f0f3f2663c19a14edffee5a56b,features/manifests/180s/classical/validation/classical_musicnet_1766__180s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,a39de25ea9f410ca5f96e86f4255d44be233a9179549f602d379f6cb72f9412f,359,387,359,88,9,10,0,93,117,0,verified_materialized,2026-08-02,
classical_musicnet_1766__300s,classical_musicnet_1766,classical,validation,300.0,features/audio_symmetric_holdout_v2/300s/classical/validation/classical_musicnet_1766__300s.wav,4e4fafda0225a7dbc549ad42db22332af672526b8445716efc9674039c50b984,features/acoustic/300s/classical/validation/classical_musicnet_1766__300s.npz,07f86868d4191b8929ae976f47fc7fadca91194ea64c00c761366847916956c3,features/chroma/300s/classical/validation/classical_musicnet_1766__300s.npz,44220556a73fea1223c4f971cadb16c08eb8c0858e46daa8299cfbf74ba144da,features/rhythm/300s/classical/validation/classical_musicnet_1766__300s.npz,474dbd102a7b3f3a84dd73f108a08fc2ee510370899562ce26a43ebe2f07cebe,features/modulation/300s/classical/validation/classical_musicnet_1766__300s.npz,cd7863d2d96e983e3098cc7e80739797da1fe7a12be5eda193a0e04742371268,features/structure/300s/classical/validation/classical_musicnet_1766__300s.npz,6c5b3c092ed9a8bbb3f9c6c9bd0be855067deea3f8c2dfdb89c25b62c2c6127c,features/manifests/300s/classical/validation/classical_musicnet_1766__300s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,a39de25ea9f410ca5f96e86f4255d44be233a9179549f602d379f6cb72f9412f,599,680,599,148,14,15,0,156,178,0,verified_materialized,2026-08-02,
classical_musicnet_1805__180s,classical_musicnet_1805,classical,validation,180.0,features/audio_symmetric_holdout_v2/180s/classical/validation/classical_musicnet_1805__180s.wav,892b4e0902f9f5dc80fbdcb84925406ce6db311fa4ca128df82221e3ec2ef78b,features/acoustic/180s/classical/validation/classical_musicnet_1805__180s.npz,bd0cd3b20110077ccd032a5ae3a974bfe4610d63ef27ab70270263a8f7d6c5d5,features/chroma/180s/classical/validation/classical_musicnet_1805__180s.npz,dade1866319e5fbd0f4c6dad7d93b9b4dbe5088932106ddb1755d975eddf253f,features/rhythm/180s/classical/validation/classical_musicnet_1805__180s.npz,7d0c5579d2a90c68acd863a1dcfe8e1616cae712633a9ae40c2da024d2451145,features/modulation/180s/classical/validation/classical_musicnet_1805__180s.npz,3473dbc2fc30e3e29ade13ed02f88a22e7a52a2e97c331baee5225010d30fc3d,features/structure/180s/classical/validation/classical_musicnet_1805__180s.npz,d7091d0335c7909037decf4bab9ae6c62d80da2ae5cb3fee1e47cdf67449ea98,features/manifests/180s/classical/validation/classical_musicnet_1805__180s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,a39de25ea9f410ca5f96e86f4255d44be233a9179549f602d379f6cb72f9412f,359,373,359,88,8,9,0,165,6,0,verified_materialized,2026-08-02,
