segment_id,track_id,group,split,scale_seconds,representation,point_count,distance_scale,h0_total_persistence,h0_max_persistence,h0_q75_persistence,h0_persistence_entropy,h1_count,h1_prominent_count,h1_total_persistence,h1_max_persistence,h1_mean_persistence,h1_persistence_entropy
classical_musicnet_1817__300s,classical_musicnet_1817,classical,discovery,300.0,acoustic_pca,24,9.695338339063259,12.97266785800457,1.8520793914794922,0.5451683700084686,0.9511396923890582,5.0,0.0,0.08573365211486816,0.02625572681427002,0.017146730422973634,0.9541963692480305
classical_musicnet_1817__300s,classical_musicnet_1817,classical,discovery,300.0,chroma,24,1.1181285911417427,9.287892326712608,0.6902181506156921,0.5379457473754883,0.9676936167027713,4.0,2.0,0.26527321338653564,0.12741810083389282,0.06631830334663391,0.6829681853900884
classical_musicnet_1817__300s,classical_musicnet_1817,classical,discovery,300.0,modulation,24,0.3524613526614505,9.104183003306389,2.5773956775665283,0.3271442949771881,0.8160817034981679,2.0,1.0,0.15289264917373657,0.1169554591178894,0.07644632458686829,0.7867087108527449
classical_musicnet_1817__300s,classical_musicnet_1817,classical,discovery,300.0,modulation_delay,24,2.5298852135739924,10.308650553226471,1.1137877702713013,0.44782552123069763,0.9529618354104535,6.0,0.0,0.23903334140777588,0.08093774318695068,0.03983889023462931,0.8424366178536813
classical_musicnet_1817__300s,classical_musicnet_1817,classical,discovery,300.0,onset_delay,24,2.0673628526944228,14.205658614635468,3.8449082374572754,0.541782557964325,0.8908566100878598,4.0,0.0,0.1517345905303955,0.07846808433532715,0.03793364763259888,0.7060245482789245
classical_musicnet_1817__300s,classical_musicnet_1817,classical,discovery,300.0,rhythm,24,2.870384879195494,11.804744496941566,1.1762518882751465,0.5929418802261353,0.9749095049427983,4.0,1.0,0.3218752145767212,0.10229182243347168,0.0804688036441803,0.9691074969158362
classical_musicnet_1876__180s,classical_musicnet_1876,classical,discovery,180.0,acoustic_novelty_delay,24,2.8376001104771005,10.06170566380024,0.787945032119751,0.5738603472709656,0.9774146691145739,5.0,1.0,0.3220427632331848,0.12765926122665405,0.06440855264663696,0.877410943366783
classical_musicnet_1876__180s,classical_musicnet_1876,classical,discovery,180.0,acoustic_pca,24,8.675077803850389,11.341782003641129,0.8702796697616577,0.5565086305141449,0.9851966144285933,3.0,0.0,0.12638920545578003,0.08787178993225098,0.042129735151926674,0.7443299736226943
classical_musicnet_1876__180s,classical_musicnet_1876,classical,discovery,180.0,chroma,24,0.9892169805564459,13.292625963687897,0.7671661376953125,0.646823525428772,0.994239007771495,5.0,1.0,0.3128206133842468,0.11030048131942749,0.06256412267684937,0.9518423500905477
classical_musicnet_1876__180s,classical_musicnet_1876,classical,discovery,180.0,modulation,24,0.7870816322964389,8.26123096048832,2.213874101638794,0.36010342836380005,0.8596960039515184,3.0,0.0,0.11413995921611786,0.0714835524559021,0.038046653072039284,0.6680883333824449
classical_musicnet_1876__180s,classical_musicnet_1876,classical,discovery,180.0,modulation_delay,24,1.6639137309033645,12.271996557712555,1.889597773551941,0.6930006146430969,0.9016349250126903,2.0,0.0,0.08285278081893921,0.059522539377212524,0.041426390409469604,0.8576038075259949
classical_musicnet_1876__180s,classical_musicnet_1876,classical,discovery,180.0,onset_delay,24,2.586310534841645,9.719883732497692,0.9623012542724609,0.45660272240638733,0.9726070258666364,5.0,2.0,0.4582706689834595,0.18924260139465332,0.09165413379669189,0.8922091798437147
classical_musicnet_1876__180s,classical_musicnet_1876,classical,discovery,180.0,rhythm,24,2.1798715346654576,10.68774488568306,1.0018396377563477,0.5159633755683899,0.9598100460516543,3.0,0.0,0.13302907347679138,0.08728384971618652,0.044343024492263794,0.7032038518371798
classical_musicnet_1876__300s,classical_musicnet_1876,classical,discovery,300.0,acoustic_novelty_delay,24,2.095681494333931,11.703374579548836,0.9412357211112976,0.5817142128944397,0.981592131195026,6.0,1.0,0.40859830379486084,0.12266463041305542,0.06809971729914348,0.9133455042101492
classical_musicnet_1876__300s,classical_musicnet_1876,classical,discovery,300.0,acoustic_pca,24,7.4817210287263265,13.251201957464218,0.7874836921691895,0.6426428556442261,0.99469159278985,5.0,1.0,0.41756582260131836,0.2124066948890686,0.08351316452026367,0.8302045835830257
classical_musicnet_1876__300s,classical_musicnet_1876,classical,discovery,300.0,chroma,24,1.0267015860871553,13.082330137491226,0.8698263764381409,0.6524979472160339,0.9927015317311993,8.0,1.0,0.5528286695480347,0.15311741828918457,0.06910358369350433,0.9012256730094095
classical_musicnet_1876__300s,classical_musicnet_1876,classical,discovery,300.0,modulation,24,0.5924230903714611,8.677869006991386,1.76152503490448,0.4066169708967209,0.8810031587144449,1.0,0.0,0.024331137537956238,0.024331137537956238,0.024331137537956238,-2.2204460492503128e-16
classical_musicnet_1876__300s,classical_musicnet_1876,classical,discovery,300.0,modulation_delay,24,1.3363378978298726,11.24476757645607,1.4464844465255737,0.5525488257408142,0.9467240740496737,4.0,1.0,0.14380604028701782,0.10061174631118774,0.035951510071754456,0.6289463719868312
classical_musicnet_1876__300s,classical_musicnet_1876,classical,discovery,300.0,onset_delay,24,2.5657978362590748,10.777281627058983,0.7209450602531433,0.5344867706298828,0.9896744658528767,6.0,0.0,0.18381166458129883,0.09752273559570312,0.030635277430216473,0.7134721011839151
classical_musicnet_1876__300s,classical_musicnet_1876,classical,discovery,300.0,rhythm,24,2.412860437033078,11.82748880982399,0.896636962890625,0.6088312864303589,0.9862441777134547,5.0,0.0,0.19595220685005188,0.07779359817504883,0.039190441370010376,0.7746771672429145
classical_musicnet_2151__180s,classical_musicnet_2151,classical,discovery,180.0,acoustic_novelty_delay,24,2.347679673678781,12.144399777054787,1.9756163358688354,0.5610461235046387,0.9384168200685045,0.0,0.0,0.0,0.0,0.0,0.0
classical_musicnet_2151__180s,classical_musicnet_2151,classical,discovery,180.0,acoustic_pca,24,9.433384908083845,10.375976264476776,0.58708256483078,0.5228398740291595,0.995127034156488,6.0,1.0,0.38667207956314087,0.23169583082199097,0.06444534659385681,0.6632439796301246
classical_musicnet_2151__180s,classical_musicnet_2151,classical,discovery,180.0,chroma,24,1.060516849451528,12.409839928150177,0.884880542755127,0.6258334815502167,0.9889024993219485,5.0,4.0,0.6324678063392639,0.19122397899627686,0.12649356126785277,0.9445521822984848
classical_musicnet_2151__180s,classical_musicnet_2151,classical,discovery,180.0,modulation,24,0.8820590836101352,7.096589908003807,1.2066384553909302,0.3672477900981903,0.9360529644113842,1.0,0.0,0.04631441831588745,0.04631441831588745,0.04631441831588745,-2.2204460492503128e-16
classical_musicnet_2151__180s,classical_musicnet_2151,classical,discovery,180.0,modulation_delay,24,2.413243059670739,11.336008951067924,1.4978667497634888,0.5658692419528961,0.9633411813240221,2.0,1.0,0.11740988492965698,0.11394035816192627,0.05870494246482849,0.19213286053453665
classical_musicnet_2151__180s,classical_musicnet_2151,classical,discovery,180.0,onset_delay,24,2.3010118730512072,7.677029900252819,0.6981735229492188,0.4474864900112152,0.9690952260500899,0.0,0.0,0.0,0.0,0.0,0.0
classical_musicnet_2151__180s,classical_musicnet_2151,classical,discovery,180.0,rhythm,24,3.1218002772268285,11.506259977817535,1.459491491317749,0.5276096761226654,0.9606155628026312,5.0,1.0,0.30053168535232544,0.105305016040802,0.06010633707046509,0.7538022627558025
classical_musicnet_2151__300s,classical_musicnet_2151,classical,discovery,300.0,acoustic_novelty_delay,24,2.573733756012459,9.768097653985023,1.0203115940093994,0.5888002514839172,0.9475822306336242,6.0,1.0,0.35436588525772095,0.15655869245529175,0.05906098087628683,0.8354298687195914
classical_musicnet_2151__300s,classical_musicnet_2151,classical,discovery,300.0,acoustic_pca,24,8.52267367073374,11.240623816847801,0.7630813121795654,0.5802273452281952,0.9815108393423225,5.0,2.0,0.47326168417930603,0.1971745491027832,0.0946523368358612,0.8235995468128542
classical_musicnet_2151__300s,classical_musicnet_2151,classical,discovery,300.0,chroma,24,0.9812859233193285,12.882326822727919,0.9694234132766724,0.6517433822154999,0.9755110889380064,3.0,0.0,0.02657949924468994,0.019273459911346436,0.008859833081563314,0.6489066343957237
classical_musicnet_2151__300s,classical_musicnet_2151,classical,discovery,300.0,modulation,24,0.8395493760627889,8.355551168322563,2.036508321762085,0.33530277013778687,0.9067977872805189,3.0,0.0,0.0537797212600708,0.03930214047431946,0.017926573753356934,0.542700106897319
classical_musicnet_2151__300s,classical_musicnet_2151,classical,discovery,300.0,modulation_delay,24,2.503247281706063,11.182752266526222,0.8041955828666687,0.5786649882793427,0.9835191427641069,4.0,0.0,0.19429811835289001,0.07816165685653687,0.048574529588222504,0.9388319695816171
classical_musicnet_2151__300s,classical_musicnet_2151,classical,discovery,300.0,onset_delay,24,2.1713875271784637,8.660582840442657,0.7531009912490845,0.45069852471351624,0.9722344508835256,2.0,0.0,0.02290359139442444,0.018879681825637817,0.01145179569721222,0.6705548343546347
classical_musicnet_2151__300s,classical_musicnet_2151,classical,discovery,300.0,rhythm,24,3.098391216313292,12.128880307078362,1.114274024963379,0.6712711453437805,0.963140938440216,4.0,2.0,0.3145347833633423,0.12507110834121704,0.07863369584083557,0.8824976968671683
classical_musicnet_2169__180s,classical_musicnet_2169,classical,discovery,180.0,acoustic_novelty_delay,24,2.536817167869398,9.953253522515297,0.9049807786941528,0.4953225404024124,0.9738533156916215,4.0,1.0,0.24316084384918213,0.1434859037399292,0.06079021096229553,0.8044081647484388
classical_musicnet_2169__180s,classical_musicnet_2169,classical,discovery,180.0,acoustic_pca,24,6.916864159374298,10.57077345252037,0.7672738432884216,0.546516627073288,0.983954592381076,2.0,0.0,0.027734339237213135,0.02123546600341797,0.013867169618606567,0.7854763812804495
classical_musicnet_2169__180s,classical_musicnet_2169,classical,discovery,180.0,chroma,24,0.8451524055999088,14.811771541833878,0.8497491478919983,0.7161904871463776,0.9950938740954915,7.0,1.0,0.3527006506919861,0.12835431098937988,0.0503858072417123,0.7887096279589489
classical_musicnet_2169__180s,classical_musicnet_2169,classical,discovery,180.0,modulation,24,0.8828169617854229,9.190419383347034,1.5212054252624512,0.49333512783050537,0.8854047515313261,1.0,0.0,0.03838878870010376,0.03838878870010376,0.03838878870010376,-2.2204460492503128e-16
classical_musicnet_2169__180s,classical_musicnet_2169,classical,discovery,180.0,modulation_delay,24,2.252310706596817,11.285977497696877,1.0545076131820679,0.5665625035762787,0.9716000944267734,4.0,0.0,0.1670445203781128,0.07191145420074463,0.0417611300945282,0.8838260799660437
classical_musicnet_2169__180s,classical_musicnet_2169,classical,discovery,180.0,onset_delay,24,2.466351319358308,8.743908859789371,0.7303817868232727,0.4568234533071518,0.9732906464177338,4.0,0.0,0.07740488648414612,0.029026448726654053,0.01935122162103653,0.9303068080889635
classical_musicnet_2169__180s,classical_musicnet_2169,classical,discovery,180.0,rhythm,24,2.7416996854332387,10.813035637140274,1.1516679525375366,0.5812010169029236,0.9593363530950718,4.0,1.0,0.25810280442237854,0.19018316268920898,0.06452570110559464,0.6097086377209169
classical_musicnet_2169__300s,classical_musicnet_2169,classical,discovery,300.0,acoustic_novelty_delay,24,2.5081037563425514,10.117430478334427,0.9649555683135986,0.6248042583465576,0.9570190364814181,4.0,0.0,0.2098795473575592,0.07460474967956543,0.0524698868393898,0.9383417354806479
classical_musicnet_2169__300s,classical_musicnet_2169,classical,discovery,300.0,acoustic_pca,24,6.246598799687982,12.027589708566666,0.8832201957702637,0.6164843738079071,0.9862629384360978,4.0,1.0,0.19698366522789001,0.1042087972164154,0.049245916306972504,0.7734201450437443
classical_musicnet_2169__300s,classical_musicnet_2169,classical,discovery,300.0,chroma,24,0.9502991511669259,13.627292573451996,0.9711055755615234,0.645727664232254,0.9931005304065408,9.0,2.0,0.5162685513496399,0.11452287435531616,0.05736317237218221,0.8828343112924011
classical_musicnet_2169__300s,classical_musicnet_2169,classical,discovery,300.0,modulation,24,0.8855427988266795,8.850995108485222,1.0175179243087769,0.5337654948234558,0.9611788593562358,1.0,0.0,0.07850760221481323,0.07850760221481323,0.07850760221481323,-2.2204460492503128e-16
classical_musicnet_2169__300s,classical_musicnet_2169,classical,discovery,300.0,modulation_delay,24,2.690266040989397,10.77029550075531,0.9449814558029175,0.5919038951396942,0.9679099660653604,6.0,2.0,0.3317776024341583,0.14561545848846436,0.05529626707235972,0.7198626424656873
classical_musicnet_2169__300s,classical_musicnet_2169,classical,discovery,300.0,onset_delay,24,2.541595827378093,8.138444617390633,0.6556366682052612,0.4428817331790924,0.9760077942542098,3.0,1.0,0.22313755750656128,0.16213274002075195,0.07437918583552043,0.5693888618767813
classical_musicnet_2169__300s,classical_musicnet_2169,classical,discovery,300.0,rhythm,24,2.416196429174078,10.54463429749012,0.9646636247634888,0.5923449695110321,0.9625541271025567,7.0,3.0,0.5014194399118423,0.15243488550186157,0.07163134855883461,0.8292953998168905
classical_musicnet_2186__180s,classical_musicnet_2186,classical,discovery,180.0,acoustic_novelty_delay,24,2.7329551960778007,9.700351119041443,0.6702172160148621,0.577219545841217,0.9737284387756545,7.0,1.0,0.3364231288433075,0.16212695837020874,0.048060446977615356,0.8094732393985848
classical_musicnet_2186__180s,classical_musicnet_2186,classical,discovery,180.0,acoustic_pca,24,7.881334579570421,11.792963832616806,0.8490731120109558,0.5775308012962341,0.9865715167935685,5.0,0.0,0.2815876007080078,0.0841408371925354,0.05631752014160156,0.9409905340345586
classical_musicnet_2186__180s,classical_musicnet_2186,classical,discovery,180.0,chroma,24,0.8653855866751721,13.289703220129013,0.8197644352912903,0.6613783240318298,0.9938481547329789,5.0,0.0,0.18797916173934937,0.07715684175491333,0.037595832347869874,0.865395676775065
classical_musicnet_2186__180s,classical_musicnet_2186,classical,discovery,180.0,modulation,24,0.7748191266972559,7.176509071141481,0.9573913216590881,0.33680474758148193,0.929201549224194,2.0,0.0,0.10575428605079651,0.09285160899162292,0.052877143025398254,0.5351002221903143
classical_musicnet_2186__180s,classical_musicnet_2186,classical,discovery,180.0,modulation_delay,24,2.6169946790276826,10.14863432943821,0.9985896348953247,0.629009485244751,0.9505643342188748,1.0,0.0,0.01211211085319519,0.01211211085319519,0.01211211085319519,-2.2204460492503128e-16
classical_musicnet_2186__180s,classical_musicnet_2186,classical,discovery,180.0,onset_delay,24,2.6651363659885257,9.642538651823997,0.8094719648361206,0.5400793850421906,0.983059090638016,6.0,3.0,0.6957211792469025,0.2131723165512085,0.11595352987448375,0.8826441844282314
classical_musicnet_2186__180s,classical_musicnet_2186,classical,discovery,180.0,rhythm,24,1.5819136587939369,10.959106028079987,1.0319548845291138,0.4943186789751053,0.9825324724930065,4.0,1.0,0.2599755823612213,0.15545716881752014,0.06499389559030533,0.7984143620013359
classical_musicnet_2186__300s,classical_musicnet_2186,classical,discovery,300.0,acoustic_novelty_delay,24,2.3404446283737066,12.506826430559158,1.661064624786377,0.5701086223125458,0.9542181924180799,5.0,1.0,0.2083420753479004,0.1079397201538086,0.04166841506958008,0.7043811952525142
classical_musicnet_2186__300s,classical_musicnet_2186,classical,discovery,300.0,acoustic_pca,24,7.25308277586388,15.266570955514908,3.370678663253784,0.6513737440109253,0.914510428374022,4.0,0.0,0.14153563976287842,0.0437774658203125,0.035383909940719604,0.9907264765536914
classical_musicnet_2186__300s,classical_musicnet_2186,classical,discovery,300.0,chroma,24,0.811007812705691,12.540664106607437,0.78243088722229,0.6054292023181915,0.9928190270021653,6.0,2.0,0.4201057553291321,0.1939239501953125,0.07001762588818868,0.7786132821535734
classical_musicnet_2186__300s,classical_musicnet_2186,classical,discovery,300.0,modulation,24,0.7324810685375606,8.05162300169468,1.98491632938385,0.37094928324222565,0.8671745027314516,1.0,0.0,0.03581663966178894,0.03581663966178894,0.03581663966178894,-2.2204460492503128e-16
classical_musicnet_2186__300s,classical_musicnet_2186,classical,discovery,300.0,modulation_delay,24,2.313613832767404,12.035660475492477,1.207947015762329,0.6318721175193787,0.9537872421538826,3.0,0.0,0.16156771779060364,0.07496565580368042,0.05385590593020121,0.9666471625618835
classical_musicnet_2186__300s,classical_musicnet_2186,classical,discovery,300.0,onset_delay,24,2.2010800252669487,13.45791944861412,2.896605968475342,0.5401508510112762,0.9169667147024211,5.0,2.0,0.3103421926498413,0.1659926176071167,0.06206843852996826,0.64918743952981
classical_musicnet_2186__300s,classical_musicnet_2186,classical,discovery,300.0,rhythm,24,1.6790316749958638,13.44938763603568,2.540775775909424,0.5949636697769165,0.9101668623416227,5.0,1.0,0.2556699514389038,0.1189950704574585,0.05113399028778076,0.773803494751158
classical_musicnet_2195__180s,classical_musicnet_2195,classical,discovery,180.0,acoustic_novelty_delay,24,2.203870630575623,11.300473377108574,1.5655864477157593,0.5539979636669159,0.9465192025720358,6.0,0.0,0.11926910281181335,0.031260132789611816,0.01987818380196889,0.8833774431454428
classical_musicnet_2195__180s,classical_musicnet_2195,classical,discovery,180.0,acoustic_pca,24,5.368227100677901,18.573982149362564,3.744598150253296,0.6627618968486786,0.866639702387977,4.0,1.0,0.2188008427619934,0.1251787543296814,0.05470021069049835,0.8305556876773784
classical_musicnet_2195__180s,classical_musicnet_2195,classical,discovery,180.0,chroma,24,0.8628558122481556,12.960031777620316,0.8908880949020386,0.6783326268196106,0.9854262964625945,7.0,1.0,0.40782248973846436,0.1271049976348877,0.05826035567692348,0.8665372978010133
classical_musicnet_2195__180s,classical_musicnet_2195,classical,discovery,180.0,modulation,24,0.4196940596164959,34.95586119964719,26.481952667236328,0.43898171186447144,0.3959521209549977,4.0,3.0,0.4239129424095154,0.12948960065841675,0.10597823560237885,0.9450703148889448
classical_musicnet_2195__180s,classical_musicnet_2195,classical,discovery,180.0,modulation_delay,24,0.9489505665110956,18.625407248735428,7.946598529815674,0.5767122209072113,0.7696262154831658,7.0,3.0,0.6180971264839172,0.18085134029388428,0.08829958949770246,0.8754274652545528
classical_musicnet_2195__180s,classical_musicnet_2195,classical,discovery,180.0,onset_delay,24,2.0381624937683624,10.151399776339531,1.759408950805664,0.4431227296590805,0.9414909707490311,3.0,0.0,0.0966234803199768,0.04541248083114624,0.0322078267733256,0.9524342866755394
