segment_id,track_id,group,split,scale_seconds,input_relative_path,input_sha256,acoustic_relative_path,acoustic_sha256,chroma_relative_path,chroma_sha256,rhythm_relative_path,rhythm_sha256,modulation_relative_path,modulation_sha256,structure_relative_path,structure_sha256,sidecar_relative_path,config_sha256,model_sha256,acoustic_windows,pitch_steps,rhythm_windows,modulation_windows,structure_blocks,structure_boundaries,invalid_acoustic_windows,uncertain_pitch_steps,invalid_rhythm_values,invalid_modulation_windows,status,processed_at,error
classical_musicnet_1742__180s,classical_musicnet_1742,classical,discovery,180.0,features/audio/180s/classical/discovery/classical_musicnet_1742__180s.wav,24082bb8ece36265cfea3ae792a41767057f1f832f1fe24e9febd9a1d0b0b1c8,features/acoustic/180s/classical/discovery/classical_musicnet_1742__180s.npz,7112dd52598a6ebc33329404bd36da98b1db1eed4032d163046589734c4854e1,features/chroma/180s/classical/discovery/classical_musicnet_1742__180s.npz,ce2a1c7eb80275996bf6bbd36dc185ac07d69c7404b3ceeba5459ed84cccd0c5,features/rhythm/180s/classical/discovery/classical_musicnet_1742__180s.npz,527e3d533deb21f68cae87e69f12adca65d1d6d1b185f44d1aa4bec40c76a8e9,features/modulation/180s/classical/discovery/classical_musicnet_1742__180s.npz,ac79d67504026e1775970b37eeeafd42aa4240ffa55e4197f35c38fe0f4d3138,features/structure/180s/classical/discovery/classical_musicnet_1742__180s.npz,21485d3d6348e1704d063cb148e17ffca11c5501cd59431bd65d7debde5e217f,features/manifests/180s/classical/discovery/classical_musicnet_1742__180s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,047af2e4ddd32138f21873bfb9c41fbbdf9903a56e6efbdc0ed39d426a3ac0f2,359,361,359,88,8,9,0,69,201,0,transformed,2026-08-01,
classical_musicnet_1742__300s,classical_musicnet_1742,classical,discovery,300.0,features/audio/300s/classical/discovery/classical_musicnet_1742__300s.wav,218548a7b4ddaca9decec94e3ec953bf06e82d689de4164ff4ef5406f681ad4e,features/acoustic/300s/classical/discovery/classical_musicnet_1742__300s.npz,f23153b5be3167ece671bae298150dcefd1e55fae095e117eb3b4329042dcf71,features/chroma/300s/classical/discovery/classical_musicnet_1742__300s.npz,ae34528badef9b69ba36a5f896d93c9b3e352bd829d1f13ee3af2b226a2e7a55,features/rhythm/300s/classical/discovery/classical_musicnet_1742__300s.npz,f80c31a71838201be1262d4e5974fc09e70d80d3b93741bb6a55f560dca21490,features/modulation/300s/classical/discovery/classical_musicnet_1742__300s.npz,666d366ff73d5bc39eab8faf0835147ecf1a98812366b807c9c207c12d286f38,features/structure/300s/classical/discovery/classical_musicnet_1742__300s.npz,4c187cfe2c8deeb709fb6c6823187b81a5c9ce4021b58a6052239415392ba296,features/manifests/300s/classical/discovery/classical_musicnet_1742__300s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,047af2e4ddd32138f21873bfb9c41fbbdf9903a56e6efbdc0ed39d426a3ac0f2,599,598,599,148,11,12,0,104,296,0,transformed,2026-08-01,
classical_musicnet_1763__180s,classical_musicnet_1763,classical,discovery,180.0,features/audio/180s/classical/discovery/classical_musicnet_1763__180s.wav,0934c5e9bad4581a2e1f83396850f1ff77f1e3e1c12dfcbb2d24b7f881dfa73a,features/acoustic/180s/classical/discovery/classical_musicnet_1763__180s.npz,4ff95108a4733da5d1419e63c2d2dc136539a5435bba70447d0838a3bb7fd805,features/chroma/180s/classical/discovery/classical_musicnet_1763__180s.npz,1ccdc2a9319843b5904517ea48aa09c4ce9f689f0a55a62960b3062a474d33c3,features/rhythm/180s/classical/discovery/classical_musicnet_1763__180s.npz,9100a743485d7e57dd2998ccff3f1a61619803d0fba05cbafc65e0c68c3e837e,features/modulation/180s/classical/discovery/classical_musicnet_1763__180s.npz,379e290322f1c88bb61ad49ba758116c544718ab4f45a795eb413ee71c38ae62,features/structure/180s/classical/discovery/classical_musicnet_1763__180s.npz,dcde0e5ce63ae67641c656fa1acfe72977b996873b8a17485e1e6931a08399f5,features/manifests/180s/classical/discovery/classical_musicnet_1763__180s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,047af2e4ddd32138f21873bfb9c41fbbdf9903a56e6efbdc0ed39d426a3ac0f2,359,369,359,88,7,8,0,77,156,0,transformed,2026-08-01,
classical_musicnet_1763__300s,classical_musicnet_1763,classical,discovery,300.0,features/audio/300s/classical/discovery/classical_musicnet_1763__300s.wav,191d14209cdf19995bd21593be9e438ec3a6488166f6a2d559f1242f5ab0f78b,features/acoustic/300s/classical/discovery/classical_musicnet_1763__300s.npz,bc784cb69e012761c76841d6118863000763915c394ce52630882d58e645c03f,features/chroma/300s/classical/discovery/classical_musicnet_1763__300s.npz,83781d670d58f6fc1a22187fbfef31da40fd6ec64a24adb519952289b1a25abf,features/rhythm/300s/classical/discovery/classical_musicnet_1763__300s.npz,37f8c10eda84ee6f53e753c393cd6d2e019ad047fde7a4fc260f6ae0839da097,features/modulation/300s/classical/discovery/classical_musicnet_1763__300s.npz,026bb0b9c1f871973ea6d5284dea3032546a5ba7391ad48ddf72700a2811648e,features/structure/300s/classical/discovery/classical_musicnet_1763__300s.npz,23136c312cfd21039019c09f56f566f36de23dbcda711548e3e4056147689cae,features/manifests/300s/classical/discovery/classical_musicnet_1763__300s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,047af2e4ddd32138f21873bfb9c41fbbdf9903a56e6efbdc0ed39d426a3ac0f2,599,613,599,148,12,13,0,126,285,0,transformed,2026-08-01,
classical_musicnet_1764__180s,classical_musicnet_1764,classical,discovery,180.0,features/audio/180s/classical/discovery/classical_musicnet_1764__180s.wav,c5af9a1e8a8c091158c23b668eadf6c5db75816940c78f7ae2a1affb598da101,features/acoustic/180s/classical/discovery/classical_musicnet_1764__180s.npz,fd6833adfee11065f3e6f6bc86bf4e6fee955ebe22e69a4ff01e15e28fda8fca,features/chroma/180s/classical/discovery/classical_musicnet_1764__180s.npz,e9427b8059ce409eff0baa8509993bd02c36e87fe37e7022861e5eec7cff166e,features/rhythm/180s/classical/discovery/classical_musicnet_1764__180s.npz,ff134bdc91ad07fd20c15bad6f1eea8a2c7b47ef21cab5bda41a361955c9b4dc,features/modulation/180s/classical/discovery/classical_musicnet_1764__180s.npz,9de7f7a991a4d991f573a1aa3e781e1f8f9f54bf34aa01dd882b458bf5a46b79,features/structure/180s/classical/discovery/classical_musicnet_1764__180s.npz,5d7584b8fa2154fc3ebb94fb8031d2ce1b3a1e5461b88e5c9b184f7c2b0de5ea,features/manifests/180s/classical/discovery/classical_musicnet_1764__180s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,047af2e4ddd32138f21873bfb9c41fbbdf9903a56e6efbdc0ed39d426a3ac0f2,359,407,359,88,8,9,0,84,242,0,transformed,2026-08-01,
classical_musicnet_1764__300s,classical_musicnet_1764,classical,discovery,300.0,features/audio/300s/classical/discovery/classical_musicnet_1764__300s.wav,94488ec739bfbad1609a04aed764d96f078583f5001bcb764b16f2874e7bda87,features/acoustic/300s/classical/discovery/classical_musicnet_1764__300s.npz,6f278fa17ee60a4e510936cde2888795f4912787806723ed7a9889d213884bc7,features/chroma/300s/classical/discovery/classical_musicnet_1764__300s.npz,d3becc6f47861c91d2bd97b2b74a18f5017ec786db5045f0558b5403e9d7acfb,features/rhythm/300s/classical/discovery/classical_musicnet_1764__300s.npz,8eeee0f66497beb9c4e2b5fc17996c0cb761a3c8455d5a574622535fcbc88955,features/modulation/300s/classical/discovery/classical_musicnet_1764__300s.npz,b3f8b6804fcffec50f2e0f2021337906f602eca9acba2ede1b4b55ce606d6eae,features/structure/300s/classical/discovery/classical_musicnet_1764__300s.npz,acd7d90d17847d257ced2fd4764ed9773e4330da9840f219d4389b05c67bcea5,features/manifests/300s/classical/discovery/classical_musicnet_1764__300s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,047af2e4ddd32138f21873bfb9c41fbbdf9903a56e6efbdc0ed39d426a3ac0f2,599,623,599,148,14,15,0,117,578,0,transformed,2026-08-01,
classical_musicnet_1765__180s,classical_musicnet_1765,classical,discovery,180.0,features/audio/180s/classical/discovery/classical_musicnet_1765__180s.wav,891d644dae481c5369a768eb2fa8a2e9f2ef98e015c89d347751c44a6267d98c,features/acoustic/180s/classical/discovery/classical_musicnet_1765__180s.npz,7cbd43d078646e4de28a72275985b15d89ce2952c15bb246cbf7116e0b9ded46,features/chroma/180s/classical/discovery/classical_musicnet_1765__180s.npz,9a538c39e8c0d2f7641a266d9283c3aefc7a97cb637905f95d50bad145c8ad30,features/rhythm/180s/classical/discovery/classical_musicnet_1765__180s.npz,e65cd7504e38b12dc708401bcfaf5cf1d207f886ba0cedf3d028c04e410b7d4a,features/modulation/180s/classical/discovery/classical_musicnet_1765__180s.npz,cb3c2d6f0ec12477d0b10ba3d6f32bd15c5bbd6cce7492e122a7228f7ac7ebf7,features/structure/180s/classical/discovery/classical_musicnet_1765__180s.npz,3bde6b274f930ac23cf0256f4c6e9570e3ec2b729d9aea0c56a23525bfaff9d2,features/manifests/180s/classical/discovery/classical_musicnet_1765__180s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,047af2e4ddd32138f21873bfb9c41fbbdf9903a56e6efbdc0ed39d426a3ac0f2,359,349,359,88,9,10,0,75,115,0,transformed,2026-08-01,
classical_musicnet_1765__300s,classical_musicnet_1765,classical,discovery,300.0,features/audio/300s/classical/discovery/classical_musicnet_1765__300s.wav,00c12e497afda048198629b343447f38a8736ac66385260fc477ddba2a020db5,features/acoustic/300s/classical/discovery/classical_musicnet_1765__300s.npz,07a71d005587948b4b72ece6828f37aed4619945605972fd63d57c5037d7b1e8,features/chroma/300s/classical/discovery/classical_musicnet_1765__300s.npz,8d937ad3683200e2927c50e7a2a2059473d72365a741bfa2f840f37c2394945e,features/rhythm/300s/classical/discovery/classical_musicnet_1765__300s.npz,3e9521a70cb1bb64717415d49e0db9d795a2792bc36ef715d84215e88715d727,features/modulation/300s/classical/discovery/classical_musicnet_1765__300s.npz,05426202401c1aa6c47d395e6b971cda0e79352887dcd2be8c74fbe7532619e9,features/structure/300s/classical/discovery/classical_musicnet_1765__300s.npz,421059aaab40028056bdcbc14f33f14ca0a9525ae4fb3ef87ac9de619f96961a,features/manifests/300s/classical/discovery/classical_musicnet_1765__300s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,047af2e4ddd32138f21873bfb9c41fbbdf9903a56e6efbdc0ed39d426a3ac0f2,599,564,599,148,16,17,0,102,287,0,transformed,2026-08-01,
classical_musicnet_1766__180s,classical_musicnet_1766,classical,discovery,180.0,features/audio/180s/classical/discovery/classical_musicnet_1766__180s.wav,55d0c554491a5bddb5db6cff703973a878ad06fa43913a74e9cf05d529f1c813,features/acoustic/180s/classical/discovery/classical_musicnet_1766__180s.npz,f050ce50ef04e0b8e2a55775b49e0f5196556f9a43a8c9f1b2fe5f1a73df5c3f,features/chroma/180s/classical/discovery/classical_musicnet_1766__180s.npz,bbf0c0e95460d61c110d4bb753f903f75e161b084baedfa6d8515080f4f724fd,features/rhythm/180s/classical/discovery/classical_musicnet_1766__180s.npz,b93cecbcfbeabc7e90c803e4a164e610298785d9cee5093ef68cdd6fdc84822f,features/modulation/180s/classical/discovery/classical_musicnet_1766__180s.npz,2a3fe562fbf2a2ffb3b3cb971ebad5c06c6eac953606e453bada220bd8984d34,features/structure/180s/classical/discovery/classical_musicnet_1766__180s.npz,4447bf8211337b1aeae831bebd3827af0d521c810676311e39f0dd63e54ca476,features/manifests/180s/classical/discovery/classical_musicnet_1766__180s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,047af2e4ddd32138f21873bfb9c41fbbdf9903a56e6efbdc0ed39d426a3ac0f2,359,387,359,88,9,10,0,93,117,0,transformed,2026-08-01,
classical_musicnet_1766__300s,classical_musicnet_1766,classical,discovery,300.0,features/audio/300s/classical/discovery/classical_musicnet_1766__300s.wav,4e4fafda0225a7dbc549ad42db22332af672526b8445716efc9674039c50b984,features/acoustic/300s/classical/discovery/classical_musicnet_1766__300s.npz,3963cce66d8f477c370ae1929f5cac5e93380d98755375b1f437afdade38c4ba,features/chroma/300s/classical/discovery/classical_musicnet_1766__300s.npz,44220556a73fea1223c4f971cadb16c08eb8c0858e46daa8299cfbf74ba144da,features/rhythm/300s/classical/discovery/classical_musicnet_1766__300s.npz,2f332c11095a87a5f6a153dca6164dd69f263ab932164dd83d3ddeecf72ccf75,features/modulation/300s/classical/discovery/classical_musicnet_1766__300s.npz,e0bae27fd0bdef8a1ab219e3a7688d586a0812ed4df19ebdc4768af74c99623c,features/structure/300s/classical/discovery/classical_musicnet_1766__300s.npz,55c556d66e0f34963cda809883fe43f596d7394e6c7e2581bc600d7789a6ca42,features/manifests/300s/classical/discovery/classical_musicnet_1766__300s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,047af2e4ddd32138f21873bfb9c41fbbdf9903a56e6efbdc0ed39d426a3ac0f2,599,680,599,148,14,15,0,156,178,0,transformed,2026-08-01,
classical_musicnet_1805__180s,classical_musicnet_1805,classical,discovery,180.0,features/audio/180s/classical/discovery/classical_musicnet_1805__180s.wav,892b4e0902f9f5dc80fbdcb84925406ce6db311fa4ca128df82221e3ec2ef78b,features/acoustic/180s/classical/discovery/classical_musicnet_1805__180s.npz,d822ef470058f30d61ff77b64b30e3cce26fc3abb32ebafb8db8a777b3c74b85,features/chroma/180s/classical/discovery/classical_musicnet_1805__180s.npz,dade1866319e5fbd0f4c6dad7d93b9b4dbe5088932106ddb1755d975eddf253f,features/rhythm/180s/classical/discovery/classical_musicnet_1805__180s.npz,8c5ddc87f3430898d13a2bff5cb2caf86d46fccc941bac03e226f168fbb487d9,features/modulation/180s/classical/discovery/classical_musicnet_1805__180s.npz,fe93c0b0b3125c1bf1838921d7252e4aa875ae06cfb3226a11cf3cc57b7ecad7,features/structure/180s/classical/discovery/classical_musicnet_1805__180s.npz,4a9a7d29d6f441257ce657665f40c1fb2d1509fd2b257db09a1d9838df5bc763,features/manifests/180s/classical/discovery/classical_musicnet_1805__180s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,047af2e4ddd32138f21873bfb9c41fbbdf9903a56e6efbdc0ed39d426a3ac0f2,359,373,359,88,8,9,0,165,6,0,transformed,2026-08-01,
