segment_id,track_id,group,split,scale_seconds,representation,point_count,distance_scale,h0_total_persistence,h0_max_persistence,h0_q75_persistence,h0_persistence_entropy,h1_count,h1_prominent_count,h1_total_persistence,h1_max_persistence,h1_mean_persistence,h1_persistence_entropy
classical_musicnet_1730__180s,classical_musicnet_1730,classical,discovery,180.0,acoustic_novelty_delay,24,2.3131547298108748,13.016831688582897,1.7180812358856201,0.6840878129005432,0.9422963158131017,5.0,2.0,0.41777488589286804,0.13779416680335999,0.0835549771785736,0.9333917959690354
classical_musicnet_1730__180s,classical_musicnet_1730,classical,discovery,180.0,acoustic_pca,24,8.391864211055156,11.919858038425446,0.8826258778572083,0.6198049783706665,0.9874588436789208,5.0,0.0,0.1137399971485138,0.05758100748062134,0.022747999429702757,0.8471896517778005
classical_musicnet_1730__180s,classical_musicnet_1730,classical,discovery,180.0,rhythm,24,2.670008589498131,10.562166631221771,1.1133472919464111,0.5766292810440063,0.9687858425244849,2.0,0.0,0.05775824189186096,0.029447317123413086,0.02887912094593048,0.9997207448168955
classical_musicnet_1730__300s,classical_musicnet_1730,classical,discovery,300.0,acoustic_novelty_delay,24,2.187480054163186,12.567938655614853,2.057276487350464,0.5510780215263367,0.947198592521009,5.0,1.0,0.37167584896087646,0.17523163557052612,0.07433516979217529,0.7596312260124328
classical_musicnet_1730__300s,classical_musicnet_1730,classical,discovery,300.0,acoustic_pca,24,8.46595534921579,11.42999815940857,0.6826780438423157,0.6158213913440704,0.9915997325591787,8.0,2.0,0.5322926938533783,0.21335673332214355,0.06653658673167229,0.8052274515800351
classical_musicnet_1730__300s,classical_musicnet_1730,classical,discovery,300.0,rhythm,24,2.652540553552167,10.642469763755798,1.438217282295227,0.5966133326292038,0.9443802986381359,2.0,0.0,0.008581399917602539,0.007010817527770996,0.0042906999588012695,0.6866429653107057
classical_musicnet_1739__180s,classical_musicnet_1739,classical,discovery,180.0,acoustic_novelty_delay,24,2.065449076647046,14.552895486354828,3.0908114910125732,0.5570080280303955,0.901171180814214,7.0,0.0,0.3045991361141205,0.08509302139282227,0.04351416230201721,0.8309154377202008
classical_musicnet_1739__180s,classical_musicnet_1739,classical,discovery,180.0,acoustic_pca,24,7.754749679262808,11.23739778995514,0.9035598039627075,0.6305745244026184,0.9762466757879067,8.0,0.0,0.20369797945022583,0.0718572735786438,0.02546224743127823,0.8733271230708161
classical_musicnet_1739__180s,classical_musicnet_1739,classical,discovery,180.0,rhythm,24,2.6429071784723748,11.435990944504738,1.4203938245773315,0.5644964128732681,0.9662016281930792,2.0,1.0,0.13738346099853516,0.12347817420959473,0.06869173049926758,0.4728357165944946
classical_musicnet_1739__300s,classical_musicnet_1739,classical,discovery,300.0,acoustic_novelty_delay,24,1.9482786216885457,12.412132620811462,2.4119439125061035,0.5284458100795746,0.9323937073909595,5.0,1.0,0.30391931533813477,0.17293989658355713,0.06078386306762695,0.7419363844409196
classical_musicnet_1739__300s,classical_musicnet_1739,classical,discovery,300.0,acoustic_pca,24,8.829780748154535,10.004855334758759,0.960648775100708,0.5327854454517365,0.9751758980834383,3.0,0.0,0.06963485479354858,0.05534708499908447,0.023211618264516194,0.5889208503031003
classical_musicnet_1739__300s,classical_musicnet_1739,classical,discovery,300.0,rhythm,24,2.794401310709583,12.672248765826225,1.1337374448776245,0.6395397186279297,0.979558781368649,10.0,1.0,0.4360281229019165,0.11452049016952515,0.04360281229019165,0.8148010923303532
classical_musicnet_1742__180s,classical_musicnet_1742,classical,discovery,180.0,acoustic_novelty_delay,24,2.1031085900265754,10.305468685925007,1.2251194715499878,0.6051844656467438,0.9330862270454537,4.0,2.0,0.27135443687438965,0.1511383056640625,0.06783860921859741,0.6609404049000349
classical_musicnet_1742__180s,classical_musicnet_1742,classical,discovery,180.0,acoustic_pca,24,8.478120196924806,10.137903034687042,0.9921590685844421,0.49122078716754913,0.970880945450025,4.0,0.0,0.11164358258247375,0.060906291007995605,0.02791089564561844,0.7883489674385521
classical_musicnet_1742__180s,classical_musicnet_1742,classical,discovery,180.0,rhythm,24,2.4573776403340126,10.483604039996862,1.629454255104065,0.4750998169183731,0.8994748128386959,3.0,0.0,0.05493722856044769,0.024976879358291626,0.01831240952014923,0.9269717071177922
classical_musicnet_1742__300s,classical_musicnet_1742,classical,discovery,300.0,acoustic_novelty_delay,24,1.7901179188034957,14.38951712101698,2.4210312366485596,0.5857357084751129,0.9121317783303701,4.0,1.0,0.22272133827209473,0.12711846828460693,0.05568033456802368,0.784681143340522
classical_musicnet_1742__300s,classical_musicnet_1742,classical,discovery,300.0,acoustic_pca,24,7.256920440082276,11.913953214883804,1.5369315147399902,0.5715397894382477,0.9681425983624439,4.0,0.0,0.18964675068855286,0.09557926654815674,0.047411687672138214,0.8230844668299008
classical_musicnet_1742__300s,classical_musicnet_1742,classical,discovery,300.0,rhythm,24,2.2993639645432467,10.12431488186121,1.3961933851242065,0.5213169157505035,0.9384443307609387,3.0,1.0,0.24241900444030762,0.198161780834198,0.08080633481343587,0.5459764126034491
classical_musicnet_1763__180s,classical_musicnet_1763,classical,discovery,180.0,acoustic_novelty_delay,24,2.4873514720225858,8.487191759049892,0.833050012588501,0.4143188148736954,0.9530567054375699,2.0,1.0,0.1334589719772339,0.12061655521392822,0.06672948598861694,0.4569215279410406
classical_musicnet_1763__180s,classical_musicnet_1763,classical,discovery,180.0,acoustic_pca,24,8.054765629536657,10.613954693078995,0.869245171546936,0.5262845158576965,0.9847127970012938,5.0,0.0,0.15807396173477173,0.07922810316085815,0.03161479234695434,0.7152667914470285
classical_musicnet_1763__180s,classical_musicnet_1763,classical,discovery,180.0,rhythm,24,2.3108970047481026,11.285932123661041,1.482162356376648,0.555859386920929,0.9576924742609666,4.0,1.0,0.16194719076156616,0.12974649667739868,0.04048679769039154,0.5015145271254942
classical_musicnet_1763__300s,classical_musicnet_1763,classical,discovery,300.0,acoustic_novelty_delay,24,2.4181604814052733,10.891120329499245,1.1232072114944458,0.6072819232940674,0.9598351624232294,2.0,0.0,0.045597076416015625,0.026871681213378906,0.022798538208007812,0.9768514422655095
classical_musicnet_1763__300s,classical_musicnet_1763,classical,discovery,300.0,acoustic_pca,24,9.733185035212053,10.39062051475048,1.0185028314590454,0.5137552917003632,0.9754168561048229,3.0,1.0,0.14009392261505127,0.11773324012756348,0.04669797420501709,0.4827658516425738
classical_musicnet_1763__300s,classical_musicnet_1763,classical,discovery,300.0,rhythm,24,2.024348460355726,12.427489131689072,1.3282827138900757,0.6522064805030823,0.9687098865526169,5.0,0.0,0.1479831039905548,0.07326209545135498,0.029596620798110963,0.8204678170304148
classical_musicnet_1764__180s,classical_musicnet_1764,classical,discovery,180.0,acoustic_novelty_delay,24,2.570678612007986,10.670709773898125,1.0640451908111572,0.479838103055954,0.9617585790140152,5.0,1.0,0.2651337683200836,0.13065719604492188,0.053026753664016726,0.7800255407704387
classical_musicnet_1764__180s,classical_musicnet_1764,classical,discovery,180.0,acoustic_pca,24,10.525531185370491,9.128787323832512,0.7996329069137573,0.4818771481513977,0.974075793597786,1.0,0.0,0.04836419224739075,0.04836419224739075,0.04836419224739075,-2.2204460492503128e-16
classical_musicnet_1764__180s,classical_musicnet_1764,classical,discovery,180.0,rhythm,24,2.839995852598216,10.328834369778633,0.8713939785957336,0.59737828373909,0.9456976533567771,4.0,1.0,0.14458414912223816,0.11629819869995117,0.03614603728055954,0.4856542839017048
classical_musicnet_1764__300s,classical_musicnet_1764,classical,discovery,300.0,acoustic_novelty_delay,24,2.502580786026829,11.632934331893921,1.541538953781128,0.5523874461650848,0.9530343052939976,5.0,0.0,0.17518675327301025,0.08329302072525024,0.03503735065460205,0.6823583333503167
classical_musicnet_1764__300s,classical_musicnet_1764,classical,discovery,300.0,acoustic_pca,24,10.556716807049785,9.816867738962173,0.8841465711593628,0.5617814660072327,0.9752877415141488,2.0,0.0,0.025160491466522217,0.01769179105758667,0.012580245733261108,0.877396742429743
classical_musicnet_1764__300s,classical_musicnet_1764,classical,discovery,300.0,rhythm,24,2.908196730157977,8.399275692179799,0.9477598071098328,0.5910781025886536,0.9063259124983563,1.0,1.0,0.11842966079711914,0.11842966079711914,0.11842966079711914,-2.2204460492503128e-16
classical_musicnet_1765__180s,classical_musicnet_1765,classical,discovery,180.0,acoustic_novelty_delay,24,2.7760871575941177,10.861269570887089,0.8869529962539673,0.5448677837848663,0.9718882156640786,3.0,0.0,0.1557934284210205,0.08848375082015991,0.051931142807006836,0.8927446661144802
classical_musicnet_1765__180s,classical_musicnet_1765,classical,discovery,180.0,acoustic_pca,24,6.3688971898965505,12.375248521566391,1.4545483589172363,0.6231042146682739,0.9669626398529824,3.0,0.0,0.0250779390335083,0.009613513946533203,0.008359313011169434,0.9857572466295457
classical_musicnet_1765__180s,classical_musicnet_1765,classical,discovery,180.0,rhythm,24,2.4255167313458204,9.520810827612877,0.8497724533081055,0.5840458571910858,0.9618274685306639,4.0,1.0,0.2059953510761261,0.1873207688331604,0.051498837769031525,0.278045953253571
classical_musicnet_1765__300s,classical_musicnet_1765,classical,discovery,300.0,acoustic_novelty_delay,24,2.487497664595124,11.62276816368103,0.9072670340538025,0.5791853070259094,0.980303582226242,6.0,1.0,0.34707334637641907,0.1972995400428772,0.057845557729403176,0.6413776430113128
classical_musicnet_1765__300s,classical_musicnet_1765,classical,discovery,300.0,acoustic_pca,24,8.620926250487468,11.006657004356384,1.090233564376831,0.5350335240364075,0.9770332274450126,4.0,0.0,0.19964700937271118,0.09035670757293701,0.049911752343177795,0.8972226231026365
classical_musicnet_1765__300s,classical_musicnet_1765,classical,discovery,300.0,rhythm,24,2.629957729294719,10.560999073088169,0.9449498057365417,0.6511175632476807,0.9518516403747989,5.0,2.0,0.42165982723236084,0.14916706085205078,0.08433196544647217,0.8819398264120402
classical_musicnet_1766__180s,classical_musicnet_1766,classical,discovery,180.0,acoustic_novelty_delay,24,2.474581878323204,10.007896184921265,1.208727240562439,0.4915440082550049,0.9674811354361356,2.0,1.0,0.16929477453231812,0.15781015157699585,0.08464738726615906,0.3578032867620314
classical_musicnet_1766__180s,classical_musicnet_1766,classical,discovery,180.0,acoustic_pca,24,9.660402091036248,10.8765968978405,0.8816601037979126,0.5595502853393555,0.9796389683639077,3.0,0.0,0.1075160801410675,0.08954185247421265,0.035838693380355835,0.4845455792631709
classical_musicnet_1766__180s,classical_musicnet_1766,classical,discovery,180.0,rhythm,24,3.008354612755234,11.050166919827461,1.0891319513320923,0.5783969163894653,0.9726023690957731,5.0,1.0,0.29255616664886475,0.10349404811859131,0.05851123332977295,0.8490328259519274
classical_musicnet_1766__300s,classical_musicnet_1766,classical,discovery,300.0,acoustic_novelty_delay,24,2.3298007147076962,11.401726737618446,1.097240924835205,0.5966280698776245,0.9800196107328919,7.0,1.0,0.47882169485092163,0.16284584999084473,0.06840309926441737,0.8756043993199079
classical_musicnet_1766__300s,classical_musicnet_1766,classical,discovery,300.0,acoustic_pca,24,8.924957723869207,11.698439508676529,1.4524650573730469,0.5475124716758728,0.9704430803629965,3.0,0.0,0.08434975147247314,0.06115448474884033,0.028116583824157715,0.6623364372334049
classical_musicnet_1766__300s,classical_musicnet_1766,classical,discovery,300.0,rhythm,24,2.877211107254535,11.34450088441372,1.0013761520385742,0.6486831903457642,0.967160101021058,5.0,0.0,0.18033593893051147,0.07847386598587036,0.036067187786102295,0.8892864326300344
classical_musicnet_1805__180s,classical_musicnet_1805,classical,discovery,180.0,acoustic_novelty_delay,24,2.598929428929857,11.188019275665283,1.076079249382019,0.5531533360481262,0.9655701310255124,4.0,1.0,0.24044013023376465,0.13691741228103638,0.06011003255844116,0.7751791767272294
classical_musicnet_1805__180s,classical_musicnet_1805,classical,discovery,180.0,acoustic_pca,24,7.175061235103216,11.690213084220886,0.7829551100730896,0.5806397199630737,0.9895629789597133,3.0,1.0,0.23158127069473267,0.17840534448623657,0.07719375689824422,0.6293857661542596
classical_musicnet_1805__180s,classical_musicnet_1805,classical,discovery,180.0,rhythm,24,1.9943600412887939,10.471743673086166,0.9147714972496033,0.4802625924348831,0.9742632422454104,1.0,0.0,0.07715365290641785,0.07715365290641785,0.07715365290641785,-2.2204460492503128e-16
classical_musicnet_1805__300s,classical_musicnet_1805,classical,discovery,300.0,acoustic_novelty_delay,24,2.059158165834087,12.553603947162628,1.7524508237838745,0.5744046270847321,0.9516166284442199,4.0,0.0,0.1963154673576355,0.061750710010528564,0.049078866839408875,0.9739090193129419
classical_musicnet_1805__300s,classical_musicnet_1805,classical,discovery,300.0,acoustic_pca,24,6.583515754297015,13.316598981618881,1.0659767389297485,0.6161209344863892,0.9919521611456723,8.0,1.0,0.46346044540405273,0.13660460710525513,0.05793255567550659,0.9032235522464148
classical_musicnet_1805__300s,classical_musicnet_1805,classical,discovery,300.0,rhythm,24,2.1230182083419216,11.745642006397247,1.1300387382507324,0.6017985343933105,0.9675446696285348,3.0,0.0,0.12637189030647278,0.05825898051261902,0.04212396343549093,0.9354251291061413
classical_musicnet_1807__180s,classical_musicnet_1807,classical,discovery,180.0,acoustic_novelty_delay,24,2.2956952840287546,12.515120327472687,1.6552619934082031,0.7166292667388916,0.9468822981052897,8.0,3.0,0.6904500126838684,0.2207200527191162,0.08630625158548355,0.863672167564926
classical_musicnet_1807__180s,classical_musicnet_1807,classical,discovery,180.0,acoustic_pca,24,7.299352215559024,11.231624484062195,0.7736334204673767,0.6042510271072388,0.9849831141034379,3.0,0.0,0.10548287630081177,0.05318063497543335,0.035160958766937256,0.7530511139869293
classical_musicnet_1807__180s,classical_musicnet_1807,classical,discovery,180.0,rhythm,24,2.7134952253996447,11.34825897961855,0.9071515798568726,0.6210837364196777,0.9783246553898014,5.0,1.0,0.3586503267288208,0.1152651309967041,0.07173006534576416,0.9552648053969944
classical_musicnet_1807__300s,classical_musicnet_1807,classical,discovery,300.0,acoustic_novelty_delay,24,2.514855488062527,10.380161538720131,1.496749997138977,0.5197832584381104,0.9555024869759365,4.0,1.0,0.26323699951171875,0.15214776992797852,0.06580924987792969,0.7780112398102329
classical_musicnet_1807__300s,classical_musicnet_1807,classical,discovery,300.0,acoustic_pca,24,6.933564584881573,12.410219848155975,0.8089794516563416,0.5952975153923035,0.9902313681138606,6.0,1.0,0.40591609477996826,0.16243410110473633,0.06765268246332805,0.8208357635580764
classical_musicnet_1807__300s,classical_musicnet_1807,classical,discovery,300.0,rhythm,24,2.6719874671815216,9.641969487071037,0.7617500424385071,0.6154240369796753,0.9694424483483474,3.0,0.0,0.0725691020488739,0.05460613965988159,0.024189700682957966,0.6548610649042157
classical_musicnet_1811__180s,classical_musicnet_1811,classical,discovery,180.0,acoustic_novelty_delay,24,2.5898959738700484,11.006967052817345,1.3362869024276733,0.5394477546215057,0.9684559257707005,5.0,1.0,0.3433983623981476,0.10835510492324829,0.06867967247962951,0.9693528293132778
classical_musicnet_1811__180s,classical_musicnet_1811,classical,discovery,180.0,acoustic_pca,24,9.127609801154673,12.70518970489502,1.083693504333496,0.6376406252384186,0.9820174669049421,5.0,2.0,0.4560818672180176,0.24679481983184814,0.09121637344360352,0.719676464362809
classical_musicnet_1811__180s,classical_musicnet_1811,classical,discovery,180.0,rhythm,24,1.182353888967027,16.515201192349195,4.994075298309326,0.7428230047225952,0.7868519929231119,4.0,0.0,0.1185014545917511,0.08993732929229736,0.029625363647937775,0.48740150507993524
classical_musicnet_1811__300s,classical_musicnet_1811,classical,discovery,300.0,acoustic_novelty_delay,24,2.4967543946444186,11.634143009781837,1.307623267173767,0.5553288161754608,0.980083579444212,5.0,1.0,0.3760521709918976,0.16653770208358765,0.07521043419837951,0.8685142445723766
classical_musicnet_1811__300s,classical_musicnet_1811,classical,discovery,300.0,acoustic_pca,24,9.208954811575023,12.155858010053635,0.7153885364532471,0.5747523903846741,0.9960358243157511,7.0,0.0,0.1777104139328003,0.06942659616470337,0.02538720199040004,0.858283440037857
classical_musicnet_1811__300s,classical_musicnet_1811,classical,discovery,300.0,rhythm,24,1.2155820037114475,13.460111930966377,2.8921313285827637,0.5661836266517639,0.8174773772594317,6.0,0.0,0.2432212233543396,0.07698136568069458,0.0405368705590566,0.8147726105519671
classical_musicnet_1812__180s,classical_musicnet_1812,classical,discovery,180.0,acoustic_novelty_delay,24,2.7480942519843294,9.80981631577015,0.8434643149375916,0.5203880667686462,0.9787010944506311,2.0,0.0,0.09992662072181702,0.08993726968765259,0.04996331036090851,0.46889055029324306
classical_musicnet_1812__180s,classical_musicnet_1812,classical,discovery,180.0,acoustic_pca,24,7.546732611375594,11.772867262363434,0.8483244180679321,0.5769157409667969,0.9889071155560089,4.0,1.0,0.21509408950805664,0.12000620365142822,0.05377352237701416,0.7815655771248795
classical_musicnet_1812__180s,classical_musicnet_1812,classical,discovery,180.0,rhythm,24,2.5276158117383223,10.280367113649845,1.1771502494812012,0.592282772064209,0.9511146511070878,4.0,0.0,0.16512447595596313,0.07657217979431152,0.041281118988990784,0.8176373415258231
classical_musicnet_1812__300s,classical_musicnet_1812,classical,discovery,300.0,acoustic_novelty_delay,24,2.592734915879303,11.323541328310966,0.935499906539917,0.5764394104480743,0.9816555777247619,5.0,0.0,0.17126184701919556,0.06454914808273315,0.03425236940383911,0.9143684245877349
classical_musicnet_1812__300s,classical_musicnet_1812,classical,discovery,300.0,acoustic_pca,24,7.630715498705788,13.55791261792183,1.4085657596588135,0.7178556323051453,0.9731492893367099,6.0,0.0,0.16920322179794312,0.08188611268997192,0.028200536966323853,0.7216972543708512
classical_musicnet_1812__300s,classical_musicnet_1812,classical,discovery,300.0,rhythm,24,2.056476302733074,11.102808699011803,1.0644325017929077,0.556345134973526,0.9535369853869125,3.0,0.0,0.12305659055709839,0.09487044811248779,0.0410188635190328,0.594271196822468
classical_musicnet_1813__180s,classical_musicnet_1813,classical,discovery,180.0,acoustic_novelty_delay,24,2.799702217914162,9.70264557003975,1.0520656108856201,0.4984588176012039,0.9555674326054024,2.0,0.0,0.05983388423919678,0.05182856321334839,0.02991694211959839,0.5677479665671125
classical_musicnet_1813__180s,classical_musicnet_1813,classical,discovery,180.0,acoustic_pca,24,8.978512564685367,13.015222012996674,1.6581352949142456,0.5821570456027985,0.9659413158834929,6.0,0.0,0.13127398490905762,0.06679308414459229,0.021878997484842937,0.7302267096735953
classical_musicnet_1813__180s,classical_musicnet_1813,classical,discovery,180.0,rhythm,24,3.1811822688147426,9.834158465266228,1.013822317123413,0.5493055880069733,0.9651794663798974,0.0,0.0,0.0,0.0,0.0,0.0
classical_musicnet_1813__300s,classical_musicnet_1813,classical,discovery,300.0,acoustic_novelty_delay,24,2.184947931722405,10.496245712041855,0.7685650587081909,0.5849632322788239,0.983045696063451,6.0,2.0,0.5065319538116455,0.25310444831848145,0.08442199230194092,0.7671690464942583
classical_musicnet_1813__300s,classical_musicnet_1813,classical,discovery,300.0,acoustic_pca,24,9.123543122091505,12.469538301229477,1.1997945308685303,0.5895538926124573,0.983752096035218,4.0,1.0,0.26711517572402954,0.1579453945159912,0.06677879393100739,0.7391770421814551
classical_musicnet_1813__300s,classical_musicnet_1813,classical,discovery,300.0,rhythm,24,2.5542697066570996,10.970530301332474,0.8323154449462891,0.5942128300666809,0.9712836218708073,2.0,0.0,0.05885070562362671,0.04967629909515381,0.029425352811813354,0.6243928708225231
classical_musicnet_1817__180s,classical_musicnet_1817,classical,discovery,180.0,acoustic_novelty_delay,24,2.5074403796495788,10.277609333395958,0.9487185478210449,0.6162973940372467,0.9585022511044167,4.0,1.0,0.24575677514076233,0.10435158014297485,0.06143919378519058,0.8148325293121726
classical_musicnet_1817__180s,classical_musicnet_1817,classical,discovery,180.0,acoustic_pca,24,6.825900286478916,12.697956070303917,1.0056641101837158,0.5952854156494141,0.9853632309164678,8.0,1.0,0.3694468140602112,0.11109966039657593,0.0461808517575264,0.8737987172714821
classical_musicnet_1817__180s,classical_musicnet_1817,classical,discovery,180.0,rhythm,24,2.477438968128248,9.058518826961517,0.7941434383392334,0.5841306746006012,0.9554559679472658,2.0,0.0,0.05910307168960571,0.03285616636276245,0.029551535844802856,0.9909606125648401
classical_musicnet_1817__300s,classical_musicnet_1817,classical,discovery,300.0,acoustic_novelty_delay,24,2.892789582222944,11.407023794949055,1.046419382095337,0.5674947500228882,0.9587308045082498,4.0,1.0,0.2965340316295624,0.166762113571167,0.0741335079073906,0.7487718573865096
classical_musicnet_1817__300s,classical_musicnet_1817,classical,discovery,300.0,acoustic_pca,24,9.695338339063259,12.97266785800457,1.8520793914794922,0.5451683700084686,0.9511396923890582,5.0,0.0,0.08573365211486816,0.02625572681427002,0.017146730422973634,0.9541963692480305
classical_musicnet_1817__300s,classical_musicnet_1817,classical,discovery,300.0,rhythm,24,2.870384879195494,11.804744496941566,1.1762518882751465,0.5929418802261353,0.9749095049427983,4.0,1.0,0.3218752145767212,0.10229182243347168,0.0804688036441803,0.9691074969158362
classical_musicnet_1818__180s,classical_musicnet_1818,classical,discovery,180.0,acoustic_novelty_delay,24,2.1136538225858104,14.26011011004448,2.8756017684936523,0.6492149233818054,0.9083096108962551,5.0,1.0,0.3124576508998871,0.13209956884384155,0.06249153017997742,0.8335761252957238
classical_musicnet_1818__180s,classical_musicnet_1818,classical,discovery,180.0,acoustic_pca,24,7.656192959530516,13.185788482427597,1.062747836112976,0.6179214715957642,0.9923818269896204,4.0,1.0,0.31056731939315796,0.10684502124786377,0.07764182984828949,0.923906580644673
classical_musicnet_1818__180s,classical_musicnet_1818,classical,discovery,180.0,rhythm,24,2.287041218385808,10.40131700783968,1.0541642904281616,0.6649952828884125,0.9421275958725819,1.0,0.0,0.009723305702209473,0.009723305702209473,0.009723305702209473,-2.2204460492503128e-16
classical_musicnet_1818__300s,classical_musicnet_1818,classical,discovery,300.0,acoustic_novelty_delay,24,2.2576197566911453,10.764161497354507,1.1679097414016724,0.5156545042991638,0.9707431482414557,4.0,1.0,0.27917516231536865,0.11605322360992432,0.06979379057884216,0.874254210899593
classical_musicnet_1818__300s,classical_musicnet_1818,classical,discovery,300.0,acoustic_pca,24,7.731813930169507,13.163558304309845,1.0666444301605225,0.6174437999725342,0.9865768721259306,5.0,2.0,0.4719545245170593,0.16342777013778687,0.09439090490341187,0.8922023697537387
classical_musicnet_1818__300s,classical_musicnet_1818,classical,discovery,300.0,rhythm,24,2.4239781995749525,11.468295015394688,1.4011270999908447,0.6019520163536072,0.9430521644103182,4.0,0.0,0.13970261812210083,0.08175936341285706,0.03492565453052521,0.7496445150215011
classical_musicnet_1819__180s,classical_musicnet_1819,classical,discovery,180.0,acoustic_novelty_delay,24,2.710239992905613,9.983219310641289,0.9134674072265625,0.49645423889160156,0.9767618083128534,5.0,1.0,0.19133713841438293,0.10695341229438782,0.03826742768287659,0.7405084895272913
