segment_id,track_id,group,split,scale_seconds,representation,method,sequence_points,synthetic_loop_score,shuffled_score,loop_score,path_h1_cycle_strength,path_h1_betti_max,path_h1_betti_auc,phase_edge_q25,phase_edge_mean,dominant_period_seconds,lag_peak_strength,h1_max_persistence,h1_best_persistence
classical_musicnet_2077__300s,classical_musicnet_2077,classical,discovery,300.0,path_chroma_phase,phase_lifted_path_homology,139,,,0.38910729951312867,0.38910729951312867,1.0,0.325,0.3911404131431603,0.39641435427766697,30.78965663909912,0.03522676929672386,0.0,0.0
classical_musicnet_2077__300s,classical_musicnet_2077,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,124,,,0.35899438627512203,0.35899438627512203,1.0,0.325,0.3608993920864917,0.3877719369010844,64.0,0.14279361535871105,0.0,0.0
classical_musicnet_2078__180s,classical_musicnet_2078,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,,,0.3199235592098169,0.3199235592098169,1.0,0.275,0.3323766769555859,0.364269529815994,16.0,0.08786272110833004,0.0,0.0
classical_musicnet_2078__180s,classical_musicnet_2078,classical,discovery,180.0,path_chroma_phase,phase_lifted_path_homology,97,,,0.3575345364821923,0.3575345364821923,1.0,0.325,0.3579744691884796,0.3715704052843092,48.297481536865234,0.02799182613490636,0.0,0.0
classical_musicnet_2078__180s,classical_musicnet_2078,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,,,0.34484934132912964,0.34484934132912964,1.0,0.275,0.35182683475441834,0.3751875972969945,12.0,0.1031056855764314,0.0,0.0
classical_musicnet_2078__300s,classical_musicnet_2078,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,149,,,0.34714285632573183,0.34714285632573183,1.0,0.275,0.35629833889571344,0.3747156912585739,16.0,0.11459725540916166,0.0,0.0
classical_musicnet_2078__300s,classical_musicnet_2078,classical,discovery,300.0,path_chroma_phase,phase_lifted_path_homology,160,,,0.36855579132674465,0.36855579132674465,1.0,0.325,0.37442528181127965,0.38562795449729226,20.43365478515625,0.03398787793771618,0.0,0.0
classical_musicnet_2078__300s,classical_musicnet_2078,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,149,,,0.3665543105174969,0.3665543105174969,1.0,0.325,0.3677064727859375,0.3747543205007437,16.0,0.07977735337878711,0.0,0.0
classical_musicnet_2079__180s,classical_musicnet_2079,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,,,0.33834309379886923,0.33834309379886923,1.0,0.275,0.34533418893719237,0.3787173970335535,46.0,0.1610316270367047,0.0,0.0
classical_musicnet_2079__180s,classical_musicnet_2079,classical,discovery,180.0,path_chroma_phase,phase_lifted_path_homology,91,,,0.3506788240148911,0.3506788240148911,1.0,0.325,0.36244885942883703,0.38610444937911576,27.9564208984375,0.05394275465098708,0.0,0.0
classical_musicnet_2079__180s,classical_musicnet_2079,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,,,0.36492763301394177,0.36492763301394177,1.0,0.325,0.3669187796785499,0.37759338733621667,58.0,0.1475206583401496,0.0,0.0
classical_musicnet_2079__300s,classical_musicnet_2079,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,138,,,0.3222951657898467,0.3222951657898467,1.0,0.275,0.3380323360850985,0.3718364829102006,58.0,0.1296835012014108,0.0,0.0
classical_musicnet_2079__300s,classical_musicnet_2079,classical,discovery,300.0,path_chroma_phase,phase_lifted_path_homology,140,,,0.36186389196771573,0.36186389196771573,1.0,0.325,0.3636268056825552,0.37231783263059176,53.91595458984375,0.030037155354179612,0.0,0.0
classical_musicnet_2079__300s,classical_musicnet_2079,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,138,,,0.3345655108469261,0.3345655108469261,1.0,0.275,0.33885642365808744,0.3597475539801436,54.0,0.07597624964164362,0.0,0.0
classical_musicnet_2080__180s,classical_musicnet_2080,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,,,0.33364318664790665,0.33364318664790665,1.0,0.275,0.3340148992421297,0.35128960526829967,34.0,0.1369758954935283,0.0,0.0
classical_musicnet_2080__180s,classical_musicnet_2080,classical,discovery,180.0,path_chroma_phase,phase_lifted_path_homology,102,,,0.36385033852938226,0.36385033852938226,1.0,0.325,0.3696590866903666,0.3836661667091745,56.470703125,0.01446640299780777,0.0,0.0
classical_musicnet_2080__180s,classical_musicnet_2080,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,,,0.3090753513226106,0.3090753513226106,1.0,0.275,0.3121472543680509,0.3522856804130415,40.0,0.05728983454511183,0.0,0.0
classical_musicnet_2080__300s,classical_musicnet_2080,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,116,,,0.3324455792377173,0.3324455792377173,1.0,0.275,0.3364069288920378,0.3665730404375571,42.0,0.10112809805502931,0.0,0.0
classical_musicnet_2080__300s,classical_musicnet_2080,classical,discovery,300.0,path_chroma_phase,phase_lifted_path_homology,130,,,0.3646958175615955,0.3646958175615955,1.0,0.325,0.3652541027652484,0.37086473570507206,51.17657470703125,0.015938515429100297,0.0,0.0
classical_musicnet_2080__300s,classical_musicnet_2080,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,116,,,0.2535733678184206,0.2535733678184206,1.0,0.225,0.26222315949796127,0.33331687055846265,58.0,0.07378082401892683,0.0,0.0
classical_musicnet_2081__180s,classical_musicnet_2081,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,,,0.3427339365176739,0.3427339365176739,1.0,0.275,0.34999695096039635,0.3953395237804005,12.0,0.13332265490669348,0.0,0.0
classical_musicnet_2081__180s,classical_musicnet_2081,classical,discovery,180.0,path_chroma_phase,phase_lifted_path_homology,97,,,0.35217014697060844,0.35217014697060844,1.0,0.325,0.3590167721448131,0.37953890530429363,59.44287109375,0.03953216603856957,0.0,0.0
classical_musicnet_2081__180s,classical_musicnet_2081,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,,,0.352474287150888,0.352474287150888,1.0,0.325,0.35802474884103525,0.3814659162758449,12.0,0.16629611559818613,0.0,0.0
classical_musicnet_2081__300s,classical_musicnet_2081,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,149,,,0.3945039648634641,0.3945039648634641,1.0,0.325,0.3965206629237254,0.4075622920102046,12.0,0.13233888609046862,0.0,0.0
classical_musicnet_2081__300s,classical_musicnet_2081,classical,discovery,300.0,path_chroma_phase,phase_lifted_path_homology,160,,,0.3302056665192799,0.3302056665192799,1.0,0.275,0.33936924210117636,0.3640446861258467,59.443115234375,0.0324292843767916,0.0,0.0
classical_musicnet_2081__300s,classical_musicnet_2081,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,149,,,0.3283937100979166,0.3283937100979166,1.0,0.275,0.3319457491384199,0.3538741213673808,50.0,0.0895473845313548,0.0,0.0
classical_musicnet_2082__180s,classical_musicnet_2082,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,,,0.2873376074810321,0.2873376074810321,1.0,0.225,0.3023942389054082,0.3445073848262845,52.0,0.1314759443407183,0.0,0.0
classical_musicnet_2082__180s,classical_musicnet_2082,classical,discovery,180.0,path_chroma_phase,phase_lifted_path_homology,97,,,0.3884025403111122,0.3884025403111122,1.0,0.325,0.3936624861380435,0.4076462211265062,37.15187072753906,0.05276221189650587,0.0,0.0
classical_musicnet_2082__180s,classical_musicnet_2082,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,,,0.39668320503654886,0.39668320503654886,1.0,0.325,0.3975945789453743,0.40155489974707775,56.0,0.21700722150801854,0.0,0.0
classical_musicnet_2082__300s,classical_musicnet_2082,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,149,,,0.34022504311532253,0.34022504311532253,1.0,0.275,0.34825166845635985,0.37175548561943833,18.0,0.10038150519587918,0.0,0.0
classical_musicnet_2082__300s,classical_musicnet_2082,classical,discovery,300.0,path_chroma_phase,phase_lifted_path_homology,149,,,0.3691864497773831,0.3691864497773831,1.0,0.325,0.37423418070325803,0.39082692406666836,15.9755859375,0.025993324818351482,0.0,0.0
classical_musicnet_2082__300s,classical_musicnet_2082,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,149,,,0.3585345611999995,0.3585345611999995,1.0,0.325,0.36156639769929616,0.37656023768511315,48.0,0.11734357843818399,0.0,0.0
classical_musicnet_2083__180s,classical_musicnet_2083,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,,,0.341699733342521,0.341699733342521,1.0,0.275,0.3422629310222933,0.36795208304391513,54.0,0.10833760637204337,0.0,0.0
classical_musicnet_2083__180s,classical_musicnet_2083,classical,discovery,180.0,path_chroma_phase,phase_lifted_path_homology,80,,,0.388847504394139,0.388847504394139,1.0,0.325,0.3892223786076813,0.39169056664481877,40.959228515625,0.04337405280911466,0.0,0.0
classical_musicnet_2083__180s,classical_musicnet_2083,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,,,0.3977536150043692,0.3977536150043692,1.0,0.325,0.3981832484941775,0.4047325319305066,16.0,0.20641829800361622,0.0,0.0
classical_musicnet_2083__300s,classical_musicnet_2083,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,122,,,0.31445945062013003,0.31445945062013003,1.0,0.275,0.32775509245885104,0.3555827484282988,18.0,0.09909399148086728,0.0,0.0
classical_musicnet_2083__300s,classical_musicnet_2083,classical,discovery,300.0,path_chroma_phase,phase_lifted_path_homology,107,,,0.3405882297717882,0.3405882297717882,1.0,0.275,0.35072709820214953,0.37364946954566064,55.7281494140625,0.03138805205305051,0.0,0.0
classical_musicnet_2083__300s,classical_musicnet_2083,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,122,,,0.31587205578416977,0.31587205578416977,1.0,0.275,0.3237860300943157,0.3619780390118637,50.0,0.11803033526069373,0.0,0.0
classical_musicnet_2186__180s,classical_musicnet_2186,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,,,0.35722944692182784,0.35722944692182784,1.0,0.325,0.36047135145176235,0.3805465869287503,12.0,0.08648939426914803,0.0,0.0
classical_musicnet_2186__180s,classical_musicnet_2186,classical,discovery,180.0,path_chroma_phase,phase_lifted_path_homology,93,,,0.3865093443992031,0.3865093443992031,1.0,0.325,0.3870094838002752,0.38975940513061436,11.42431640625,0.04882845691523385,0.0,0.0
classical_musicnet_2186__180s,classical_musicnet_2186,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,,,0.26049505463267736,0.26049505463267736,1.0,0.225,0.2951690693181005,0.3634821160951022,48.0,0.12191994214902513,0.0,0.0
classical_musicnet_2186__300s,classical_musicnet_2186,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,106,,,0.3693062318519631,0.3693062318519631,1.0,0.325,0.37353239426578205,0.38684965124920173,52.0,0.10433778642470837,0.0,0.0
classical_musicnet_2186__300s,classical_musicnet_2186,classical,discovery,300.0,path_chroma_phase,phase_lifted_path_homology,109,,,0.36118253225880337,0.36118253225880337,1.0,0.325,0.3626095469770067,0.375596647770464,55.217529296875,0.037061276938321286,0.0,0.0
classical_musicnet_2186__300s,classical_musicnet_2186,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,106,,,0.3474853061719328,0.3474853061719328,1.0,0.275,0.3512438940525735,0.3756338546182179,40.0,0.10332889164524373,0.0,0.0
classical_musicnet_2191__180s,classical_musicnet_2191,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,50,,,0.3955801445657128,0.3955801445657128,1.0,0.325,0.4137503034536098,0.4571146395951371,26.0,0.2241603542858771,0.0,0.0
classical_musicnet_2191__180s,classical_musicnet_2191,classical,discovery,180.0,path_chroma_phase,phase_lifted_path_homology,50,,,0.46738697223399717,0.46738697223399717,1.0,0.425,0.47193012319035865,0.48837092710493984,26.0064697265625,0.06186765452797216,0.0,0.0
classical_musicnet_2191__180s,classical_musicnet_2191,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,50,,,0.3392408436323664,0.3392408436323664,1.0,0.275,0.3434684904524233,0.3912811664022718,26.0,0.12085287624627261,0.0,0.0
classical_musicnet_2191__300s,classical_musicnet_2191,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,50,,,0.3955801445657128,0.3955801445657128,1.0,0.325,0.4137503034536098,0.4571146395951371,26.0,0.2241603542858771,0.0,0.0
classical_musicnet_2191__300s,classical_musicnet_2191,classical,discovery,300.0,path_chroma_phase,phase_lifted_path_homology,50,,,0.46738697223399717,0.46738697223399717,1.0,0.425,0.47193012319035865,0.48837092710493984,26.0064697265625,0.06186765452797216,0.0,0.0
classical_musicnet_2191__300s,classical_musicnet_2191,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,50,,,0.3392408436323664,0.3392408436323664,1.0,0.275,0.3434684904524233,0.3912811664022718,26.0,0.12085287624627261,0.0,0.0
classical_musicnet_2194__180s,classical_musicnet_2194,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,49,,,0.19430691740209163,0.19430691740209163,1.0,0.125,0.2332881873810039,0.3311709107221244,20.0,0.13094371565047558,0.0,0.0
classical_musicnet_2194__180s,classical_musicnet_2194,classical,discovery,180.0,path_chroma_phase,phase_lifted_path_homology,44,,,0.35155974228175607,0.35155974228175607,1.0,0.325,0.3542185707137455,0.3668901682496415,17.08984375,0.02521495092034176,0.0,0.0
classical_musicnet_2194__180s,classical_musicnet_2194,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,49,,,0.23595159236921134,0.23595159236921134,1.0,0.175,0.26023764248647074,0.33209504431103015,26.0,0.18026800530156506,0.0,0.0
classical_musicnet_2194__300s,classical_musicnet_2194,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,49,,,0.19430691740209163,0.19430691740209163,1.0,0.125,0.2332881873810039,0.3311709107221244,20.0,0.13094371565047558,0.0,0.0
classical_musicnet_2194__300s,classical_musicnet_2194,classical,discovery,300.0,path_chroma_phase,phase_lifted_path_homology,44,,,0.35155974228175607,0.35155974228175607,1.0,0.325,0.3542185707137455,0.3668901682496415,17.08984375,0.02521495092034176,0.0,0.0
classical_musicnet_2194__300s,classical_musicnet_2194,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,49,,,0.23595159236921134,0.23595159236921134,1.0,0.175,0.26023764248647074,0.33209504431103015,26.0,0.18026800530156506,0.0,0.0
classical_musicnet_2195__180s,classical_musicnet_2195,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,77,,,0.29269799124386914,0.29269799124386914,1.0,0.225,0.2970175868807143,0.3299969136799558,32.0,0.07623810490804528,0.0,0.0
classical_musicnet_2195__180s,classical_musicnet_2195,classical,discovery,180.0,path_chroma_phase,phase_lifted_path_homology,73,,,0.3615536890397858,0.3615536890397858,1.0,0.325,0.3648575862605214,0.37638293940056977,44.860809326171875,0.02341913933839579,0.0,0.0
classical_musicnet_2195__180s,classical_musicnet_2195,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,77,,,0.29342133874237625,0.29342133874237625,1.0,0.225,0.30409875431771205,0.37508223658664247,42.0,0.15648174785376834,0.0,0.0
classical_musicnet_2195__300s,classical_musicnet_2195,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,77,,,0.29269799124386914,0.29269799124386914,1.0,0.225,0.2970175868807143,0.3299969136799558,32.0,0.07623810490804528,0.0,0.0
classical_musicnet_2195__300s,classical_musicnet_2195,classical,discovery,300.0,path_chroma_phase,phase_lifted_path_homology,73,,,0.3615536890397858,0.3615536890397858,1.0,0.325,0.3648575862605214,0.37638293940056977,44.860809326171875,0.02341913933839579,0.0,0.0
classical_musicnet_2195__300s,classical_musicnet_2195,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,77,,,0.29342133874237625,0.29342133874237625,1.0,0.225,0.30409875431771205,0.37508223658664247,42.0,0.15648174785376834,0.0,0.0
classical_musicnet_2196__180s,classical_musicnet_2196,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,37,,,0.29675336767197996,0.29675336767197996,1.0,0.225,0.3061471442583379,0.37058622421552784,24.0,0.13184209384757772,0.0,0.0
classical_musicnet_2196__180s,classical_musicnet_2196,classical,discovery,180.0,path_chroma_phase,phase_lifted_path_homology,39,,,0.3616229784273557,0.3616229784273557,1.0,0.325,0.36818151904748797,0.38086537250656205,15.882453918457031,0.04130834061526756,0.0,0.0
classical_musicnet_2196__180s,classical_musicnet_2196,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,37,,,0.26605405440657215,0.26605405440657215,1.0,0.225,0.28975252325893963,0.3562782870009267,24.0,0.18660845831717088,0.0,0.0
classical_musicnet_2196__300s,classical_musicnet_2196,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,37,,,0.29675336767197996,0.29675336767197996,1.0,0.225,0.3061471442583379,0.37058622421552784,24.0,0.13184209384757772,0.0,0.0
classical_musicnet_2196__300s,classical_musicnet_2196,classical,discovery,300.0,path_chroma_phase,phase_lifted_path_homology,39,,,0.3616229784273557,0.3616229784273557,1.0,0.325,0.36818151904748797,0.38086537250656205,15.882453918457031,0.04130834061526756,0.0,0.0
classical_musicnet_2196__300s,classical_musicnet_2196,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,37,,,0.26605405440657215,0.26605405440657215,1.0,0.225,0.28975252325893963,0.3562782870009267,24.0,0.18660845831717088,0.0,0.0
classical_musicnet_2198__180s,classical_musicnet_2198,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,,,0.3264447211708259,0.3264447211708259,1.0,0.275,0.3454026350499953,0.388213850703941,58.0,0.18919235889975416,0.0,0.0
classical_musicnet_2198__180s,classical_musicnet_2198,classical,discovery,180.0,path_chroma_phase,phase_lifted_path_homology,70,,,0.35333015685177677,0.35333015685177677,1.0,0.325,0.3537383856352385,0.3659040342279784,46.7647705078125,0.029280639764142136,0.0,0.0
classical_musicnet_2198__180s,classical_musicnet_2198,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,,,0.2697293075603103,0.2697293075603103,1.0,0.225,0.2785225694028527,0.3737369603441077,56.0,0.16849273784696583,0.0,0.0
classical_musicnet_2198__300s,classical_musicnet_2198,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,98,,,0.35377016908102804,0.35377016908102804,1.0,0.325,0.3653301705323186,0.40143239788125484,54.0,0.14000824667726441,0.0,0.0
classical_musicnet_2198__300s,classical_musicnet_2198,classical,discovery,300.0,path_chroma_phase,phase_lifted_path_homology,66,,,0.3833375767557325,0.3833375767557325,1.0,0.325,0.3834131324827593,0.3972486750044982,46.7647705078125,0.029936287662352123,0.0,0.0
classical_musicnet_2198__300s,classical_musicnet_2198,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,98,,,0.32260023771558344,0.32260023771558344,1.0,0.275,0.32735459761833363,0.404142961078963,56.0,0.13196748353714693,0.0,0.0
classical_musicnet_2200__180s,classical_musicnet_2200,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,56,,,0.19135318106140553,0.19135318106140553,1.0,0.125,0.23395630783996663,0.34086725979168975,30.0,0.06871045028172562,0.0,0.0
classical_musicnet_2200__180s,classical_musicnet_2200,classical,discovery,180.0,path_chroma_phase,phase_lifted_path_homology,61,,,0.3583725663800948,0.3583725663800948,1.0,0.325,0.3588593012761167,0.37693326643472064,27.585296630859375,0.025205368591494914,0.0,0.0
classical_musicnet_2200__180s,classical_musicnet_2200,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,56,,,0.29376746407709303,0.29376746407709303,1.0,0.225,0.3035773157914491,0.3713009040707817,32.0,0.09273209803727656,0.0,0.0
classical_musicnet_2200__300s,classical_musicnet_2200,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,56,,,0.19135318106140553,0.19135318106140553,1.0,0.125,0.23395630783996663,0.34086725979168975,30.0,0.06871045028172562,0.0,0.0
classical_musicnet_2200__300s,classical_musicnet_2200,classical,discovery,300.0,path_chroma_phase,phase_lifted_path_homology,61,,,0.3583725663800948,0.3583725663800948,1.0,0.325,0.3588593012761167,0.37693326643472064,27.585296630859375,0.025205368591494914,0.0,0.0
classical_musicnet_2200__300s,classical_musicnet_2200,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,56,,,0.29376746407709303,0.29376746407709303,1.0,0.225,0.3035773157914491,0.3713009040707817,32.0,0.09273209803727656,0.0,0.0
classical_musicnet_2201__180s,classical_musicnet_2201,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,66,,,0.3461956565403072,0.3461956565403072,1.0,0.275,0.3508490651785998,0.36555017397833794,12.0,0.10915791938559005,0.0,0.0
classical_musicnet_2201__180s,classical_musicnet_2201,classical,discovery,180.0,path_chroma_phase,phase_lifted_path_homology,67,,,0.3528547197632554,0.3528547197632554,1.0,0.325,0.3566551606268653,0.3689223014975978,19.5047607421875,0.03323228713366122,0.0,0.0
classical_musicnet_2201__180s,classical_musicnet_2201,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,66,,,0.4365327837005435,0.4365327837005435,1.0,0.375,0.4388098673188665,0.44959890192004276,26.0,0.22950284599572524,0.0,0.0
classical_musicnet_2201__300s,classical_musicnet_2201,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,66,,,0.3461956565403072,0.3461956565403072,1.0,0.275,0.3508490651785998,0.36555017397833794,12.0,0.10915791938559005,0.0,0.0
classical_musicnet_2201__300s,classical_musicnet_2201,classical,discovery,300.0,path_chroma_phase,phase_lifted_path_homology,67,,,0.3528547197632554,0.3528547197632554,1.0,0.325,0.3566551606268653,0.3689223014975978,19.5047607421875,0.03323228713366122,0.0,0.0
classical_musicnet_2201__300s,classical_musicnet_2201,classical,discovery,300.0,path_rhythm_phase,phase_lifted_path_homology,66,,,0.4365327837005435,0.4365327837005435,1.0,0.375,0.4388098673188665,0.44959890192004276,26.0,0.22950284599572524,0.0,0.0
classical_musicnet_2202__180s,classical_musicnet_2202,classical,discovery,180.0,path_acoustic_phase,phase_lifted_path_homology,89,,,0.3623536329200763,0.3623536329200763,1.0,0.325,0.3811608733750628,0.4449727251646922,52.0,0.31323237231249157,0.0,0.0
classical_musicnet_2202__180s,classical_musicnet_2202,classical,discovery,180.0,path_chroma_phase,phase_lifted_path_homology,98,,,0.3724329252431295,0.3724329252431295,1.0,0.325,0.37688061969482833,0.4034177185374843,52.5235595703125,0.06647824786657486,0.0,0.0
classical_musicnet_2202__180s,classical_musicnet_2202,classical,discovery,180.0,path_rhythm_phase,phase_lifted_path_homology,89,,,0.3552651811691773,0.3552651811691773,1.0,0.325,0.3635849424198896,0.37989481367128336,58.0,0.12432008962194807,0.0,0.0
classical_musicnet_2202__300s,classical_musicnet_2202,classical,discovery,300.0,path_acoustic_phase,phase_lifted_path_homology,90,,,0.33689527981278194,0.33689527981278194,1.0,0.275,0.35608967655375545,0.4289361399438479,52.0,0.2605233970546823,0.0,0.0
classical_musicnet_2202__300s,classical_musicnet_2202,classical,discovery,300.0,path_chroma_phase,phase_lifted_path_homology,99,,,0.42100167511677516,0.42100167511677516,1.0,0.375,0.4242198498421898,0.44544650505544475,50.71240234375,0.12244805131003189,0.0,0.0
