track_id,group,scale,name,h1,h1_best,period,peak,loop,shuffle
classical_musicnet_2211,classical,300.0,modulation,0.15743190050125122,0.15743190050125122,16.0,0.08822432635859023,0.2877655625343323,0.03783801198005676
classical_musicnet_2232,classical,180.0,acoustic_novelty,0.18770015239715576,0.22860753536224365,12.0,0.21374691787701766,0.237021803855896,0.13942694664001465
classical_musicnet_2232,classical,180.0,loudness,0.13076049089431763,0.14386308193206787,11.0,0.4199706174472334,0.8230085968971252,0.15965288877487183
classical_musicnet_2232,classical,180.0,onset,0.1823623776435852,0.20155242085456848,11.0,0.39647853682017,0.8354593217372894,0.17697244882583618
classical_musicnet_2232,classical,180.0,tonal_novelty,0.19601792097091675,0.29914629459381104,11.145538330078125,0.22154483327576585,0.7485878169536591,0.1646338701248169
classical_musicnet_2232,classical,300.0,acoustic_novelty,0.18770015239715576,0.22860753536224365,12.0,0.21374691787701766,0.237021803855896,0.15783387422561646
classical_musicnet_2232,classical,300.0,loudness,0.13076049089431763,0.14386308193206787,11.0,0.4199706174472334,0.8230085968971252,0.11740601062774658
classical_musicnet_2232,classical,300.0,onset,0.1823623776435852,0.20155242085456848,11.0,0.39647853682017,0.8354593217372894,0.1651865839958191
classical_musicnet_2232,classical,300.0,tonal_novelty,0.19601792097091675,0.29914629459381104,11.145538330078125,0.22154483327576585,0.7485878169536591,0.18622487783432007
classical_musicnet_2234,classical,180.0,acoustic_novelty,0.1836150884628296,0.24794888496398926,19.0,0.05835471700538297,0.23286139965057373,0.13228553533554077
classical_musicnet_2234,classical,180.0,loudness,0.36612096428871155,0.4081074893474579,21.0,0.30258218267553216,0.7735990583896637,0.037231624126434326
classical_musicnet_2234,classical,180.0,onset,0.377093642950058,0.4768601357936859,21.0,0.6525502590321715,0.7064289599657059,0.18003690242767334
classical_musicnet_2234,classical,180.0,tonal_novelty,0.15131372213363647,0.15131372213363647,19.098434448242188,0.19109965359623307,0.1697087287902832,0.11203557252883911
classical_musicnet_2234,classical,300.0,acoustic_novelty,0.1836150884628296,0.24794888496398926,19.0,0.05835471700538297,0.23286139965057373,0.09690460562705994
classical_musicnet_2234,classical,300.0,loudness,0.36612096428871155,0.4081074893474579,21.0,0.30258218267553216,0.7735990583896637,0.07628780603408813
classical_musicnet_2234,classical,300.0,onset,0.377093642950058,0.4768601357936859,21.0,0.6525502590321715,0.7064289599657059,0.14019089937210083
classical_musicnet_2234,classical,300.0,tonal_novelty,0.15131372213363647,0.15131372213363647,19.098434448242188,0.19109965359623307,0.1697087287902832,0.1417175531387329
classical_musicnet_2247,classical,180.0,acoustic_novelty,0.2113584280014038,0.2113584280014038,5.0,0.2762094485177641,0.3195645809173584,0.15276336669921875
classical_musicnet_2247,classical,180.0,loudness,0.08310103416442871,0.08310103416442871,4.0,0.47107692376863874,0.5192427933216095,0.09648829698562622
classical_musicnet_2247,classical,180.0,onset,0.18465059995651245,0.18465059995651245,4.0,0.38162856714196125,0.8033303618431091,0.16694599390029907
classical_musicnet_2247,classical,180.0,tonal_novelty,0.18683040142059326,0.18683040142059326,5.20123291015625,0.2708262000463082,0.3369872570037842,0.14037275314331055
classical_musicnet_2247,classical,300.0,acoustic_novelty,0.2113584280014038,0.2113584280014038,5.0,0.2762094485177641,0.3195645809173584,0.11690253019332886
classical_musicnet_2247,classical,300.0,loudness,0.08310103416442871,0.08310103416442871,4.0,0.47107692376863874,0.5192427933216095,0.15386217832565308
classical_musicnet_2247,classical,300.0,onset,0.18465059995651245,0.18465059995651245,4.0,0.38162856714196125,0.8033303618431091,0.15444189310073853
classical_musicnet_2247,classical,300.0,tonal_novelty,0.18683040142059326,0.18683040142059326,5.20123291015625,0.2708262000463082,0.3369872570037842,0.15246671438217163
classical_musicnet_2300,classical,180.0,acoustic_novelty,0.2164437174797058,0.2164437174797058,4.0,0.13395061366414465,0.5133187770843506,0.12795209884643555
classical_musicnet_2300,classical,180.0,loudness,0.20327794551849365,0.20327794551849365,4.5,0.24046212354318802,0.8560473918914795,0.14742368459701538
classical_musicnet_2300,classical,180.0,onset,0.21958261728286743,0.21958261728286743,4.5,0.27597890711373246,0.5545442998409271,0.15722709894180298
classical_musicnet_2300,classical,180.0,tonal_novelty,0.1686442494392395,0.18162548542022705,5.7353057861328125,0.14459367075345853,0.1813080906867981,0.12975656986236572
classical_musicnet_2300,classical,180.0,modulation,0.19574445486068726,0.19574445486068726,30.0,0.13898293866177663,0.36610502004623413,0.08898276090621948
classical_musicnet_2300,classical,300.0,acoustic_novelty,0.1061517596244812,0.1586705446243286,5.0,0.21562086489798105,0.42936667799949646,0.14491021633148193
classical_musicnet_2300,classical,300.0,loudness,0.19480860233306885,0.19480860233306885,4.0,0.48557156264895673,0.46589428186416626,0.18504232168197632
classical_musicnet_2300,classical,300.0,onset,0.2051723599433899,0.2051723599433899,4.5,0.3687799285414687,0.571642279624939,0.13029426336288452
classical_musicnet_2300,classical,300.0,tonal_novelty,0.1576405167579651,0.17187321186065674,10.147079467773438,0.11665454724860644,0.34718239307403564,0.1516495943069458
classical_musicnet_2300,classical,300.0,modulation,0.18564152717590332,0.18564152717590332,20.0,0.06992512757024022,0.33935999870300293,0.09919595718383789
classical_musopen_124b2ee448a3,classical,180.0,acoustic_novelty,0.1410478949546814,0.1410478949546814,4.0,0.2667879313767131,0.14430928230285645,0.15848898887634277
classical_musopen_124b2ee448a3,classical,180.0,loudness,0.28304973244667053,0.28304973244667053,4.0,0.38282836037468104,0.8628147691488266,0.146495521068573
classical_musopen_124b2ee448a3,classical,180.0,onset,0.15782156586647034,0.15782156586647034,4.0,0.3644710859008041,0.7438471615314484,0.148914635181427
classical_musopen_124b2ee448a3,classical,180.0,tonal_novelty,0.1515539288520813,0.18069469928741455,17.47303009033203,0.1481887204008763,0.3221774101257324,0.13310903310775757
classical_musopen_124b2ee448a3,classical,180.0,modulation,0.14650988578796387,0.14650988578796387,32.0,0.1725761097964314,0.4658340811729431,0.10854768753051758
classical_musopen_124b2ee448a3,classical,300.0,acoustic_novelty,0.14930325746536255,0.14930325746536255,4.5,0.22397718356584478,0.24026286602020264,0.15186893939971924
classical_musopen_124b2ee448a3,classical,300.0,loudness,0.16322532296180725,0.16322532296180725,4.0,0.5035318379048019,1.0058909505605698,0.1324877142906189
classical_musopen_124b2ee448a3,classical,300.0,onset,0.19412550330162048,0.19412550330162048,4.0,0.4682796973693316,0.7627450525760651,0.1532471776008606
classical_musopen_124b2ee448a3,classical,300.0,tonal_novelty,0.18111079931259155,0.18111079931259155,4.493133544921875,0.1124392798956861,0.5456072688102722,0.13665783405303955
classical_musopen_124b2ee448a3,classical,300.0,modulation,0.16321641206741333,0.16321641206741333,30.0,0.1667573544208643,0.3726484775543213,0.1786373257637024
classical_musopen_26a41c433b68,classical,180.0,acoustic_novelty,0.1535588502883911,0.1762458086013794,29.5,0.2582213967078504,0.3429795503616333,0.11434206366539001
classical_musopen_26a41c433b68,classical,180.0,loudness,0.19680726528167725,0.23885422945022583,21.0,0.241676763397512,0.7229059338569641,0.0901445746421814
classical_musopen_26a41c433b68,classical,180.0,onset,0.16473448276519775,0.17196542024612427,29.5,0.3595514119183053,0.348921537399292,0.12962281703948975
classical_musopen_26a41c433b68,classical,180.0,tonal_novelty,0.15679281949996948,0.15814721584320068,29.582172393798828,0.5729610584757989,0.1499350666999817,0.12781214714050293
classical_musopen_26a41c433b68,classical,180.0,modulation,0.352785587310791,0.352785587310791,30.0,0.3729555302346055,0.49841392040252686,0.168978750705719
classical_musopen_26a41c433b68,classical,300.0,acoustic_novelty,0.1535588502883911,0.1762458086013794,29.5,0.2582213967078504,0.3429795503616333,0.07899993658065796
classical_musopen_26a41c433b68,classical,300.0,loudness,0.19680726528167725,0.23885422945022583,21.0,0.241676763397512,0.7229059338569641,0.0628771185874939
classical_musopen_26a41c433b68,classical,300.0,onset,0.16473448276519775,0.17196542024612427,29.5,0.3595514119183053,0.348921537399292,0.1355540156364441
classical_musopen_26a41c433b68,classical,300.0,tonal_novelty,0.15679281949996948,0.15814721584320068,29.582172393798828,0.5729610584757989,0.1499350666999817,0.1577606201171875
classical_musopen_26a41c433b68,classical,300.0,modulation,0.352785587310791,0.352785587310791,30.0,0.3729555302346055,0.49841392040252686,0.24941730499267578
classical_musopen_26b6da893e99,classical,180.0,acoustic_novelty,0.14462178945541382,0.1588420867919922,15.5,0.15832678843698322,0.11466825008392334,0.13612288236618042
classical_musopen_26b6da893e99,classical,180.0,loudness,0.21951979398727417,0.21951979398727417,4.0,0.4768965389023385,0.8864166140556335,0.15037775039672852
classical_musopen_26b6da893e99,classical,180.0,onset,0.1962963044643402,0.1962963044643402,4.0,0.48175394410775507,0.4900679886341095,0.13852357864379883
classical_musopen_26b6da893e99,classical,180.0,tonal_novelty,0.18564951419830322,0.18564951419830322,12.678054809570312,0.13082182955141106,0.3628454804420471,0.153317391872406
classical_musopen_26b6da893e99,classical,180.0,modulation,0.5369002819061279,0.5369002819061279,22.0,0.17498746523195036,0.546017587184906,0.1633419394493103
classical_musopen_26b6da893e99,classical,300.0,acoustic_novelty,0.16554829478263855,0.16554829478263855,4.0,0.3224625474362113,0.5868850946426392,0.14034152030944824
classical_musopen_26b6da893e99,classical,300.0,loudness,0.15892651677131653,0.15892651677131653,4.0,0.2943298285210416,0.9416051208972931,0.10250288248062134
classical_musopen_26b6da893e99,classical,300.0,onset,0.19596639275550842,0.19596639275550842,4.0,0.38431802371850443,0.691972941160202,0.16712063550949097
classical_musopen_26b6da893e99,classical,300.0,tonal_novelty,0.13651376962661743,0.13651376962661743,12.6778564453125,0.21838279868396288,0.5375911891460419,0.16611868143081665
classical_musopen_26b6da893e99,classical,300.0,modulation,0.258739709854126,0.258739709854126,22.0,0.16635151010515062,0.16857528686523438,0.15422505140304565
classical_musopen_6288d37e8273,classical,180.0,acoustic_novelty,0.13932281732559204,0.1475803256034851,30.5,0.554853313581155,0.4454649090766907,0.16174793243408203
classical_musopen_6288d37e8273,classical,180.0,loudness,0.13299575448036194,0.13299575448036194,4.0,0.18031451993851322,0.8846036493778229,0.16426682472229004
classical_musopen_6288d37e8273,classical,180.0,onset,0.18295443058013916,0.27582430839538574,10.0,0.09766955962077695,0.6922731399536133,0.14156663417816162
classical_musopen_6288d37e8273,classical,180.0,tonal_novelty,0.2592615485191345,0.4352942705154419,5.57281494140625,0.3133606530503934,0.3950033187866211,0.1497700810432434
classical_musopen_6288d37e8273,classical,180.0,modulation,0.24183440208435059,0.24183440208435059,32.0,0.39256887567221066,0.10054033994674683,0.15738677978515625
classical_musopen_6288d37e8273,classical,300.0,acoustic_novelty,0.13932281732559204,0.1475803256034851,30.5,0.554853313581155,0.4454649090766907,0.12473201751708984
classical_musopen_6288d37e8273,classical,300.0,loudness,0.13299575448036194,0.13299575448036194,4.0,0.18031451993851322,0.8846036493778229,0.13597255945205688
classical_musopen_6288d37e8273,classical,300.0,onset,0.18295443058013916,0.27582430839538574,10.0,0.09766955962077695,0.6922731399536133,0.15784931182861328
classical_musopen_6288d37e8273,classical,300.0,tonal_novelty,0.2592615485191345,0.4352942705154419,5.57281494140625,0.3133606530503934,0.3950033187866211,0.13110560178756714
classical_musopen_6288d37e8273,classical,300.0,modulation,0.24183440208435059,0.24183440208435059,32.0,0.39256887567221066,0.10054033994674683,0.07867950201034546
classical_musopen_b5e0f49dce63,classical,180.0,acoustic_novelty,0.19072043895721436,0.19072043895721436,17.5,0.0756427604872325,0.731551468372345,0.17661869525909424
classical_musopen_b5e0f49dce63,classical,180.0,loudness,0.18162816762924194,0.18162816762924194,4.0,0.4045782706458508,0.2536255121231079,0.1455240249633789
classical_musopen_b5e0f49dce63,classical,180.0,onset,0.21393492817878723,0.21393492817878723,4.0,0.3167532341660267,0.41063106060028076,0.15880930423736572
classical_musopen_b5e0f49dce63,classical,180.0,tonal_novelty,0.15527141094207764,0.15918278694152832,9.880180358886719,0.231189098598343,0.424560546875,0.17248421907424927
classical_musopen_b5e0f49dce63,classical,180.0,modulation,0.24127322435379028,0.24127322435379028,16.0,0.19665037458548637,0.7045951187610626,0.18763357400894165
classical_musopen_b5e0f49dce63,classical,300.0,acoustic_novelty,0.17282015085220337,0.18180978298187256,29.5,0.1160465656640436,0.22850465774536133,0.16498017311096191
classical_musopen_b5e0f49dce63,classical,300.0,loudness,0.1370551586151123,0.1370551586151123,4.0,0.4812801519052733,0.8754351437091827,0.15037906169891357
classical_musopen_b5e0f49dce63,classical,300.0,onset,0.1833198070526123,0.1833198070526123,4.0,0.37738368369460196,0.6894872784614563,0.1614130735397339
classical_musopen_b5e0f49dce63,classical,300.0,tonal_novelty,0.1431618332862854,0.17197901010513306,10.147079467773438,0.15179695369364832,0.37702345848083496,0.16252833604812622
classical_musopen_b5e0f49dce63,classical,300.0,modulation,0.2395172119140625,0.2395172119140625,16.0,0.1195737032404077,0.7125903367996216,0.18807947635650635
classical_musopen_baea77fb0fba,classical,180.0,acoustic_novelty,0.13845056295394897,0.18924838304519653,16.5,0.09199375525940617,0.4137333631515503,0.14578276872634888
classical_musopen_baea77fb0fba,classical,180.0,loudness,0.31967002153396606,0.31967002153396606,4.0,0.4164759470966734,0.9027508497238159,0.1274569034576416
classical_musopen_baea77fb0fba,classical,180.0,onset,0.1715468168258667,0.1715468168258667,4.0,0.4255469462680946,0.8343064785003662,0.17472857236862183
classical_musopen_baea77fb0fba,classical,180.0,tonal_novelty,0.1521403193473816,0.16123920679092407,5.29412841796875,0.11213634886749586,0.5984774529933929,0.16529595851898193
classical_musopen_baea77fb0fba,classical,180.0,modulation,0.47004228830337524,0.47004228830337524,16.0,0.24974668378094045,0.745121419429779,0.16133731603622437
classical_musopen_baea77fb0fba,classical,300.0,acoustic_novelty,0.11664730310440063,0.11664730310440063,4.0,0.09589836129160995,0.13508766889572144,0.15164905786514282
classical_musopen_baea77fb0fba,classical,300.0,loudness,0.17605635523796082,0.17605635523796082,4.0,0.4882325293517905,0.8975259959697723,0.1625261902809143
classical_musopen_baea77fb0fba,classical,300.0,onset,0.17892193794250488,0.17892193794250488,4.0,0.468877645507839,0.8618304133415222,0.1550222635269165
classical_musopen_baea77fb0fba,classical,300.0,tonal_novelty,0.17935168743133545,0.17935168743133545,3.9705963134765625,0.08622894611620834,0.5589241683483124,0.1552909016609192
classical_musopen_baea77fb0fba,classical,300.0,modulation,0.37454575300216675,0.37454575300216675,16.0,0.23605935705257824,0.7449879944324493,0.14023369550704956
focus_brainfm_11c947e4659b,focus,180.0,acoustic_novelty,0.13485920429229736,0.1407274603843689,32.0,0.4262886707769108,0.1600978970527649,0.1511598825454712
focus_brainfm_11c947e4659b,focus,180.0,loudness,0.22871148586273193,0.22871148586273193,10.5,0.5657606164671163,0.8052340447902679,0.13522768020629883
focus_brainfm_11c947e4659b,focus,180.0,onset,0.16017955541610718,0.18463540077209473,16.0,0.5354673052694426,0.15044039487838745,0.1415320634841919
focus_brainfm_11c947e4659b,focus,180.0,tonal_novelty,0.14123982191085815,0.14123982191085815,10.58837890625,0.4154333390469056,0.3825194239616394,0.1563306450843811
focus_brainfm_11c947e4659b,focus,180.0,modulation,0.1363477110862732,0.1363477110862732,22.0,0.3698729353411115,0.21649682521820068,0.1699657440185547
focus_brainfm_11c947e4659b,focus,300.0,acoustic_novelty,0.14989900588989258,0.19397324323654175,32.0,0.3645960788311927,0.14028745889663696,0.13556212186813354
focus_brainfm_11c947e4659b,focus,300.0,loudness,0.436376690864563,0.4598563313484192,10.5,0.35195985411079533,0.8041784465312958,0.14021813869476318
focus_brainfm_11c947e4659b,focus,300.0,onset,0.6129652261734009,0.6129652261734009,4.0,0.5824059584337825,0.545067310333252,0.16329801082611084
focus_brainfm_11c947e4659b,focus,300.0,tonal_novelty,0.18059736490249634,0.18059736490249634,10.58837890625,0.27973078407044283,0.4864864945411682,0.1492106318473816
focus_brainfm_11c947e4659b,focus,300.0,modulation,0.08784940838813782,0.17241418361663818,22.0,0.30139799796100814,0.1109437346458435,0.12493431568145752
focus_brainfm_1a667b5f8aae,focus,180.0,acoustic_novelty,0.16908544301986694,0.19134676456451416,15.5,0.2921285126620443,0.3954514265060425,0.12756723165512085
focus_brainfm_1a667b5f8aae,focus,180.0,loudness,0.27322715520858765,0.27322715520858765,4.0,0.546790321053322,0.20219165086746216,0.16720139980316162
focus_brainfm_1a667b5f8aae,focus,180.0,onset,0.1151641309261322,0.1151641309261322,4.0,0.27607360670783415,0.6389120221138,0.14274471998214722
focus_brainfm_1a667b5f8aae,focus,180.0,tonal_novelty,0.1500193476676941,0.1945047378540039,15.603759765625,0.30818534095557243,0.28475111722946167,0.1484835147857666
focus_brainfm_1a667b5f8aae,focus,180.0,modulation,0.22800713777542114,0.22800713777542114,16.0,0.3676121625979172,0.5450032949447632,0.17740827798843384
focus_brainfm_1a667b5f8aae,focus,300.0,acoustic_novelty,0.14760595560073853,0.14760595560073853,4.0,0.388954220137286,0.09969395399093628,0.15747672319412231
focus_brainfm_1a667b5f8aae,focus,300.0,loudness,0.3772393465042114,0.3772393465042114,4.0,0.42404865972423567,0.8847963809967041,0.14581763744354248
focus_brainfm_1a667b5f8aae,focus,300.0,onset,0.19465410709381104,0.19465410709381104,5.5,0.2135009889577612,0.5647786855697632,0.12825942039489746
focus_brainfm_1a667b5f8aae,focus,300.0,tonal_novelty,0.14837729930877686,0.16024518013000488,15.603759765625,0.26173524485948996,0.28993743658065796,0.147028386592865
focus_brainfm_1a667b5f8aae,focus,300.0,modulation,0.26168006658554077,0.26168006658554077,16.0,0.36573094779465687,0.4212060570716858,0.10892945528030396
focus_brainfm_1d302872b7d7,focus,180.0,acoustic_novelty,0.17574220895767212,0.17574220895767212,11.0,0.2681672310779059,0.3837927579879761,0.14480692148208618
focus_brainfm_1d302872b7d7,focus,180.0,loudness,0.15678155422210693,0.19142967462539673,11.0,0.29738482440427333,0.2997131943702698,0.16558575630187988
focus_brainfm_1d302872b7d7,focus,180.0,onset,0.12508296966552734,0.14198240637779236,5.5,0.3558416141299241,0.48521316051483154,0.15919119119644165
focus_brainfm_1d302872b7d7,focus,180.0,tonal_novelty,0.11512559652328491,0.11512559652328491,10.274820327758789,0.20795872670907564,0.23352158069610596,0.17581641674041748
focus_brainfm_1d302872b7d7,focus,180.0,modulation,0.0996476411819458,0.16235840320587158,20.0,0.130275929237592,0.20470553636550903,0.14276999235153198
focus_brainfm_1d302872b7d7,focus,300.0,acoustic_novelty,0.1335696578025818,0.13676238059997559,5.5,0.2532618029088679,0.38132011890411377,0.17475801706314087
focus_brainfm_1d302872b7d7,focus,300.0,loudness,0.13019335269927979,0.1412128210067749,11.0,0.3481101998532161,0.46042531728744507,0.13650411367416382
focus_brainfm_1d302872b7d7,focus,300.0,onset,0.1122027039527893,0.14745646715164185,5.5,0.2830367496304579,0.6820679306983948,0.12601828575134277
focus_brainfm_1d302872b7d7,focus,300.0,tonal_novelty,0.19484758377075195,0.19484758377075195,5.4798583984375,0.19041029814454968,0.46247196197509766,0.14262211322784424
focus_brainfm_1d302872b7d7,focus,300.0,modulation,0.22524774074554443,0.22524774074554443,22.0,0.07750124915195794,0.5130177736282349,0.1505412459373474
focus_brainfm_20d48c0030ee,focus,180.0,acoustic_novelty,0.17357897758483887,0.19950854778289795,11.5,0.33892566856436457,0.3145015239715576,0.1481577754020691
focus_brainfm_20d48c0030ee,focus,180.0,loudness,0.1704440712928772,0.21017968654632568,11.5,0.4840431439434519,0.6066847443580627,0.15601593255996704
focus_brainfm_20d48c0030ee,focus,180.0,onset,0.16415148973464966,0.19750648736953735,11.5,0.27339126781032264,0.47089099884033203,0.17162859439849854
focus_brainfm_20d48c0030ee,focus,180.0,tonal_novelty,0.1445159912109375,0.1445159912109375,5.758544921875,0.13417044204692935,0.526871383190155,0.16614460945129395
focus_brainfm_20d48c0030ee,focus,180.0,modulation,0.1747514009475708,0.1747514009475708,32.0,0.10709222744110433,0.5646927356719971,0.1126546859741211
focus_brainfm_20d48c0030ee,focus,300.0,acoustic_novelty,0.14503473043441772,0.15980052947998047,11.5,0.3719133761497704,0.30260562896728516,0.16099441051483154
focus_brainfm_20d48c0030ee,focus,300.0,loudness,0.17582088708877563,0.19761592149734497,11.5,0.35614022938916046,0.6154354810714722,0.14702755212783813
focus_brainfm_20d48c0030ee,focus,300.0,onset,0.15032851696014404,0.18273746967315674,11.5,0.20466017716102636,0.351080060005188,0.1626211404800415
focus_brainfm_20d48c0030ee,focus,300.0,tonal_novelty,0.13981229066848755,0.13981229066848755,5.758544921875,0.20011518193172095,0.3907124996185303,0.16229695081710815
