segment_id,track_id,group,split,scale_seconds,view,threshold,vertex_count,edge_count,h0_betti,h0_allowed_path_count,h0_omega_dimension,h0_cycle_dimension,h0_boundary_rank,h1_betti,h1_allowed_path_count,h1_omega_dimension,h1_cycle_dimension,h1_boundary_rank
classical_musicnet_1728__180s,classical_musicnet_1728,classical,validation,180.0,structure,0.1,2,2,1,2,2,2,1,0,2,2,1,1
classical_musicnet_1728__180s,classical_musicnet_1728,classical,validation,180.0,structure,0.075,2,2,1,2,2,2,1,0,2,2,1,1
classical_musicnet_1728__180s,classical_musicnet_1728,classical,validation,180.0,structure,0.05,2,2,1,2,2,2,1,0,2,2,1,1
classical_musicnet_1728__300s,classical_musicnet_1728,classical,validation,300.0,structure,0.95,3,1,2,3,3,3,1,0,1,1,0,0
classical_musicnet_1728__300s,classical_musicnet_1728,classical,validation,300.0,structure,0.9,3,1,2,3,3,3,1,0,1,1,0,0
classical_musicnet_1728__300s,classical_musicnet_1728,classical,validation,300.0,structure,0.8,3,1,2,3,3,3,1,0,1,1,0,0
classical_musicnet_1728__300s,classical_musicnet_1728,classical,validation,300.0,structure,0.7,3,1,2,3,3,3,1,0,1,1,0,0
classical_musicnet_1728__300s,classical_musicnet_1728,classical,validation,300.0,structure,0.6,3,1,2,3,3,3,1,0,1,1,0,0
classical_musicnet_1728__300s,classical_musicnet_1728,classical,validation,300.0,structure,0.5,3,3,1,3,3,3,2,0,3,3,1,1
classical_musicnet_1728__300s,classical_musicnet_1728,classical,validation,300.0,structure,0.4,3,3,1,3,3,3,2,0,3,3,1,1
classical_musicnet_1728__300s,classical_musicnet_1728,classical,validation,300.0,structure,0.3,3,3,1,3,3,3,2,0,3,3,1,1
classical_musicnet_1728__300s,classical_musicnet_1728,classical,validation,300.0,structure,0.2,3,3,1,3,3,3,2,0,3,3,1,1
classical_musicnet_1728__300s,classical_musicnet_1728,classical,validation,300.0,structure,0.15,3,3,1,3,3,3,2,0,3,3,1,1
classical_musicnet_1728__300s,classical_musicnet_1728,classical,validation,300.0,structure,0.1,3,3,1,3,3,3,2,0,3,3,1,1
classical_musicnet_1728__300s,classical_musicnet_1728,classical,validation,300.0,structure,0.075,3,3,1,3,3,3,2,0,3,3,1,1
classical_musicnet_1728__300s,classical_musicnet_1728,classical,validation,300.0,structure,0.05,3,3,1,3,3,3,2,0,3,3,1,1
classical_musicnet_1729__180s,classical_musicnet_1729,classical,validation,180.0,structure,0.95,4,4,1,4,4,4,3,0,4,4,1,1
classical_musicnet_1729__180s,classical_musicnet_1729,classical,validation,180.0,structure,0.9,4,4,1,4,4,4,3,0,4,4,1,1
classical_musicnet_1729__180s,classical_musicnet_1729,classical,validation,180.0,structure,0.8,4,4,1,4,4,4,3,0,4,4,1,1
classical_musicnet_1729__180s,classical_musicnet_1729,classical,validation,180.0,structure,0.7,4,4,1,4,4,4,3,0,4,4,1,1
classical_musicnet_1729__180s,classical_musicnet_1729,classical,validation,180.0,structure,0.6,4,4,1,4,4,4,3,0,4,4,1,1
classical_musicnet_1729__180s,classical_musicnet_1729,classical,validation,180.0,structure,0.5,4,4,1,4,4,4,3,0,4,4,1,1
classical_musicnet_1729__180s,classical_musicnet_1729,classical,validation,180.0,structure,0.4,4,4,1,4,4,4,3,0,4,4,1,1
classical_musicnet_1729__180s,classical_musicnet_1729,classical,validation,180.0,structure,0.3,4,4,1,4,4,4,3,0,4,4,1,1
classical_musicnet_1729__180s,classical_musicnet_1729,classical,validation,180.0,structure,0.2,4,4,1,4,4,4,3,0,4,4,1,1
classical_musicnet_1729__180s,classical_musicnet_1729,classical,validation,180.0,structure,0.15,4,4,1,4,4,4,3,0,4,4,1,1
classical_musicnet_1729__180s,classical_musicnet_1729,classical,validation,180.0,structure,0.1,4,4,1,4,4,4,3,0,4,4,1,1
classical_musicnet_1729__180s,classical_musicnet_1729,classical,validation,180.0,structure,0.075,4,4,1,4,4,4,3,0,4,4,1,1
classical_musicnet_1729__180s,classical_musicnet_1729,classical,validation,180.0,structure,0.05,4,4,1,4,4,4,3,0,4,4,1,1
classical_musicnet_1729__300s,classical_musicnet_1729,classical,validation,300.0,structure,0.95,4,3,1,4,4,4,3,0,3,3,0,0
classical_musicnet_1729__300s,classical_musicnet_1729,classical,validation,300.0,structure,0.9,4,3,1,4,4,4,3,0,3,3,0,0
classical_musicnet_1729__300s,classical_musicnet_1729,classical,validation,300.0,structure,0.8,4,3,1,4,4,4,3,0,3,3,0,0
classical_musicnet_1729__300s,classical_musicnet_1729,classical,validation,300.0,structure,0.7,4,3,1,4,4,4,3,0,3,3,0,0
classical_musicnet_1729__300s,classical_musicnet_1729,classical,validation,300.0,structure,0.6,4,3,1,4,4,4,3,0,3,3,0,0
classical_musicnet_1729__300s,classical_musicnet_1729,classical,validation,300.0,structure,0.5,4,4,1,4,4,4,3,0,4,4,1,1
classical_musicnet_1729__300s,classical_musicnet_1729,classical,validation,300.0,structure,0.4,4,4,1,4,4,4,3,0,4,4,1,1
classical_musicnet_1729__300s,classical_musicnet_1729,classical,validation,300.0,structure,0.3,4,4,1,4,4,4,3,0,4,4,1,1
classical_musicnet_1729__300s,classical_musicnet_1729,classical,validation,300.0,structure,0.2,4,6,1,4,4,4,3,0,6,6,3,3
classical_musicnet_1729__300s,classical_musicnet_1729,classical,validation,300.0,structure,0.15,4,6,1,4,4,4,3,0,6,6,3,3
classical_musicnet_1729__300s,classical_musicnet_1729,classical,validation,300.0,structure,0.1,4,6,1,4,4,4,3,0,6,6,3,3
classical_musicnet_1729__300s,classical_musicnet_1729,classical,validation,300.0,structure,0.075,4,6,1,4,4,4,3,0,6,6,3,3
classical_musicnet_1729__300s,classical_musicnet_1729,classical,validation,300.0,structure,0.05,4,6,1,4,4,4,3,0,6,6,3,3
classical_musicnet_1730__180s,classical_musicnet_1730,classical,validation,180.0,structure,0.95,5,5,1,5,5,5,4,1,5,5,1,0
classical_musicnet_1730__180s,classical_musicnet_1730,classical,validation,180.0,structure,0.9,5,5,1,5,5,5,4,1,5,5,1,0
classical_musicnet_1730__180s,classical_musicnet_1730,classical,validation,180.0,structure,0.8,5,5,1,5,5,5,4,1,5,5,1,0
classical_musicnet_1730__180s,classical_musicnet_1730,classical,validation,180.0,structure,0.7,5,5,1,5,5,5,4,1,5,5,1,0
classical_musicnet_1730__180s,classical_musicnet_1730,classical,validation,180.0,structure,0.6,5,5,1,5,5,5,4,1,5,5,1,0
classical_musicnet_1730__180s,classical_musicnet_1730,classical,validation,180.0,structure,0.5,5,5,1,5,5,5,4,1,5,5,1,0
classical_musicnet_1730__180s,classical_musicnet_1730,classical,validation,180.0,structure,0.4,5,5,1,5,5,5,4,1,5,5,1,0
classical_musicnet_1730__180s,classical_musicnet_1730,classical,validation,180.0,structure,0.3,5,5,1,5,5,5,4,1,5,5,1,0
classical_musicnet_1730__180s,classical_musicnet_1730,classical,validation,180.0,structure,0.2,5,5,1,5,5,5,4,1,5,5,1,0
classical_musicnet_1730__180s,classical_musicnet_1730,classical,validation,180.0,structure,0.15,5,5,1,5,5,5,4,1,5,5,1,0
classical_musicnet_1730__180s,classical_musicnet_1730,classical,validation,180.0,structure,0.1,5,5,1,5,5,5,4,1,5,5,1,0
classical_musicnet_1730__180s,classical_musicnet_1730,classical,validation,180.0,structure,0.075,5,5,1,5,5,5,4,1,5,5,1,0
classical_musicnet_1730__180s,classical_musicnet_1730,classical,validation,180.0,structure,0.05,5,5,1,5,5,5,4,1,5,5,1,0
classical_musicnet_1730__300s,classical_musicnet_1730,classical,validation,300.0,structure,0.95,5,2,3,5,5,5,2,0,2,2,0,0
classical_musicnet_1730__300s,classical_musicnet_1730,classical,validation,300.0,structure,0.9,5,2,3,5,5,5,2,0,2,2,0,0
classical_musicnet_1730__300s,classical_musicnet_1730,classical,validation,300.0,structure,0.8,5,2,3,5,5,5,2,0,2,2,0,0
classical_musicnet_1730__300s,classical_musicnet_1730,classical,validation,300.0,structure,0.7,5,2,3,5,5,5,2,0,2,2,0,0
classical_musicnet_1730__300s,classical_musicnet_1730,classical,validation,300.0,structure,0.6,5,4,2,5,5,5,3,0,4,4,1,1
classical_musicnet_1730__300s,classical_musicnet_1730,classical,validation,300.0,structure,0.5,5,6,1,5,5,5,4,0,6,6,2,2
classical_musicnet_1730__300s,classical_musicnet_1730,classical,validation,300.0,structure,0.4,5,6,1,5,5,5,4,0,6,6,2,2
classical_musicnet_1730__300s,classical_musicnet_1730,classical,validation,300.0,structure,0.3,5,8,1,5,5,5,4,0,8,8,4,4
classical_musicnet_1730__300s,classical_musicnet_1730,classical,validation,300.0,structure,0.2,5,8,1,5,5,5,4,0,8,8,4,4
classical_musicnet_1730__300s,classical_musicnet_1730,classical,validation,300.0,structure,0.15,5,8,1,5,5,5,4,0,8,8,4,4
classical_musicnet_1730__300s,classical_musicnet_1730,classical,validation,300.0,structure,0.1,5,8,1,5,5,5,4,0,8,8,4,4
classical_musicnet_1730__300s,classical_musicnet_1730,classical,validation,300.0,structure,0.075,5,8,1,5,5,5,4,0,8,8,4,4
classical_musicnet_1730__300s,classical_musicnet_1730,classical,validation,300.0,structure,0.05,5,8,1,5,5,5,4,0,8,8,4,4
classical_musicnet_1739__180s,classical_musicnet_1739,classical,validation,180.0,structure,0.95,3,1,2,3,3,3,1,0,1,1,0,0
classical_musicnet_1739__180s,classical_musicnet_1739,classical,validation,180.0,structure,0.9,3,1,2,3,3,3,1,0,1,1,0,0
classical_musicnet_1739__180s,classical_musicnet_1739,classical,validation,180.0,structure,0.8,3,1,2,3,3,3,1,0,1,1,0,0
classical_musicnet_1739__180s,classical_musicnet_1739,classical,validation,180.0,structure,0.7,3,1,2,3,3,3,1,0,1,1,0,0
classical_musicnet_1739__180s,classical_musicnet_1739,classical,validation,180.0,structure,0.6,3,1,2,3,3,3,1,0,1,1,0,0
classical_musicnet_1739__180s,classical_musicnet_1739,classical,validation,180.0,structure,0.5,3,3,1,3,3,3,2,0,3,3,1,1
classical_musicnet_1739__180s,classical_musicnet_1739,classical,validation,180.0,structure,0.4,3,3,1,3,3,3,2,0,3,3,1,1
classical_musicnet_1739__180s,classical_musicnet_1739,classical,validation,180.0,structure,0.3,3,3,1,3,3,3,2,0,3,3,1,1
classical_musicnet_1739__180s,classical_musicnet_1739,classical,validation,180.0,structure,0.2,3,3,1,3,3,3,2,0,3,3,1,1
classical_musicnet_1739__180s,classical_musicnet_1739,classical,validation,180.0,structure,0.15,3,3,1,3,3,3,2,0,3,3,1,1
classical_musicnet_1739__180s,classical_musicnet_1739,classical,validation,180.0,structure,0.1,3,3,1,3,3,3,2,0,3,3,1,1
classical_musicnet_1739__180s,classical_musicnet_1739,classical,validation,180.0,structure,0.075,3,3,1,3,3,3,2,0,3,3,1,1
classical_musicnet_1739__180s,classical_musicnet_1739,classical,validation,180.0,structure,0.05,3,3,1,3,3,3,2,0,3,3,1,1
classical_musicnet_1739__300s,classical_musicnet_1739,classical,validation,300.0,structure,0.95,4,3,1,4,4,4,3,0,3,3,0,0
classical_musicnet_1739__300s,classical_musicnet_1739,classical,validation,300.0,structure,0.9,4,3,1,4,4,4,3,0,3,3,0,0
classical_musicnet_1739__300s,classical_musicnet_1739,classical,validation,300.0,structure,0.8,4,3,1,4,4,4,3,0,3,3,0,0
classical_musicnet_1739__300s,classical_musicnet_1739,classical,validation,300.0,structure,0.7,4,3,1,4,4,4,3,0,3,3,0,0
classical_musicnet_1739__300s,classical_musicnet_1739,classical,validation,300.0,structure,0.6,4,3,1,4,4,4,3,0,3,3,0,0
classical_musicnet_1739__300s,classical_musicnet_1739,classical,validation,300.0,structure,0.5,4,4,1,4,4,4,3,0,4,4,1,1
classical_musicnet_1739__300s,classical_musicnet_1739,classical,validation,300.0,structure,0.4,4,4,1,4,4,4,3,0,4,4,1,1
classical_musicnet_1739__300s,classical_musicnet_1739,classical,validation,300.0,structure,0.3,4,4,1,4,4,4,3,0,4,4,1,1
classical_musicnet_1739__300s,classical_musicnet_1739,classical,validation,300.0,structure,0.2,4,6,1,4,4,4,3,0,6,6,3,3
classical_musicnet_1739__300s,classical_musicnet_1739,classical,validation,300.0,structure,0.15,4,6,1,4,4,4,3,0,6,6,3,3
classical_musicnet_1739__300s,classical_musicnet_1739,classical,validation,300.0,structure,0.1,4,6,1,4,4,4,3,0,6,6,3,3
classical_musicnet_1739__300s,classical_musicnet_1739,classical,validation,300.0,structure,0.075,4,6,1,4,4,4,3,0,6,6,3,3
classical_musicnet_1739__300s,classical_musicnet_1739,classical,validation,300.0,structure,0.05,4,6,1,4,4,4,3,0,6,6,3,3
classical_musicnet_1742__180s,classical_musicnet_1742,classical,validation,180.0,structure,0.95,4,2,2,4,4,4,2,0,2,2,0,0
classical_musicnet_1742__180s,classical_musicnet_1742,classical,validation,180.0,structure,0.9,4,2,2,4,4,4,2,0,2,2,0,0
classical_musicnet_1742__180s,classical_musicnet_1742,classical,validation,180.0,structure,0.8,4,2,2,4,4,4,2,0,2,2,0,0
classical_musicnet_1742__180s,classical_musicnet_1742,classical,validation,180.0,structure,0.7,4,2,2,4,4,4,2,0,2,2,0,0
classical_musicnet_1742__180s,classical_musicnet_1742,classical,validation,180.0,structure,0.6,4,2,2,4,4,4,2,0,2,2,0,0
classical_musicnet_1742__180s,classical_musicnet_1742,classical,validation,180.0,structure,0.5,4,4,1,4,4,4,3,0,4,4,1,1
classical_musicnet_1742__180s,classical_musicnet_1742,classical,validation,180.0,structure,0.4,4,4,1,4,4,4,3,0,4,4,1,1
classical_musicnet_1742__180s,classical_musicnet_1742,classical,validation,180.0,structure,0.3,4,4,1,4,4,4,3,0,4,4,1,1
classical_musicnet_1742__180s,classical_musicnet_1742,classical,validation,180.0,structure,0.2,4,4,1,4,4,4,3,0,4,4,1,1
classical_musicnet_1742__180s,classical_musicnet_1742,classical,validation,180.0,structure,0.15,4,4,1,4,4,4,3,0,4,4,1,1
classical_musicnet_1742__180s,classical_musicnet_1742,classical,validation,180.0,structure,0.1,4,4,1,4,4,4,3,0,4,4,1,1
classical_musicnet_1742__180s,classical_musicnet_1742,classical,validation,180.0,structure,0.075,4,4,1,4,4,4,3,0,4,4,1,1
classical_musicnet_1742__180s,classical_musicnet_1742,classical,validation,180.0,structure,0.05,4,4,1,4,4,4,3,0,4,4,1,1
classical_musicnet_1742__300s,classical_musicnet_1742,classical,validation,300.0,structure,0.95,5,2,3,5,5,5,2,0,2,2,0,0
classical_musicnet_1742__300s,classical_musicnet_1742,classical,validation,300.0,structure,0.9,5,2,3,5,5,5,2,0,2,2,0,0
classical_musicnet_1742__300s,classical_musicnet_1742,classical,validation,300.0,structure,0.8,5,2,3,5,5,5,2,0,2,2,0,0
classical_musicnet_1742__300s,classical_musicnet_1742,classical,validation,300.0,structure,0.7,5,2,3,5,5,5,2,0,2,2,0,0
classical_musicnet_1742__300s,classical_musicnet_1742,classical,validation,300.0,structure,0.6,5,3,3,5,5,5,2,0,3,3,1,1
classical_musicnet_1742__300s,classical_musicnet_1742,classical,validation,300.0,structure,0.5,5,5,2,5,5,5,3,0,5,5,2,2
classical_musicnet_1742__300s,classical_musicnet_1742,classical,validation,300.0,structure,0.4,5,5,2,5,5,5,3,0,5,5,2,2
classical_musicnet_1742__300s,classical_musicnet_1742,classical,validation,300.0,structure,0.3,5,6,1,5,5,5,4,0,6,6,2,2
classical_musicnet_1742__300s,classical_musicnet_1742,classical,validation,300.0,structure,0.2,5,6,1,5,5,5,4,0,6,6,2,2
classical_musicnet_1742__300s,classical_musicnet_1742,classical,validation,300.0,structure,0.15,5,6,1,5,5,5,4,0,6,6,2,2
classical_musicnet_1742__300s,classical_musicnet_1742,classical,validation,300.0,structure,0.1,5,6,1,5,5,5,4,0,6,6,2,2
classical_musicnet_1742__300s,classical_musicnet_1742,classical,validation,300.0,structure,0.075,5,6,1,5,5,5,4,0,6,6,2,2
classical_musicnet_1742__300s,classical_musicnet_1742,classical,validation,300.0,structure,0.05,5,6,1,5,5,5,4,0,6,6,2,2
classical_musicnet_1763__180s,classical_musicnet_1763,classical,validation,180.0,structure,0.95,2,2,1,2,2,2,1,0,2,2,1,1
classical_musicnet_1763__180s,classical_musicnet_1763,classical,validation,180.0,structure,0.9,2,2,1,2,2,2,1,0,2,2,1,1
classical_musicnet_1763__180s,classical_musicnet_1763,classical,validation,180.0,structure,0.8,2,2,1,2,2,2,1,0,2,2,1,1
classical_musicnet_1763__180s,classical_musicnet_1763,classical,validation,180.0,structure,0.7,2,2,1,2,2,2,1,0,2,2,1,1
classical_musicnet_1763__180s,classical_musicnet_1763,classical,validation,180.0,structure,0.6,2,2,1,2,2,2,1,0,2,2,1,1
classical_musicnet_1763__180s,classical_musicnet_1763,classical,validation,180.0,structure,0.5,2,2,1,2,2,2,1,0,2,2,1,1
classical_musicnet_1763__180s,classical_musicnet_1763,classical,validation,180.0,structure,0.4,2,2,1,2,2,2,1,0,2,2,1,1
classical_musicnet_1763__180s,classical_musicnet_1763,classical,validation,180.0,structure,0.3,2,2,1,2,2,2,1,0,2,2,1,1
classical_musicnet_1763__180s,classical_musicnet_1763,classical,validation,180.0,structure,0.2,2,2,1,2,2,2,1,0,2,2,1,1
classical_musicnet_1763__180s,classical_musicnet_1763,classical,validation,180.0,structure,0.15,2,2,1,2,2,2,1,0,2,2,1,1
classical_musicnet_1763__180s,classical_musicnet_1763,classical,validation,180.0,structure,0.1,2,2,1,2,2,2,1,0,2,2,1,1
classical_musicnet_1763__180s,classical_musicnet_1763,classical,validation,180.0,structure,0.075,2,2,1,2,2,2,1,0,2,2,1,1
classical_musicnet_1763__180s,classical_musicnet_1763,classical,validation,180.0,structure,0.05,2,2,1,2,2,2,1,0,2,2,1,1
classical_musicnet_1763__300s,classical_musicnet_1763,classical,validation,300.0,structure,0.95,3,2,1,3,3,3,2,0,2,2,0,0
classical_musicnet_1763__300s,classical_musicnet_1763,classical,validation,300.0,structure,0.9,3,2,1,3,3,3,2,0,2,2,0,0
classical_musicnet_1763__300s,classical_musicnet_1763,classical,validation,300.0,structure,0.8,3,2,1,3,3,3,2,0,2,2,0,0
classical_musicnet_1763__300s,classical_musicnet_1763,classical,validation,300.0,structure,0.7,3,3,1,3,3,3,2,0,3,3,1,1
classical_musicnet_1763__300s,classical_musicnet_1763,classical,validation,300.0,structure,0.6,3,3,1,3,3,3,2,0,3,3,1,1
classical_musicnet_1763__300s,classical_musicnet_1763,classical,validation,300.0,structure,0.5,3,3,1,3,3,3,2,0,3,3,1,1
classical_musicnet_1763__300s,classical_musicnet_1763,classical,validation,300.0,structure,0.4,3,3,1,3,3,3,2,0,3,3,1,1
classical_musicnet_1763__300s,classical_musicnet_1763,classical,validation,300.0,structure,0.3,3,3,1,3,3,3,2,0,3,3,1,1
classical_musicnet_1763__300s,classical_musicnet_1763,classical,validation,300.0,structure,0.2,3,4,1,3,3,3,2,0,4,4,2,2
classical_musicnet_1763__300s,classical_musicnet_1763,classical,validation,300.0,structure,0.15,3,4,1,3,3,3,2,0,4,4,2,2
classical_musicnet_1763__300s,classical_musicnet_1763,classical,validation,300.0,structure,0.1,3,4,1,3,3,3,2,0,4,4,2,2
classical_musicnet_1763__300s,classical_musicnet_1763,classical,validation,300.0,structure,0.075,3,4,1,3,3,3,2,0,4,4,2,2
classical_musicnet_1763__300s,classical_musicnet_1763,classical,validation,300.0,structure,0.05,3,4,1,3,3,3,2,0,4,4,2,2
classical_musicnet_1764__180s,classical_musicnet_1764,classical,validation,180.0,structure,0.95,5,2,3,5,5,5,2,0,2,2,0,0
classical_musicnet_1764__180s,classical_musicnet_1764,classical,validation,180.0,structure,0.9,5,2,3,5,5,5,2,0,2,2,0,0
classical_musicnet_1764__180s,classical_musicnet_1764,classical,validation,180.0,structure,0.8,5,2,3,5,5,5,2,0,2,2,0,0
classical_musicnet_1764__180s,classical_musicnet_1764,classical,validation,180.0,structure,0.7,5,2,3,5,5,5,2,0,2,2,0,0
classical_musicnet_1764__180s,classical_musicnet_1764,classical,validation,180.0,structure,0.6,5,2,3,5,5,5,2,0,2,2,0,0
classical_musicnet_1764__180s,classical_musicnet_1764,classical,validation,180.0,structure,0.5,5,6,1,5,5,5,4,1,6,6,2,1
classical_musicnet_1764__180s,classical_musicnet_1764,classical,validation,180.0,structure,0.4,5,6,1,5,5,5,4,1,6,6,2,1
classical_musicnet_1764__180s,classical_musicnet_1764,classical,validation,180.0,structure,0.3,5,6,1,5,5,5,4,1,6,6,2,1
classical_musicnet_1764__180s,classical_musicnet_1764,classical,validation,180.0,structure,0.2,5,6,1,5,5,5,4,1,6,6,2,1
classical_musicnet_1764__180s,classical_musicnet_1764,classical,validation,180.0,structure,0.15,5,6,1,5,5,5,4,1,6,6,2,1
classical_musicnet_1764__180s,classical_musicnet_1764,classical,validation,180.0,structure,0.1,5,6,1,5,5,5,4,1,6,6,2,1
classical_musicnet_1764__180s,classical_musicnet_1764,classical,validation,180.0,structure,0.075,5,6,1,5,5,5,4,1,6,6,2,1
classical_musicnet_1764__180s,classical_musicnet_1764,classical,validation,180.0,structure,0.05,5,6,1,5,5,5,4,1,6,6,2,1
classical_musicnet_1764__300s,classical_musicnet_1764,classical,validation,300.0,structure,0.95,4,2,2,4,4,4,2,0,2,2,0,0
classical_musicnet_1764__300s,classical_musicnet_1764,classical,validation,300.0,structure,0.9,4,2,2,4,4,4,2,0,2,2,0,0
classical_musicnet_1764__300s,classical_musicnet_1764,classical,validation,300.0,structure,0.8,4,2,2,4,4,4,2,0,2,2,0,0
classical_musicnet_1764__300s,classical_musicnet_1764,classical,validation,300.0,structure,0.7,4,4,1,4,4,4,3,0,4,4,1,1
classical_musicnet_1764__300s,classical_musicnet_1764,classical,validation,300.0,structure,0.6,4,4,1,4,4,4,3,0,4,4,1,1
classical_musicnet_1764__300s,classical_musicnet_1764,classical,validation,300.0,structure,0.5,4,4,1,4,4,4,3,0,4,4,1,1
classical_musicnet_1764__300s,classical_musicnet_1764,classical,validation,300.0,structure,0.4,4,4,1,4,4,4,3,0,4,4,1,1
classical_musicnet_1764__300s,classical_musicnet_1764,classical,validation,300.0,structure,0.3,4,4,1,4,4,4,3,0,4,4,1,1
classical_musicnet_1764__300s,classical_musicnet_1764,classical,validation,300.0,structure,0.2,4,6,1,4,4,4,3,0,6,6,3,3
classical_musicnet_1764__300s,classical_musicnet_1764,classical,validation,300.0,structure,0.15,4,6,1,4,4,4,3,0,6,6,3,3
classical_musicnet_1764__300s,classical_musicnet_1764,classical,validation,300.0,structure,0.1,4,6,1,4,4,4,3,0,6,6,3,3
classical_musicnet_1764__300s,classical_musicnet_1764,classical,validation,300.0,structure,0.075,4,6,1,4,4,4,3,0,6,6,3,3
classical_musicnet_1764__300s,classical_musicnet_1764,classical,validation,300.0,structure,0.05,4,6,1,4,4,4,3,0,6,6,3,3
