segment_id,track_id,group,split,scale_seconds,view,threshold,vertex_count,edge_count,h0_betti,h0_allowed_path_count,h0_omega_dimension,h0_cycle_dimension,h0_boundary_rank,h1_betti,h1_allowed_path_count,h1_omega_dimension,h1_cycle_dimension,h1_boundary_rank
classical_musicnet_1728__300s,classical_musicnet_1728,classical,validation,300.0,rhythm,0.7,9,1,8,9,9,9,1,0,1,1,0,0
classical_musicnet_1728__300s,classical_musicnet_1728,classical,validation,300.0,rhythm,0.6,9,1,8,9,9,9,1,0,1,1,0,0
classical_musicnet_1728__300s,classical_musicnet_1728,classical,validation,300.0,rhythm,0.5,9,4,5,9,9,9,4,0,4,4,0,0
classical_musicnet_1728__300s,classical_musicnet_1728,classical,validation,300.0,rhythm,0.4,9,6,3,9,9,9,6,0,6,6,0,0
classical_musicnet_1728__300s,classical_musicnet_1728,classical,validation,300.0,rhythm,0.3,9,12,1,9,9,9,8,1,12,12,4,3
classical_musicnet_1728__300s,classical_musicnet_1728,classical,validation,300.0,rhythm,0.2,9,18,1,9,9,9,8,0,18,18,10,10
classical_musicnet_1728__300s,classical_musicnet_1728,classical,validation,300.0,rhythm,0.15,9,24,1,9,9,9,8,0,24,24,16,16
classical_musicnet_1728__300s,classical_musicnet_1728,classical,validation,300.0,rhythm,0.1,9,26,1,9,9,9,8,0,26,26,18,18
classical_musicnet_1728__300s,classical_musicnet_1728,classical,validation,300.0,rhythm,0.075,9,31,1,9,9,9,8,0,31,31,23,23
classical_musicnet_1728__300s,classical_musicnet_1728,classical,validation,300.0,rhythm,0.05,9,34,1,9,9,9,8,0,34,34,26,26
classical_musicnet_1729__180s,classical_musicnet_1729,classical,validation,180.0,rhythm,0.95,8,3,5,8,8,8,3,0,3,3,0,0
classical_musicnet_1729__180s,classical_musicnet_1729,classical,validation,180.0,rhythm,0.9,8,3,5,8,8,8,3,0,3,3,0,0
classical_musicnet_1729__180s,classical_musicnet_1729,classical,validation,180.0,rhythm,0.8,8,3,5,8,8,8,3,0,3,3,0,0
classical_musicnet_1729__180s,classical_musicnet_1729,classical,validation,180.0,rhythm,0.7,8,3,5,8,8,8,3,0,3,3,0,0
classical_musicnet_1729__180s,classical_musicnet_1729,classical,validation,180.0,rhythm,0.6,8,4,4,8,8,8,4,0,4,4,0,0
classical_musicnet_1729__180s,classical_musicnet_1729,classical,validation,180.0,rhythm,0.5,8,5,4,8,8,8,4,0,5,5,1,1
classical_musicnet_1729__180s,classical_musicnet_1729,classical,validation,180.0,rhythm,0.4,8,7,2,8,8,8,6,0,7,7,1,1
classical_musicnet_1729__180s,classical_musicnet_1729,classical,validation,180.0,rhythm,0.3,8,9,2,8,8,8,6,0,9,9,3,3
classical_musicnet_1729__180s,classical_musicnet_1729,classical,validation,180.0,rhythm,0.2,8,17,1,8,8,8,7,0,17,17,10,10
classical_musicnet_1729__180s,classical_musicnet_1729,classical,validation,180.0,rhythm,0.15,8,18,1,8,8,8,7,0,18,18,11,11
classical_musicnet_1729__180s,classical_musicnet_1729,classical,validation,180.0,rhythm,0.1,8,18,1,8,8,8,7,0,18,18,11,11
classical_musicnet_1729__180s,classical_musicnet_1729,classical,validation,180.0,rhythm,0.075,8,19,1,8,8,8,7,0,19,19,12,12
classical_musicnet_1729__180s,classical_musicnet_1729,classical,validation,180.0,rhythm,0.05,8,19,1,8,8,8,7,0,19,19,12,12
classical_musicnet_1729__300s,classical_musicnet_1729,classical,validation,300.0,rhythm,0.95,8,2,6,8,8,8,2,0,2,2,0,0
classical_musicnet_1729__300s,classical_musicnet_1729,classical,validation,300.0,rhythm,0.9,8,2,6,8,8,8,2,0,2,2,0,0
classical_musicnet_1729__300s,classical_musicnet_1729,classical,validation,300.0,rhythm,0.8,8,3,5,8,8,8,3,0,3,3,0,0
classical_musicnet_1729__300s,classical_musicnet_1729,classical,validation,300.0,rhythm,0.7,8,3,5,8,8,8,3,0,3,3,0,0
classical_musicnet_1729__300s,classical_musicnet_1729,classical,validation,300.0,rhythm,0.6,8,4,4,8,8,8,4,0,4,4,0,0
classical_musicnet_1729__300s,classical_musicnet_1729,classical,validation,300.0,rhythm,0.5,8,7,2,8,8,8,6,0,7,7,1,1
classical_musicnet_1729__300s,classical_musicnet_1729,classical,validation,300.0,rhythm,0.4,8,7,2,8,8,8,6,0,7,7,1,1
classical_musicnet_1729__300s,classical_musicnet_1729,classical,validation,300.0,rhythm,0.3,8,9,1,8,8,8,7,0,9,9,2,2
classical_musicnet_1729__300s,classical_musicnet_1729,classical,validation,300.0,rhythm,0.2,8,14,1,8,8,8,7,0,14,14,7,7
classical_musicnet_1729__300s,classical_musicnet_1729,classical,validation,300.0,rhythm,0.15,8,15,1,8,8,8,7,0,15,15,8,8
classical_musicnet_1729__300s,classical_musicnet_1729,classical,validation,300.0,rhythm,0.1,8,17,1,8,8,8,7,0,17,17,10,10
classical_musicnet_1729__300s,classical_musicnet_1729,classical,validation,300.0,rhythm,0.075,8,20,1,8,8,8,7,0,20,20,13,13
classical_musicnet_1729__300s,classical_musicnet_1729,classical,validation,300.0,rhythm,0.05,8,23,1,8,8,8,7,0,23,23,16,16
classical_musicnet_1730__180s,classical_musicnet_1730,classical,validation,180.0,rhythm,0.95,9,0,9,9,9,9,0,0,0,0,0,0
classical_musicnet_1730__180s,classical_musicnet_1730,classical,validation,180.0,rhythm,0.9,9,0,9,9,9,9,0,0,0,0,0,0
classical_musicnet_1730__180s,classical_musicnet_1730,classical,validation,180.0,rhythm,0.8,9,0,9,9,9,9,0,0,0,0,0,0
classical_musicnet_1730__180s,classical_musicnet_1730,classical,validation,180.0,rhythm,0.7,9,0,9,9,9,9,0,0,0,0,0,0
classical_musicnet_1730__180s,classical_musicnet_1730,classical,validation,180.0,rhythm,0.6,9,2,7,9,9,9,2,0,2,2,0,0
classical_musicnet_1730__180s,classical_musicnet_1730,classical,validation,180.0,rhythm,0.5,9,3,6,9,9,9,3,0,3,3,0,0
classical_musicnet_1730__180s,classical_musicnet_1730,classical,validation,180.0,rhythm,0.4,9,4,5,9,9,9,4,0,4,4,0,0
classical_musicnet_1730__180s,classical_musicnet_1730,classical,validation,180.0,rhythm,0.3,9,8,3,9,9,9,6,0,8,8,2,2
classical_musicnet_1730__180s,classical_musicnet_1730,classical,validation,180.0,rhythm,0.2,9,20,1,9,9,9,8,0,20,20,12,12
classical_musicnet_1730__180s,classical_musicnet_1730,classical,validation,180.0,rhythm,0.15,9,25,1,9,9,9,8,0,25,25,17,17
classical_musicnet_1730__180s,classical_musicnet_1730,classical,validation,180.0,rhythm,0.1,9,33,1,9,9,9,8,0,33,33,25,25
classical_musicnet_1730__180s,classical_musicnet_1730,classical,validation,180.0,rhythm,0.075,9,35,1,9,9,9,8,0,35,35,27,27
classical_musicnet_1730__180s,classical_musicnet_1730,classical,validation,180.0,rhythm,0.05,9,39,1,9,9,9,8,0,39,39,31,31
classical_musicnet_1730__300s,classical_musicnet_1730,classical,validation,300.0,rhythm,0.95,9,0,9,9,9,9,0,0,0,0,0,0
classical_musicnet_1730__300s,classical_musicnet_1730,classical,validation,300.0,rhythm,0.9,9,0,9,9,9,9,0,0,0,0,0,0
classical_musicnet_1730__300s,classical_musicnet_1730,classical,validation,300.0,rhythm,0.8,9,0,9,9,9,9,0,0,0,0,0,0
classical_musicnet_1730__300s,classical_musicnet_1730,classical,validation,300.0,rhythm,0.7,9,0,9,9,9,9,0,0,0,0,0,0
classical_musicnet_1730__300s,classical_musicnet_1730,classical,validation,300.0,rhythm,0.6,9,0,9,9,9,9,0,0,0,0,0,0
classical_musicnet_1730__300s,classical_musicnet_1730,classical,validation,300.0,rhythm,0.5,9,1,8,9,9,9,1,0,1,1,0,0
classical_musicnet_1730__300s,classical_musicnet_1730,classical,validation,300.0,rhythm,0.4,9,5,4,9,9,9,5,0,5,5,0,0
classical_musicnet_1730__300s,classical_musicnet_1730,classical,validation,300.0,rhythm,0.3,9,11,2,9,9,9,7,1,11,11,4,3
classical_musicnet_1730__300s,classical_musicnet_1730,classical,validation,300.0,rhythm,0.2,9,19,1,9,9,9,8,0,19,19,11,11
classical_musicnet_1730__300s,classical_musicnet_1730,classical,validation,300.0,rhythm,0.15,9,24,1,9,9,9,8,0,24,24,16,16
classical_musicnet_1730__300s,classical_musicnet_1730,classical,validation,300.0,rhythm,0.1,9,32,1,9,9,9,8,0,32,32,24,24
classical_musicnet_1730__300s,classical_musicnet_1730,classical,validation,300.0,rhythm,0.075,9,38,1,9,9,9,8,0,38,38,30,30
classical_musicnet_1730__300s,classical_musicnet_1730,classical,validation,300.0,rhythm,0.05,9,44,1,9,9,9,8,0,44,44,36,36
classical_musicnet_1739__180s,classical_musicnet_1739,classical,validation,180.0,rhythm,0.95,7,1,6,7,7,7,1,0,1,1,0,0
classical_musicnet_1739__180s,classical_musicnet_1739,classical,validation,180.0,rhythm,0.9,7,1,6,7,7,7,1,0,1,1,0,0
classical_musicnet_1739__180s,classical_musicnet_1739,classical,validation,180.0,rhythm,0.8,7,1,6,7,7,7,1,0,1,1,0,0
classical_musicnet_1739__180s,classical_musicnet_1739,classical,validation,180.0,rhythm,0.7,7,1,6,7,7,7,1,0,1,1,0,0
classical_musicnet_1739__180s,classical_musicnet_1739,classical,validation,180.0,rhythm,0.6,7,1,6,7,7,7,1,0,1,1,0,0
classical_musicnet_1739__180s,classical_musicnet_1739,classical,validation,180.0,rhythm,0.5,7,3,4,7,7,7,3,0,3,3,0,0
classical_musicnet_1739__180s,classical_musicnet_1739,classical,validation,180.0,rhythm,0.4,7,6,2,7,7,7,5,0,6,6,1,1
classical_musicnet_1739__180s,classical_musicnet_1739,classical,validation,180.0,rhythm,0.3,7,8,2,7,7,7,5,1,8,8,3,2
classical_musicnet_1739__180s,classical_musicnet_1739,classical,validation,180.0,rhythm,0.2,7,14,1,7,7,7,6,0,14,14,8,8
classical_musicnet_1739__180s,classical_musicnet_1739,classical,validation,180.0,rhythm,0.15,7,19,1,7,7,7,6,0,19,19,13,13
classical_musicnet_1739__180s,classical_musicnet_1739,classical,validation,180.0,rhythm,0.1,7,22,1,7,7,7,6,0,22,22,16,16
classical_musicnet_1739__180s,classical_musicnet_1739,classical,validation,180.0,rhythm,0.075,7,23,1,7,7,7,6,0,23,23,17,17
classical_musicnet_1739__180s,classical_musicnet_1739,classical,validation,180.0,rhythm,0.05,7,26,1,7,7,7,6,0,26,26,20,20
classical_musicnet_1739__300s,classical_musicnet_1739,classical,validation,300.0,rhythm,0.95,9,0,9,9,9,9,0,0,0,0,0,0
classical_musicnet_1739__300s,classical_musicnet_1739,classical,validation,300.0,rhythm,0.9,9,0,9,9,9,9,0,0,0,0,0,0
classical_musicnet_1739__300s,classical_musicnet_1739,classical,validation,300.0,rhythm,0.8,9,0,9,9,9,9,0,0,0,0,0,0
classical_musicnet_1739__300s,classical_musicnet_1739,classical,validation,300.0,rhythm,0.7,9,0,9,9,9,9,0,0,0,0,0,0
classical_musicnet_1739__300s,classical_musicnet_1739,classical,validation,300.0,rhythm,0.6,9,0,9,9,9,9,0,0,0,0,0,0
classical_musicnet_1739__300s,classical_musicnet_1739,classical,validation,300.0,rhythm,0.5,9,2,7,9,9,9,2,0,2,2,0,0
classical_musicnet_1739__300s,classical_musicnet_1739,classical,validation,300.0,rhythm,0.4,9,4,5,9,9,9,4,0,4,4,0,0
classical_musicnet_1739__300s,classical_musicnet_1739,classical,validation,300.0,rhythm,0.3,9,7,3,9,9,9,6,1,7,7,1,0
classical_musicnet_1739__300s,classical_musicnet_1739,classical,validation,300.0,rhythm,0.2,9,23,1,9,9,9,8,0,23,23,15,15
classical_musicnet_1739__300s,classical_musicnet_1739,classical,validation,300.0,rhythm,0.15,9,27,1,9,9,9,8,0,27,27,19,19
classical_musicnet_1739__300s,classical_musicnet_1739,classical,validation,300.0,rhythm,0.1,9,33,1,9,9,9,8,0,33,33,25,25
classical_musicnet_1739__300s,classical_musicnet_1739,classical,validation,300.0,rhythm,0.075,9,36,1,9,9,9,8,0,36,36,28,28
classical_musicnet_1739__300s,classical_musicnet_1739,classical,validation,300.0,rhythm,0.05,9,39,1,9,9,9,8,0,39,39,31,31
classical_musicnet_1742__180s,classical_musicnet_1742,classical,validation,180.0,rhythm,0.95,7,0,7,7,7,7,0,0,0,0,0,0
classical_musicnet_1742__180s,classical_musicnet_1742,classical,validation,180.0,rhythm,0.9,7,0,7,7,7,7,0,0,0,0,0,0
classical_musicnet_1742__180s,classical_musicnet_1742,classical,validation,180.0,rhythm,0.8,7,1,6,7,7,7,1,0,1,1,0,0
classical_musicnet_1742__180s,classical_musicnet_1742,classical,validation,180.0,rhythm,0.7,7,1,6,7,7,7,1,0,1,1,0,0
classical_musicnet_1742__180s,classical_musicnet_1742,classical,validation,180.0,rhythm,0.6,7,3,4,7,7,7,3,0,3,3,0,0
classical_musicnet_1742__180s,classical_musicnet_1742,classical,validation,180.0,rhythm,0.5,7,7,2,7,7,7,5,0,7,7,2,2
classical_musicnet_1742__180s,classical_musicnet_1742,classical,validation,180.0,rhythm,0.4,7,7,2,7,7,7,5,0,7,7,2,2
classical_musicnet_1742__180s,classical_musicnet_1742,classical,validation,180.0,rhythm,0.3,7,11,1,7,7,7,6,0,11,11,5,5
classical_musicnet_1742__180s,classical_musicnet_1742,classical,validation,180.0,rhythm,0.2,7,14,1,7,7,7,6,0,14,14,8,8
classical_musicnet_1742__180s,classical_musicnet_1742,classical,validation,180.0,rhythm,0.15,7,14,1,7,7,7,6,0,14,14,8,8
classical_musicnet_1742__180s,classical_musicnet_1742,classical,validation,180.0,rhythm,0.1,7,17,1,7,7,7,6,0,17,17,11,11
classical_musicnet_1742__180s,classical_musicnet_1742,classical,validation,180.0,rhythm,0.075,7,17,1,7,7,7,6,0,17,17,11,11
classical_musicnet_1742__180s,classical_musicnet_1742,classical,validation,180.0,rhythm,0.05,7,19,1,7,7,7,6,0,19,19,13,13
classical_musicnet_1742__300s,classical_musicnet_1742,classical,validation,300.0,rhythm,0.95,8,1,7,8,8,8,1,0,1,1,0,0
classical_musicnet_1742__300s,classical_musicnet_1742,classical,validation,300.0,rhythm,0.9,8,1,7,8,8,8,1,0,1,1,0,0
classical_musicnet_1742__300s,classical_musicnet_1742,classical,validation,300.0,rhythm,0.8,8,1,7,8,8,8,1,0,1,1,0,0
classical_musicnet_1742__300s,classical_musicnet_1742,classical,validation,300.0,rhythm,0.7,8,2,6,8,8,8,2,0,2,2,0,0
classical_musicnet_1742__300s,classical_musicnet_1742,classical,validation,300.0,rhythm,0.6,8,3,5,8,8,8,3,0,3,3,0,0
classical_musicnet_1742__300s,classical_musicnet_1742,classical,validation,300.0,rhythm,0.5,8,4,4,8,8,8,4,0,4,4,0,0
classical_musicnet_1742__300s,classical_musicnet_1742,classical,validation,300.0,rhythm,0.4,8,8,2,8,8,8,6,0,8,8,2,2
classical_musicnet_1742__300s,classical_musicnet_1742,classical,validation,300.0,rhythm,0.3,8,11,1,8,8,8,7,0,11,11,4,4
classical_musicnet_1742__300s,classical_musicnet_1742,classical,validation,300.0,rhythm,0.2,8,15,1,8,8,8,7,0,15,15,8,8
classical_musicnet_1742__300s,classical_musicnet_1742,classical,validation,300.0,rhythm,0.15,8,17,1,8,8,8,7,0,17,17,10,10
classical_musicnet_1742__300s,classical_musicnet_1742,classical,validation,300.0,rhythm,0.1,8,20,1,8,8,8,7,0,20,20,13,13
classical_musicnet_1742__300s,classical_musicnet_1742,classical,validation,300.0,rhythm,0.075,8,23,1,8,8,8,7,0,23,23,16,16
classical_musicnet_1742__300s,classical_musicnet_1742,classical,validation,300.0,rhythm,0.05,8,25,1,8,8,8,7,0,25,25,18,18
classical_musicnet_1763__180s,classical_musicnet_1763,classical,validation,180.0,rhythm,0.95,9,0,9,9,9,9,0,0,0,0,0,0
classical_musicnet_1763__180s,classical_musicnet_1763,classical,validation,180.0,rhythm,0.9,9,0,9,9,9,9,0,0,0,0,0,0
classical_musicnet_1763__180s,classical_musicnet_1763,classical,validation,180.0,rhythm,0.8,9,0,9,9,9,9,0,0,0,0,0,0
classical_musicnet_1763__180s,classical_musicnet_1763,classical,validation,180.0,rhythm,0.7,9,0,9,9,9,9,0,0,0,0,0,0
classical_musicnet_1763__180s,classical_musicnet_1763,classical,validation,180.0,rhythm,0.6,9,4,5,9,9,9,4,0,4,4,0,0
classical_musicnet_1763__180s,classical_musicnet_1763,classical,validation,180.0,rhythm,0.5,9,8,2,9,9,9,7,1,8,8,1,0
classical_musicnet_1763__180s,classical_musicnet_1763,classical,validation,180.0,rhythm,0.4,9,9,1,9,9,9,8,1,9,9,1,0
classical_musicnet_1763__180s,classical_musicnet_1763,classical,validation,180.0,rhythm,0.3,9,12,1,9,9,9,8,1,12,12,4,3
classical_musicnet_1763__180s,classical_musicnet_1763,classical,validation,180.0,rhythm,0.2,9,16,1,9,9,9,8,0,16,16,8,8
classical_musicnet_1763__180s,classical_musicnet_1763,classical,validation,180.0,rhythm,0.15,9,19,1,9,9,9,8,0,19,19,11,11
classical_musicnet_1763__180s,classical_musicnet_1763,classical,validation,180.0,rhythm,0.1,9,27,1,9,9,9,8,0,27,27,19,19
classical_musicnet_1763__180s,classical_musicnet_1763,classical,validation,180.0,rhythm,0.075,9,30,1,9,9,9,8,0,30,30,22,22
classical_musicnet_1763__180s,classical_musicnet_1763,classical,validation,180.0,rhythm,0.05,9,34,1,9,9,9,8,0,34,34,26,26
classical_musicnet_1763__300s,classical_musicnet_1763,classical,validation,300.0,rhythm,0.95,9,0,9,9,9,9,0,0,0,0,0,0
classical_musicnet_1763__300s,classical_musicnet_1763,classical,validation,300.0,rhythm,0.9,9,0,9,9,9,9,0,0,0,0,0,0
classical_musicnet_1763__300s,classical_musicnet_1763,classical,validation,300.0,rhythm,0.8,9,0,9,9,9,9,0,0,0,0,0,0
classical_musicnet_1763__300s,classical_musicnet_1763,classical,validation,300.0,rhythm,0.7,9,0,9,9,9,9,0,0,0,0,0,0
classical_musicnet_1763__300s,classical_musicnet_1763,classical,validation,300.0,rhythm,0.6,9,2,7,9,9,9,2,0,2,2,0,0
classical_musicnet_1763__300s,classical_musicnet_1763,classical,validation,300.0,rhythm,0.5,9,7,2,9,9,9,7,0,7,7,0,0
classical_musicnet_1763__300s,classical_musicnet_1763,classical,validation,300.0,rhythm,0.4,9,10,1,9,9,9,8,1,10,10,2,1
classical_musicnet_1763__300s,classical_musicnet_1763,classical,validation,300.0,rhythm,0.3,9,12,1,9,9,9,8,1,12,12,4,3
classical_musicnet_1763__300s,classical_musicnet_1763,classical,validation,300.0,rhythm,0.2,9,17,1,9,9,9,8,0,17,17,9,9
classical_musicnet_1763__300s,classical_musicnet_1763,classical,validation,300.0,rhythm,0.15,9,23,1,9,9,9,8,0,23,23,15,15
classical_musicnet_1763__300s,classical_musicnet_1763,classical,validation,300.0,rhythm,0.1,9,26,1,9,9,9,8,0,26,26,18,18
classical_musicnet_1763__300s,classical_musicnet_1763,classical,validation,300.0,rhythm,0.075,9,28,1,9,9,9,8,0,28,28,20,20
classical_musicnet_1763__300s,classical_musicnet_1763,classical,validation,300.0,rhythm,0.05,9,30,1,9,9,9,8,0,30,30,22,22
classical_musicnet_1764__180s,classical_musicnet_1764,classical,validation,180.0,rhythm,0.95,8,0,8,8,8,8,0,0,0,0,0,0
classical_musicnet_1764__180s,classical_musicnet_1764,classical,validation,180.0,rhythm,0.9,8,0,8,8,8,8,0,0,0,0,0,0
classical_musicnet_1764__180s,classical_musicnet_1764,classical,validation,180.0,rhythm,0.8,8,0,8,8,8,8,0,0,0,0,0,0
classical_musicnet_1764__180s,classical_musicnet_1764,classical,validation,180.0,rhythm,0.7,8,1,7,8,8,8,1,0,1,1,0,0
classical_musicnet_1764__180s,classical_musicnet_1764,classical,validation,180.0,rhythm,0.6,8,1,7,8,8,8,1,0,1,1,0,0
classical_musicnet_1764__180s,classical_musicnet_1764,classical,validation,180.0,rhythm,0.5,8,1,7,8,8,8,1,0,1,1,0,0
classical_musicnet_1764__180s,classical_musicnet_1764,classical,validation,180.0,rhythm,0.4,8,4,4,8,8,8,4,0,4,4,0,0
classical_musicnet_1764__180s,classical_musicnet_1764,classical,validation,180.0,rhythm,0.3,8,7,2,8,8,8,6,0,7,7,1,1
classical_musicnet_1764__180s,classical_musicnet_1764,classical,validation,180.0,rhythm,0.2,8,15,1,8,8,8,7,2,15,15,8,6
classical_musicnet_1764__180s,classical_musicnet_1764,classical,validation,180.0,rhythm,0.15,8,19,1,8,8,8,7,0,19,19,12,12
classical_musicnet_1764__180s,classical_musicnet_1764,classical,validation,180.0,rhythm,0.1,8,26,1,8,8,8,7,0,26,26,19,19
classical_musicnet_1764__180s,classical_musicnet_1764,classical,validation,180.0,rhythm,0.075,8,32,1,8,8,8,7,0,32,32,25,25
classical_musicnet_1764__180s,classical_musicnet_1764,classical,validation,180.0,rhythm,0.05,8,40,1,8,8,8,7,0,40,40,33,33
classical_musicnet_1764__300s,classical_musicnet_1764,classical,validation,300.0,rhythm,0.95,9,0,9,9,9,9,0,0,0,0,0,0
classical_musicnet_1764__300s,classical_musicnet_1764,classical,validation,300.0,rhythm,0.9,9,0,9,9,9,9,0,0,0,0,0,0
classical_musicnet_1764__300s,classical_musicnet_1764,classical,validation,300.0,rhythm,0.8,9,0,9,9,9,9,0,0,0,0,0,0
classical_musicnet_1764__300s,classical_musicnet_1764,classical,validation,300.0,rhythm,0.7,9,0,9,9,9,9,0,0,0,0,0,0
classical_musicnet_1764__300s,classical_musicnet_1764,classical,validation,300.0,rhythm,0.6,9,1,8,9,9,9,1,0,1,1,0,0
classical_musicnet_1764__300s,classical_musicnet_1764,classical,validation,300.0,rhythm,0.5,9,3,6,9,9,9,3,0,3,3,0,0
