track_id,group,scale,name,h1,h1max,period,peak,loop,shuffle
classical_musicnet_1835,classical,300.0,onset,0.19237911701202393,0.19237911701202393,2.0,0.3242275956812504,163693920.0,0.12694674730300903
classical_musicnet_1835,classical,300.0,loudness,0.13926035165786743,0.13926035165786743,2.0,0.570549443341471,77601088.0,0.12832707166671753
classical_musicnet_1835,classical,300.0,tonal_novelty,0.17158615589141846,0.20642316341400146,16.579004287719727,0.10523842438438179,0.42792177200317383,0.14442789554595947
classical_musicnet_1835,classical,300.0,modulation,0.1483936905860901,0.1483936905860901,16.0,0.07518955363658048,197759488.0,0.12747091054916382
classical_musicnet_2118,classical,180.0,acoustic_novelty,0.12724947929382324,0.14174336194992065,28.0,0.23871329269910965,0.17406809329986572,0.11577385663986206
classical_musicnet_2118,classical,180.0,onset,0.1850091814994812,0.1850091814994812,2.0,0.5146820528488301,111488000.0,0.14470446109771729
classical_musicnet_2118,classical,180.0,loudness,0.4476006031036377,0.4476006031036377,2.0,0.7238570225333962,163888704.0,0.11878442764282227
classical_musicnet_2118,classical,180.0,tonal_novelty,0.2967149019241333,0.2967149019241333,2.7631072998046875,0.19240949139439056,227100064.0,0.1525024175643921
classical_musicnet_2118,classical,180.0,modulation,0.1351238489151001,0.15769219398498535,20.0,0.16302332782050177,160459616.0,0.13560086488723755
classical_musicnet_2118,classical,300.0,acoustic_novelty,0.23447644710540771,0.23447644710540771,7.5,0.20397463724634635,1.8914923667907715,0.12130159139633179
classical_musicnet_2118,classical,300.0,onset,0.15787699818611145,0.15787699818611145,2.0,0.47241588991525657,153555584.0,0.16027921438217163
classical_musicnet_2118,classical,300.0,loudness,0.40806901454925537,0.40806901454925537,2.0,0.6605884707195565,135023104.0,0.14217299222946167
classical_musicnet_2118,classical,300.0,tonal_novelty,0.13443255424499512,0.13443255424499512,2.6819305419921875,0.20127609359398724,210196992.0,0.13738232851028442
classical_musicnet_2118,classical,300.0,modulation,0.10671776533126831,0.21442031860351562,20.0,0.31962396447921615,260860432.0,0.18369972705841064
classical_musicnet_2138,classical,180.0,acoustic_novelty,0.12489402294158936,0.1532057523727417,32.0,0.32498995801137004,0.24510341882705688,0.13693499565124512
classical_musicnet_2138,classical,180.0,onset,0.18140661716461182,0.18140661716461182,2.0,0.744143771550259,113787584.0,0.16083991527557373
classical_musicnet_2138,classical,180.0,loudness,0.221140056848526,0.221140056848526,2.0,0.5541785207523898,94806688.0,0.1587376594543457
classical_musicnet_2138,classical,180.0,tonal_novelty,0.15465772151947021,0.15465772151947021,4.075103759765625,0.1548523629924983,243084640.0,0.16290080547332764
classical_musicnet_2138,classical,180.0,modulation,0.17480087280273438,0.17480087280273438,6.0,0.11730546910292722,165653600.0,0.13381201028823853
classical_musicnet_2138,classical,300.0,acoustic_novelty,0.13180214166641235,0.13180214166641235,2.0,0.23393325933277237,7373536.0,0.15250539779663086
classical_musicnet_2138,classical,300.0,onset,0.13030952215194702,0.13030952215194702,2.0,0.6427963511870673,88606208.0,0.1800188422203064
classical_musicnet_2138,classical,300.0,loudness,0.21943548321723938,0.21943548321723938,2.0,0.6396441485419512,90231168.0,0.14047646522521973
classical_musicnet_2138,classical,300.0,tonal_novelty,0.12386006116867065,0.12386006116867065,4.075103759765625,0.16026626045749368,243077680.0,0.14583361148834229
classical_musicnet_2138,classical,300.0,modulation,0.20943260192871094,0.20943260192871094,8.0,0.08334611896415228,161997792.0,0.16216731071472168
classical_musicnet_2211,classical,180.0,acoustic_novelty,0.20154130458831787,0.20154130458831787,2.0,0.45383728074261537,156128512.0,0.14074373245239258
classical_musicnet_2211,classical,180.0,onset,0.16428884863853455,0.16428884863853455,2.0,0.4631874428307702,146474912.0,0.16347789764404297
classical_musicnet_2211,classical,180.0,loudness,0.16178101301193237,0.16178101301193237,2.0,0.6465468922681697,78051808.0,0.18748760223388672
classical_musicnet_2211,classical,180.0,tonal_novelty,0.13584262132644653,0.13584262132644653,8.09222412109375,0.14945622760592847,0.7078902721405029,0.16834408044815063
classical_musicnet_2211,classical,180.0,modulation,0.2519916296005249,0.2519916296005249,30.0,0.10720486907120994,0.9169974327087402,0.15504705905914307
classical_musicnet_2211,classical,300.0,acoustic_novelty,0.13763386011123657,0.13763386011123657,2.0,0.33931523954051235,159311488.0,0.1462569236755371
classical_musicnet_2211,classical,300.0,onset,0.10687839984893799,0.10687839984893799,2.0,0.7165754450203112,93791136.0,0.13608616590499878
classical_musicnet_2211,classical,300.0,loudness,0.25947481393814087,0.25947481393814087,2.0,0.8572829492367272,0.0,0.1779215931892395
classical_musicnet_2211,classical,300.0,tonal_novelty,0.1274017095565796,0.1274017095565796,1.904052734375,0.1620071284656539,157713280.0,0.16364651918411255
classical_musicnet_2211,classical,300.0,modulation,0.1574319303035736,0.1574319303035736,14.0,0.07969244558248083,178280384.0,0.11849057674407959
classical_musicnet_2232,classical,180.0,acoustic_novelty,0.18770015239715576,0.22860753536224365,12.0,0.21347541491779784,0.354969322681427,0.1286923885345459
classical_musicnet_2232,classical,180.0,onset,0.20155242085456848,0.23556149005889893,11.0,0.39647855452317804,1.2398343682289124,0.152865469455719
classical_musicnet_2232,classical,180.0,loudness,0.14386308193206787,0.1874982714653015,11.0,0.4142062423453782,1.1119365692138672,0.11687648296356201
classical_musicnet_2232,classical,180.0,tonal_novelty,0.19601792097091675,0.29914629459381104,11.145538330078125,0.2145910044342475,0.7672298550605774,0.18099629878997803
classical_musicnet_2232,classical,300.0,acoustic_novelty,0.18770015239715576,0.22860753536224365,12.0,0.21347541491779784,0.354969322681427,0.13916701078414917
classical_musicnet_2232,classical,300.0,onset,0.20155242085456848,0.23556149005889893,11.0,0.39647855452317804,1.2398343682289124,0.13340020179748535
classical_musicnet_2232,classical,300.0,loudness,0.14386308193206787,0.1874982714653015,11.0,0.4142062423453782,1.1119365692138672,0.10821539163589478
classical_musicnet_2232,classical,300.0,tonal_novelty,0.19601792097091675,0.29914629459381104,11.145538330078125,0.2145910044342475,0.7672298550605774,0.18483352661132812
classical_musicnet_2234,classical,180.0,acoustic_novelty,0.34890809655189514,0.34890809655189514,2.0,0.13883994546771988,164046848.0,0.07193869352340698
classical_musicnet_2234,classical,180.0,onset,0.16800376772880554,0.16800376772880554,2.0,0.758967299420661,1904864.0,0.2029893398284912
classical_musicnet_2234,classical,180.0,loudness,0.1658516228199005,0.1658516228199005,2.0,0.5739720861121245,9662528.0,0.16542291641235352
classical_musicnet_2234,classical,180.0,tonal_novelty,0.17813187837600708,0.18053984642028809,19.098434448242188,0.25549899030314704,0.21840864419937134,0.16171449422836304
classical_musicnet_2234,classical,300.0,acoustic_novelty,0.34890809655189514,0.34890809655189514,2.0,0.13883994546771988,164046848.0,0.07442045211791992
classical_musicnet_2234,classical,300.0,onset,0.16800376772880554,0.16800376772880554,2.0,0.758967299420661,1904864.0,0.15167903900146484
classical_musicnet_2234,classical,300.0,loudness,0.1658516228199005,0.1658516228199005,2.0,0.5739720861121245,9662528.0,0.10221445560455322
classical_musicnet_2234,classical,300.0,tonal_novelty,0.17813187837600708,0.18053984642028809,19.098434448242188,0.25549899030314704,0.21840864419937134,0.1405354142189026
classical_musicnet_2247,classical,180.0,acoustic_novelty,0.2113584280014038,0.2113584280014038,5.0,0.2612133659001946,176498752.0,0.16878503561019897
classical_musicnet_2247,classical,180.0,onset,0.18465059995651245,0.18465059995651245,2.0,0.7337185858537874,73062112.0,0.17749273777008057
classical_musicnet_2247,classical,180.0,loudness,0.08310103416442871,0.08310103416442871,2.0,0.7932932575688578,73019872.0,0.16234838962554932
classical_musicnet_2247,classical,180.0,tonal_novelty,0.18683040142059326,0.18683040142059326,5.20123291015625,0.2643539368014639,1.575147032737732,0.16994279623031616
classical_musicnet_2247,classical,300.0,acoustic_novelty,0.2113584280014038,0.2113584280014038,5.0,0.2612133659001946,176498752.0,0.14354568719863892
classical_musicnet_2247,classical,300.0,onset,0.18465059995651245,0.18465059995651245,2.0,0.7337185858537874,73062112.0,0.13320451974868774
classical_musicnet_2247,classical,300.0,loudness,0.08310103416442871,0.08310103416442871,2.0,0.7932932575688578,73019872.0,0.1432352066040039
classical_musicnet_2247,classical,300.0,tonal_novelty,0.18683040142059326,0.18683040142059326,5.20123291015625,0.2643539368014639,1.575147032737732,0.16389596462249756
classical_musicnet_2300,classical,180.0,acoustic_novelty,0.2164437174797058,0.2164437174797058,2.0,0.2969649557903668,0.0,0.18076646327972412
classical_musicnet_2300,classical,180.0,onset,0.21958261728286743,0.21958261728286743,2.0,0.41513326802253175,165656480.0,0.13110047578811646
classical_musicnet_2300,classical,180.0,loudness,0.20327794551849365,0.20327794551849365,2.0,0.3892541695922446,162265600.0,0.14708805084228516
classical_musicnet_2300,classical,180.0,tonal_novelty,0.1686442494392395,0.18162548542022705,5.7353057861328125,0.1445937306394503,117560256.0,0.12754356861114502
classical_musicnet_2300,classical,180.0,modulation,0.19574445486068726,0.19574445486068726,30.0,0.13954958801946515,0.731792688369751,0.16202306747436523
classical_musicnet_2300,classical,300.0,acoustic_novelty,0.1061517596244812,0.1061517596244812,2.0,0.30527158465821375,0.0,0.16111856698989868
classical_musicnet_2300,classical,300.0,onset,0.2051723599433899,0.2051723599433899,2.0,0.4836712742446514,165647616.0,0.13322865962982178
classical_musicnet_2300,classical,300.0,loudness,0.19480860233306885,0.19480860233306885,2.0,0.5801465756374794,2797728.0,0.14701682329177856
classical_musicnet_2300,classical,300.0,tonal_novelty,0.1576405167579651,0.17187321186065674,10.147079467773438,0.11901348059978768,0.1607654094696045,0.11596053838729858
classical_musicnet_2300,classical,300.0,modulation,0.18564152717590332,0.18564152717590332,20.0,0.1506962415839327,71349824.0,0.09241190552711487
classical_musopen_124b2ee448a3,classical,180.0,acoustic_novelty,0.1410478949546814,0.1410478949546814,2.0,0.28828634540405573,98346464.0,0.14521342515945435
classical_musopen_124b2ee448a3,classical,180.0,onset,0.15782156586647034,0.15782156586647034,2.0,0.571407439564327,165150976.0,0.16414201259613037
classical_musopen_124b2ee448a3,classical,180.0,loudness,0.28304973244667053,0.28304973244667053,2.0,0.7382120431315062,60303072.0,0.14719605445861816
classical_musopen_124b2ee448a3,classical,180.0,tonal_novelty,0.13241106271743774,0.1515539288520813,17.47303009033203,0.157581793354439,0.334466814994812,0.149200439453125
classical_musopen_124b2ee448a3,classical,180.0,modulation,0.4863128662109375,0.4863128662109375,6.0,0.3298543182183869,165681920.0,0.12878799438476562
classical_musopen_124b2ee448a3,classical,300.0,acoustic_novelty,0.14930325746536255,0.14930325746536255,2.0,0.26473859847573566,36953600.0,0.13196563720703125
classical_musopen_124b2ee448a3,classical,300.0,onset,0.19412550330162048,0.19412550330162048,2.0,0.6539435968414647,165285120.0,0.15324115753173828
classical_musopen_124b2ee448a3,classical,300.0,loudness,0.16322532296180725,0.16322532296180725,2.0,0.7446078824579704,83132992.0,0.16141897439956665
classical_musopen_124b2ee448a3,classical,300.0,tonal_novelty,0.18111073970794678,0.18111073970794678,4.493133544921875,0.10993332532933703,250532640.0,0.15732842683792114
classical_musopen_124b2ee448a3,classical,300.0,modulation,0.16170096397399902,0.16170096397399902,6.0,0.3955063032356141,0.0,0.13278180360794067
classical_musopen_26a41c433b68,classical,180.0,acoustic_novelty,0.1535588502883911,0.1762458086013794,29.5,0.25564207722143195,0.3295368552207947,0.08703264594078064
classical_musopen_26a41c433b68,classical,180.0,onset,0.16473448276519775,0.17196542024612427,29.5,0.3534140124131485,0.3673175573348999,0.12485712766647339
classical_musopen_26a41c433b68,classical,180.0,loudness,0.16724899411201477,0.16724899411201477,2.0,0.23229713000882884,160417312.0,0.11503946781158447
classical_musopen_26a41c433b68,classical,180.0,tonal_novelty,0.14645004272460938,0.15679281949996948,29.582172393798828,0.5752497619660213,0.12905490398406982,0.1523967981338501
classical_musopen_26a41c433b68,classical,180.0,modulation,0.352785587310791,0.352785587310791,30.0,0.5654594115842444,0.30869561433792114,0.10654789209365845
classical_musopen_26a41c433b68,classical,300.0,acoustic_novelty,0.1535588502883911,0.1762458086013794,29.5,0.25564207722143195,0.3295368552207947,0.08680689334869385
classical_musopen_26a41c433b68,classical,300.0,onset,0.16473448276519775,0.17196542024612427,29.5,0.3534140124131485,0.3673175573348999,0.15600162744522095
classical_musopen_26a41c433b68,classical,300.0,loudness,0.16724899411201477,0.16724899411201477,2.0,0.23229713000882884,160417312.0,0.0676114559173584
classical_musopen_26a41c433b68,classical,300.0,tonal_novelty,0.14645004272460938,0.15679281949996948,29.582172393798828,0.5752497619660213,0.12905490398406982,0.13176000118255615
classical_musopen_26a41c433b68,classical,300.0,modulation,0.352785587310791,0.352785587310791,30.0,0.5654594115842444,0.30869561433792114,0.14776259660720825
classical_musopen_26b6da893e99,classical,180.0,acoustic_novelty,0.14462178945541382,0.1588420867919922,15.5,0.15286746173589577,0.14392322301864624,0.12389403581619263
classical_musopen_26b6da893e99,classical,180.0,onset,0.1962963342666626,0.1962963342666626,2.0,0.7431894307600211,151018912.0,0.14518874883651733
classical_musopen_26b6da893e99,classical,180.0,loudness,0.21951979398727417,0.21951979398727417,2.0,0.779211189249253,91901600.0,0.18179911375045776
classical_musopen_26b6da893e99,classical,180.0,tonal_novelty,0.14256048202514648,0.18564945459365845,12.678054809570312,0.12996905077540957,0.3957575559616089,0.14530080556869507
classical_musopen_26b6da893e99,classical,180.0,modulation,0.5369002819061279,0.5369002819061279,6.0,0.2775477530698848,119093568.0,0.14071732759475708
classical_musopen_26b6da893e99,classical,300.0,acoustic_novelty,0.16554829478263855,0.16554829478263855,2.0,0.3448145116775412,111131104.0,0.1611882448196411
classical_musopen_26b6da893e99,classical,300.0,onset,0.19596639275550842,0.19596639275550842,2.0,0.6733011037574266,153141344.0,0.1558222770690918
classical_musopen_26b6da893e99,classical,300.0,loudness,0.15892651677131653,0.15892651677131653,2.0,0.6500781605555925,91726272.0,0.1407361626625061
classical_musopen_26b6da893e99,classical,300.0,tonal_novelty,0.13090145587921143,0.13651376962661743,12.6778564453125,0.21631487997999432,0.690058171749115,0.16010630130767822
classical_musopen_26b6da893e99,classical,300.0,modulation,0.258739709854126,0.258739709854126,22.0,0.13730408850737724,123064288.0,0.15611881017684937
classical_musopen_6288d37e8273,classical,180.0,acoustic_novelty,0.1380869746208191,0.13932281732559204,30.5,0.5529152285758088,0.4247511923313141,0.16251564025878906
classical_musopen_6288d37e8273,classical,180.0,onset,0.19042742252349854,0.19042742252349854,2.0,0.2653191670161502,84144256.0,0.14106309413909912
classical_musopen_6288d37e8273,classical,180.0,loudness,0.13299575448036194,0.13299575448036194,2.0,0.2776802206689136,135555424.0,0.1888035535812378
classical_musopen_6288d37e8273,classical,180.0,tonal_novelty,0.4352942705154419,0.4352942705154419,2.3220062255859375,0.3203369437963556,171534976.0,0.15302497148513794
classical_musopen_6288d37e8273,classical,180.0,modulation,0.24183440208435059,0.24183440208435059,32.0,0.47706598651996535,0.05176669359207153,0.2007739543914795
classical_musopen_6288d37e8273,classical,300.0,acoustic_novelty,0.1380869746208191,0.13932281732559204,30.5,0.5529152285758088,0.4247511923313141,0.1209973692893982
classical_musopen_6288d37e8273,classical,300.0,onset,0.19042742252349854,0.19042742252349854,2.0,0.2653191670161502,84144256.0,0.1600717306137085
classical_musopen_6288d37e8273,classical,300.0,loudness,0.13299575448036194,0.13299575448036194,2.0,0.2776802206689136,135555424.0,0.13197636604309082
classical_musopen_6288d37e8273,classical,300.0,tonal_novelty,0.4352942705154419,0.4352942705154419,2.3220062255859375,0.3203369437963556,171534976.0,0.16777724027633667
classical_musopen_6288d37e8273,classical,300.0,modulation,0.24183440208435059,0.24183440208435059,32.0,0.47706598651996535,0.05176669359207153,0.08198380470275879
classical_musopen_b5e0f49dce63,classical,180.0,acoustic_novelty,0.24074822664260864,0.24074822664260864,2.0,0.3872220698971502,42355808.0,0.16182368993759155
classical_musopen_b5e0f49dce63,classical,180.0,onset,0.21393492817878723,0.21393492817878723,2.0,0.3833090912592144,117355456.0,0.14462202787399292
classical_musopen_b5e0f49dce63,classical,180.0,loudness,0.18162816762924194,0.18162816762924194,2.0,0.5055658916145856,103862688.0,0.15881812572479248
classical_musopen_b5e0f49dce63,classical,180.0,tonal_novelty,0.15527141094207764,0.15918278694152832,9.880180358886719,0.22298899954433776,0.8071070909500122,0.15245968103408813
classical_musopen_b5e0f49dce63,classical,180.0,modulation,0.24127322435379028,0.24127322435379028,6.0,0.5812596610671248,82864384.0,0.16848504543304443
classical_musopen_b5e0f49dce63,classical,300.0,acoustic_novelty,0.14032775163650513,0.14032775163650513,2.0,0.38203229733527505,38907328.0,0.15940570831298828
classical_musopen_b5e0f49dce63,classical,300.0,onset,0.1833198070526123,0.1833198070526123,2.0,0.5105383797398829,116301504.0,0.18101662397384644
classical_musopen_b5e0f49dce63,classical,300.0,loudness,0.1370551586151123,0.1370551586151123,2.0,0.6483429823595305,103811488.0,0.1606295108795166
classical_musopen_b5e0f49dce63,classical,300.0,tonal_novelty,0.1431618332862854,0.17197901010513306,10.147079467773438,0.14952778441625775,0.8514748811721802,0.14993685483932495
classical_musopen_b5e0f49dce63,classical,300.0,modulation,0.2395172119140625,0.2395172119140625,6.0,0.449473625278393,90533856.0,0.18966174125671387
classical_musopen_baea77fb0fba,classical,180.0,acoustic_novelty,0.19574767351150513,0.19574767351150513,2.0,0.13466454376118694,121791424.0,0.1543569564819336
classical_musopen_baea77fb0fba,classical,180.0,onset,0.1715468168258667,0.1715468168258667,2.0,0.5578949304351684,161585888.0,0.17299479246139526
classical_musopen_baea77fb0fba,classical,180.0,loudness,0.3196699619293213,0.3196699619293213,2.0,0.5891810238135993,89327424.0,0.15852433443069458
classical_musopen_baea77fb0fba,classical,180.0,tonal_novelty,0.16123926639556885,0.16123926639556885,3.0882415771484375,0.1475815486304306,193995840.0,0.13242661952972412
classical_musopen_baea77fb0fba,classical,180.0,modulation,0.47004228830337524,0.47004228830337524,6.0,0.29657990988294225,97022880.0,0.1756976842880249
classical_musopen_baea77fb0fba,classical,300.0,acoustic_novelty,0.11664730310440063,0.11664730310440063,2.0,0.13011225523235015,114408032.0,0.10694164037704468
classical_musopen_baea77fb0fba,classical,300.0,onset,0.17892193794250488,0.17892193794250488,2.0,0.5652683364961961,165599904.0,0.16671371459960938
classical_musopen_baea77fb0fba,classical,300.0,loudness,0.17605635523796082,0.17605635523796082,2.0,0.6109223073375039,165646304.0,0.14512956142425537
classical_musopen_baea77fb0fba,classical,300.0,tonal_novelty,0.17935168743133545,0.17935168743133545,3.5294189453125,0.10866231326870827,288241792.0,0.14146101474761963
classical_musopen_baea77fb0fba,classical,300.0,modulation,0.37454575300216675,0.37454575300216675,6.0,0.28897888106288117,105803296.0,0.14477169513702393
focus_brainfm_11c947e4659b,focus,180.0,acoustic_novelty,0.13485920429229736,0.1407274603843689,32.0,0.4262195278857471,0.1600978970527649,0.1344953179359436
focus_brainfm_11c947e4659b,focus,180.0,onset,0.16017955541610718,0.18463540077209473,16.0,0.5489582409025375,0.16891038417816162,0.15609252452850342
focus_brainfm_11c947e4659b,focus,180.0,loudness,0.22871148586273193,0.22871148586273193,10.5,0.5386060582605163,0.5196622610092163,0.16528630256652832
focus_brainfm_11c947e4659b,focus,180.0,tonal_novelty,0.14123982191085815,0.14123982191085815,10.58837890625,0.45960487165705877,2.152574062347412,0.16160523891448975
focus_brainfm_11c947e4659b,focus,180.0,modulation,0.1363477110862732,0.1363477110862732,22.0,0.42491936266044317,58819424.0,0.16865450143814087
focus_brainfm_11c947e4659b,focus,300.0,acoustic_novelty,0.14989900588989258,0.19397324323654175,32.0,0.3507951432874066,0.1442890763282776,0.16336405277252197
focus_brainfm_11c947e4659b,focus,300.0,onset,0.6129652261734009,0.6129652261734009,2.0,0.6241456468111807,102652576.0,0.18403729796409607
focus_brainfm_11c947e4659b,focus,300.0,loudness,0.695231020450592,0.695231020450592,2.0,0.42812187140088,102270080.0,0.15160584449768066
focus_brainfm_11c947e4659b,focus,300.0,tonal_novelty,0.18059736490249634,0.18059736490249634,10.58837890625,0.3154135529833576,2.1344330310821533,0.13820922374725342
focus_brainfm_11c947e4659b,focus,300.0,modulation,0.08784940838813782,0.17241418361663818,22.0,0.37411199497439196,47693792.0,0.1348314881324768
focus_brainfm_1a667b5f8aae,focus,180.0,acoustic_novelty,0.16908544301986694,0.19134676456451416,15.5,0.2831458540503302,0.44732069969177246,0.15250319242477417
focus_brainfm_1a667b5f8aae,focus,180.0,onset,0.1151641309261322,0.1151641309261322,4.0,0.2668173476391991,295003936.0,0.1560765504837036
focus_brainfm_1a667b5f8aae,focus,180.0,loudness,0.27322715520858765,0.27322715520858765,2.0,0.5450688176724495,80618784.0,0.18215572834014893
focus_brainfm_1a667b5f8aae,focus,180.0,tonal_novelty,0.1500193476676941,0.1945047378540039,15.603759765625,0.3112091978646752,0.3430593013763428,0.12909066677093506
focus_brainfm_1a667b5f8aae,focus,180.0,modulation,0.22800713777542114,0.22800713777542114,6.0,0.29877787194291194,0.0,0.13585102558135986
focus_brainfm_1a667b5f8aae,focus,300.0,acoustic_novelty,0.14760595560073853,0.14760595560073853,3.5,0.40666665403549335,239351584.0,0.1391158103942871
focus_brainfm_1a667b5f8aae,focus,300.0,onset,0.19465410709381104,0.19465410709381104,2.0,0.18639006163141708,160749312.0,0.12422680854797363
focus_brainfm_1a667b5f8aae,focus,300.0,loudness,0.3772393465042114,0.3772393465042114,2.0,0.5127702789291748,94183328.0,0.15935105085372925
focus_brainfm_1a667b5f8aae,focus,300.0,tonal_novelty,0.14837729930877686,0.16024518013000488,15.603759765625,0.2583203561170402,0.3522976040840149,0.14134281873703003
focus_brainfm_1a667b5f8aae,focus,300.0,modulation,0.26168006658554077,0.26168006658554077,14.0,0.23446444116560505,225231168.0,0.14141911268234253
focus_brainfm_1d302872b7d7,focus,180.0,acoustic_novelty,0.1687118411064148,0.17574214935302734,11.0,0.2857228378798683,0.31804990768432617,0.153570294380188
focus_brainfm_1d302872b7d7,focus,180.0,onset,0.12508296966552734,0.14198240637779236,5.5,0.3501263934265041,231278048.0,0.15604281425476074
focus_brainfm_1d302872b7d7,focus,180.0,loudness,0.1822916865348816,0.19142967462539673,11.0,0.2992817918872305,0.2977723479270935,0.15197360515594482
focus_brainfm_1d302872b7d7,focus,180.0,tonal_novelty,0.14967602491378784,0.14967602491378784,2.054964065551758,0.2782621323006902,144536672.0,0.14934557676315308
focus_brainfm_1d302872b7d7,focus,180.0,modulation,0.0996476411819458,0.16235840320587158,20.0,0.1252863139119348,165126144.0,0.1461886763572693
focus_brainfm_1d302872b7d7,focus,300.0,acoustic_novelty,0.1335696578025818,0.13676238059997559,5.5,0.25564085343097886,215160368.0,0.1350926160812378
focus_brainfm_1d302872b7d7,focus,300.0,onset,0.11220264434814453,0.14745646715164185,5.5,0.28728978027948493,183131680.0,0.15395158529281616
focus_brainfm_1d302872b7d7,focus,300.0,loudness,0.1412128210067749,0.164323091506958,11.0,0.3529970801649648,0.28763264417648315,0.15943336486816406
focus_brainfm_1d302872b7d7,focus,300.0,tonal_novelty,0.19484758377075195,0.19484758377075195,4.7948760986328125,0.18371118003445175,236804480.0,0.13135039806365967
focus_brainfm_1d302872b7d7,focus,300.0,modulation,0.22524774074554443,0.22524774074554443,22.0,0.11431888746826524,253010480.0,0.1457502245903015
focus_brainfm_20d48c0030ee,focus,180.0,acoustic_novelty,0.17357897758483887,0.19950854778289795,11.5,0.34832712929243104,0.9507095813751221,0.17112910747528076
focus_brainfm_20d48c0030ee,focus,180.0,onset,0.16415148973464966,0.19750648736953735,11.5,0.2754537111528361,0.42893022298812866,0.1704511046409607
focus_brainfm_20d48c0030ee,focus,180.0,loudness,0.17044401168823242,0.21017968654632568,11.5,0.4549375966552151,0.5574329495429993,0.14103806018829346
focus_brainfm_20d48c0030ee,focus,180.0,tonal_novelty,0.1445159912109375,0.1445159912109375,5.758544921875,0.13517044661350328,0.8997172117233276,0.15308642387390137
focus_brainfm_20d48c0030ee,focus,180.0,modulation,0.20821964740753174,0.20821964740753174,10.0,0.41987893490383854,155069056.0,0.13034582138061523
focus_brainfm_20d48c0030ee,focus,300.0,acoustic_novelty,0.14503473043441772,0.15980052947998047,11.5,0.3837039177553602,0.9304017424583435,0.17689508199691772
focus_brainfm_20d48c0030ee,focus,300.0,onset,0.15032857656478882,0.18273746967315674,11.5,0.21597804470522985,0.42869842052459717,0.17887651920318604
focus_brainfm_20d48c0030ee,focus,300.0,loudness,0.17582088708877563,0.19761592149734497,11.5,0.3617474363116802,0.5353566408157349,0.13300228118896484
focus_brainfm_20d48c0030ee,focus,300.0,tonal_novelty,0.13981229066848755,0.13981229066848755,5.758544921875,0.2024523986773046,1.423437476158142,0.14310449361801147
focus_brainfm_20d48c0030ee,focus,300.0,modulation,0.15537330508232117,0.15537330508232117,6.0,0.24520183775466975,42152416.0,0.17545771598815918
focus_brainfm_34c5d8df2184,focus,180.0,acoustic_novelty,0.1471361517906189,0.15305578708648682,5.5,0.24286065550967154,236547312.0,0.14546078443527222
focus_brainfm_34c5d8df2184,focus,180.0,onset,0.09996134042739868,0.09996134042739868,3.5,0.43587598738982547,248374912.0,0.13395065069198608
focus_brainfm_34c5d8df2184,focus,180.0,loudness,0.14781194925308228,0.1489090919494629,11.0,0.34540913258916184,1.188862144947052,0.13759195804595947
focus_brainfm_34c5d8df2184,focus,180.0,tonal_novelty,0.15857923030853271,0.15857923030853271,5.572784423828125,0.2352223306697274,268265248.0,0.1337231993675232
