segment_id,track_id,group,split,scale_seconds,view,feature_relative_path,feature_sha256,graph_relative_path,graph_sha256,persistence_relative_path,persistence_sha256,sensitivity_persistence_relative_path,sensitivity_persistence_sha256,sidecar_relative_path,config_sha256,sequence_length,valid_states,valid_transitions,self_transitions,self_transition_ratio,vertex_count,edge_count,edge_density,reciprocity,transition_entropy,path_entropy,path_entropy_normalized,directed_recurrence,directed_recurrence_unbiased,h0_betti_auc,h1_betti_auc,h0_betti_mean,h1_betti_mean,h0_betti_max,h1_betti_max,h0_interval_count,h1_interval_count,h0_observed_persistence,h1_observed_persistence,h0_censored_count,h1_censored_count,status,processed_at,error
classical_musicnet_1742__180s,classical_musicnet_1742,classical,validation,180.0,rhythm,features/rhythm/180s/classical/validation/classical_musicnet_1742__180s.npz,007a59781aec7e8a75a39c665ac9d68a4b2bba97168afe0d839e7ae9e32d8aee,graphs/rhythm/180s/classical/validation/classical_musicnet_1742__180s.npz,79fb85b447f94808038836ec95c2561cb6cd74314c9dad31ac17cbb10e80fee4,homology/persistence/rhythm/180s/classical/validation/classical_musicnet_1742__180s.npz,f44a1eae336141bb871cc4ec40075798a660a65809af0ea927b188ec889ee389,homology/persistence_sensitivity/rhythm/180s/classical/validation/classical_musicnet_1742__180s.npz,f4ea1de345f01c27055805b4719eed5360b3ba93121e9530355df1bb1e8f7d59,homology/descriptors/rhythm/180s/classical/validation/classical_musicnet_1742__180s.json,530d4fb38cb3842c2bef5c3f64cc6e272f5133fd2a57be9a05f25b15d840719a,359,359,358,220,0.6145251396648045,7,24,0.5714285714285714,0.8333333333333334,0.6841694396826588,0.9858558173630602,0.5066296703584523,0.17577478855216755,0.17346603445847614,2.4,0.0,5.333333333333333,0.0,7,0,7,0,2.6499999999999995,0,2,0,success,2026-08-02,
classical_musicnet_1742__300s,classical_musicnet_1742,classical,validation,300.0,rhythm,features/rhythm/300s/classical/validation/classical_musicnet_1742__300s.npz,16d9c3b314314b71bd44c694fa2732d7953c1f2f9f758b0eea0e7c6d90b1c5a4,graphs/rhythm/300s/classical/validation/classical_musicnet_1742__300s.npz,e71ece460f43b35731452ffc56cbbe4d8254c5c4edc6c736b2ecf0d5212dc73e,homology/persistence/rhythm/300s/classical/validation/classical_musicnet_1742__300s.npz,4505c8f702a86c419b6dcd6e49418e434bde6dcbbab3ee7c56810385162f07c7,homology/persistence_sensitivity/rhythm/300s/classical/validation/classical_musicnet_1742__300s.npz,3b857b0d8dc565ae1e1c37b2e70d04fcb846388f0315d29d81fe8e3df88502c9,homology/descriptors/rhythm/300s/classical/validation/classical_musicnet_1742__300s.json,530d4fb38cb3842c2bef5c3f64cc6e272f5133fd2a57be9a05f25b15d840719a,599,599,598,368,0.6153846153846154,8,35,0.625,0.8571428571428571,0.6460349597774268,1.0063517614682849,0.48395289855338924,0.17484703750517333,0.17346487173885033,2.6999999999999997,0.0,6.0,0.0,7,0,7,0,2.8499999999999996,0,4,0,success,2026-08-02,
classical_musicnet_1763__180s,classical_musicnet_1763,classical,validation,180.0,rhythm,features/rhythm/180s/classical/validation/classical_musicnet_1763__180s.npz,00ce609209d4c914fed5680dbe84a944ad84cf17cdf5a35711ca6d79c4f23bbd,graphs/rhythm/180s/classical/validation/classical_musicnet_1763__180s.npz,439a75459ce00b4bf9f6996231ce3879a598367b8cfbeb8ad6c5737e2c0d322b,homology/persistence/rhythm/180s/classical/validation/classical_musicnet_1763__180s.npz,33eaaa8d5594359c7f965a52719b4cbf149e83e6790b035784103628a844baf4,homology/persistence_sensitivity/rhythm/180s/classical/validation/classical_musicnet_1763__180s.npz,290a0a56ca84fb24998a2200ecdcaafba5508c3bf11bd92f4d13f073806718bb,homology/descriptors/rhythm/180s/classical/validation/classical_musicnet_1763__180s.json,530d4fb38cb3842c2bef5c3f64cc6e272f5133fd2a57be9a05f25b15d840719a,359,359,358,193,0.5391061452513967,9,36,0.5,0.8333333333333334,0.7724872369897767,1.2601424702114328,0.5735155537624435,0.10124527948565899,0.09872775926012864,3.3,0.04999999999999999,7.166666666666667,0.16666666666666666,9,1,9,1,3.6499999999999995,0.0,2,1,success,2026-08-02,
classical_musicnet_1763__300s,classical_musicnet_1763,classical,validation,300.0,rhythm,features/rhythm/300s/classical/validation/classical_musicnet_1763__300s.npz,2984711a4ba1533288457ae1188bee0e2c2d8ca2bbdf9ab0023447aa63b32809,graphs/rhythm/300s/classical/validation/classical_musicnet_1763__300s.npz,c1f349cd0a10382fee7a650ff92bc912f02b8063ef445f2372ec38f9e00406d5,homology/persistence/rhythm/300s/classical/validation/classical_musicnet_1763__300s.npz,d6f988ca1160af122f21ab508932f76340115211f4933dc0866d1d77e92f1e02,homology/persistence_sensitivity/rhythm/300s/classical/validation/classical_musicnet_1763__300s.npz,2ee7607a410fd77b2126b462cb6dc7224a068c5fe44f3fd19382feed50886cea,homology/descriptors/rhythm/300s/classical/validation/classical_musicnet_1763__300s.json,530d4fb38cb3842c2bef5c3f64cc6e272f5133fd2a57be9a05f25b15d840719a,599,599,598,322,0.5384615384615384,9,36,0.5,0.7777777777777778,0.7444530537456047,1.2456163839516776,0.5669044470009463,0.11010503238218812,0.10861442104614488,3.4999999999999996,0.0,7.5,0.0,9,0,9,0,3.8499999999999996,0,2,0,success,2026-08-02,
classical_musicnet_1764__180s,classical_musicnet_1764,classical,validation,180.0,rhythm,features/rhythm/180s/classical/validation/classical_musicnet_1764__180s.npz,a2a14eaa8c0c644620efae7d1d9cd012bdec6c10a88bf683e12389fc7763cf2c,graphs/rhythm/180s/classical/validation/classical_musicnet_1764__180s.npz,cd077759730bda2dc7ea0b605df5b0f2b6a30a1040d35a51e65f9debe02d2535,homology/persistence/rhythm/180s/classical/validation/classical_musicnet_1764__180s.npz,a2c7cbecd020a08d388a7862b904a38608cbc782e4df3720739e27944ce45079,homology/persistence_sensitivity/rhythm/180s/classical/validation/classical_musicnet_1764__180s.npz,2235f4b6bd4b9098a55364d816051a23e81d644066fa5b58c39c1f0857aa4338,homology/descriptors/rhythm/180s/classical/validation/classical_musicnet_1764__180s.json,530d4fb38cb3842c2bef5c3f64cc6e272f5133fd2a57be9a05f25b15d840719a,359,359,358,184,0.5139664804469274,8,47,0.8392857142857143,0.851063829787234,0.7818507116861426,1.3631912639962613,0.655556425450188,0.09684466776942043,0.09431482090042721,3.3499999999999996,0.0,7.5,0.0,8,0,8,0,3.3999999999999995,0,7,0,success,2026-08-02,
classical_musicnet_1764__300s,classical_musicnet_1764,classical,validation,300.0,rhythm,features/rhythm/300s/classical/validation/classical_musicnet_1764__300s.npz,fd45e4ba441cef4d6d09eb39f62deb37663d244c268663538019cd946a378ac5,graphs/rhythm/300s/classical/validation/classical_musicnet_1764__300s.npz,5841ecade3827285c98b30b40218f1aacc8ee8a992d83d93ca4b20938c60c357,homology/persistence/rhythm/300s/classical/validation/classical_musicnet_1764__300s.npz,81f3293bc8df9225a9d394df37b3ab2a2720dce151808870bdb78c49c48c7ac0,homology/persistence_sensitivity/rhythm/300s/classical/validation/classical_musicnet_1764__300s.npz,0743a0c8e90ab1ba6dc83733c9124df81e9d7be115dc82733646dafdd729ea45,homology/descriptors/rhythm/300s/classical/validation/classical_musicnet_1764__300s.json,530d4fb38cb3842c2bef5c3f64cc6e272f5133fd2a57be9a05f25b15d840719a,599,599,598,318,0.5317725752508361,9,47,0.6527777777777778,0.8085106382978723,0.6858843983576917,1.252012863646271,0.5698156103661168,0.17175423093701414,0.17036688459017496,3.8,0.0,8.333333333333334,0.0,9,0,9,0,3.9499999999999997,0,6,0,success,2026-08-02,
classical_musicnet_1765__180s,classical_musicnet_1765,classical,validation,180.0,rhythm,features/rhythm/180s/classical/validation/classical_musicnet_1765__180s.npz,0d6a2826da1ddcbcfeee9a25c2ef15fef1b5b52ef25b11437d0b01bae0424ff5,graphs/rhythm/180s/classical/validation/classical_musicnet_1765__180s.npz,1813670563783d2c59d52a3f766041246bf72ff042240c4f2047735bc82fd4ca,homology/persistence/rhythm/180s/classical/validation/classical_musicnet_1765__180s.npz,194fce829e174e11dc2a365aabec74e8aeea0f8555a61ae1689dfda5777c274f,homology/persistence_sensitivity/rhythm/180s/classical/validation/classical_musicnet_1765__180s.npz,74eba94e1378b7c80e73adfe08722e68b654996f5d63490485aeed92c9e58f78,homology/descriptors/rhythm/180s/classical/validation/classical_musicnet_1765__180s.json,530d4fb38cb3842c2bef5c3f64cc6e272f5133fd2a57be9a05f25b15d840719a,359,359,358,163,0.4553072625698324,8,36,0.6428571428571429,0.7777777777777778,0.8335957577407248,1.4229797138994817,0.6843085921761262,0.07736962017415187,0.07478522135111028,3.0,0.0,6.666666666666667,0.0,8,0,8,0,3.1999999999999997,0,4,0,success,2026-08-02,
classical_musicnet_1765__300s,classical_musicnet_1765,classical,validation,300.0,rhythm,features/rhythm/300s/classical/validation/classical_musicnet_1765__300s.npz,6bc0490a951d6688fa3d249ff02e045bdd2625f14db06ca957bac397251616b4,graphs/rhythm/300s/classical/validation/classical_musicnet_1765__300s.npz,97f3ceeedac4b91fcc43d8a065f5a7c4874c8577df889aa630793a1b7d8320dc,homology/persistence/rhythm/300s/classical/validation/classical_musicnet_1765__300s.npz,194fce829e174e11dc2a365aabec74e8aeea0f8555a61ae1689dfda5777c274f,homology/persistence_sensitivity/rhythm/300s/classical/validation/classical_musicnet_1765__300s.npz,d6be7f7b5f9ec9a3d6b1d9e31b120de1a4587aafe9b6aea3f865987a2bb935d4,homology/descriptors/rhythm/300s/classical/validation/classical_musicnet_1765__300s.json,530d4fb38cb3842c2bef5c3f64cc6e272f5133fd2a57be9a05f25b15d840719a,599,599,598,302,0.5050167224080268,8,38,0.6785714285714286,0.8947368421052632,0.7597983983535198,1.3284571511925163,0.6388528480196412,0.1102392590686905,0.10874887256796804,3.0,0.0,6.666666666666667,0.0,8,0,8,0,3.1999999999999997,0,4,0,success,2026-08-02,
classical_musicnet_1766__180s,classical_musicnet_1766,classical,validation,180.0,rhythm,features/rhythm/180s/classical/validation/classical_musicnet_1766__180s.npz,2977d95c560dfdb89ae42a5af5cdb114842e63ef79312d1cf2d9c19c4dd8ff5e,graphs/rhythm/180s/classical/validation/classical_musicnet_1766__180s.npz,4d1c0852eb8130c72a9767e0e99f29b89194914ddb7cb4e40750766ab4fc0f16,homology/persistence/rhythm/180s/classical/validation/classical_musicnet_1766__180s.npz,cc5704e3d4b6b544d79fefca4e0e3e43da0f02771eda6f4ebd964f1786f2ee40,homology/persistence_sensitivity/rhythm/180s/classical/validation/classical_musicnet_1766__180s.npz,462fa3e92c591ec48c8391c5cb8ec781863aa1f0eb95cf93babb4d8c19ceb8e6,homology/descriptors/rhythm/180s/classical/validation/classical_musicnet_1766__180s.json,530d4fb38cb3842c2bef5c3f64cc6e272f5133fd2a57be9a05f25b15d840719a,359,359,358,169,0.4720670391061452,10,44,0.4888888888888889,0.8636363636363636,0.8174951927048381,1.4173428214286785,0.6155441663116611,0.06508848038450735,0.06246968060967404,4.249999999999999,0.0,9.333333333333334,0.0,10,0,10,0,4.3999999999999995,0,7,0,success,2026-08-02,
classical_musicnet_1766__300s,classical_musicnet_1766,classical,validation,300.0,rhythm,features/rhythm/300s/classical/validation/classical_musicnet_1766__300s.npz,3d03450f54070bf9671ffddd816cd54b4a7380c1f57e06b4d1604ac180daea61,graphs/rhythm/300s/classical/validation/classical_musicnet_1766__300s.npz,c7ac599e1eee452851a785c6e1d87e99fe5ebba252a053419a1eeb6798525e20,homology/persistence/rhythm/300s/classical/validation/classical_musicnet_1766__300s.npz,8e2b4d500385d09905acd4c2dc74ac26ed7479f4d14d844db503b8c5bf25a45d,homology/persistence_sensitivity/rhythm/300s/classical/validation/classical_musicnet_1766__300s.npz,2db76a02a467b15889c2143fb9afcef3553486780aca65d107e686e447a42069,homology/descriptors/rhythm/300s/classical/validation/classical_musicnet_1766__300s.json,530d4fb38cb3842c2bef5c3f64cc6e272f5133fd2a57be9a05f25b15d840719a,599,599,598,251,0.4197324414715719,10,50,0.5555555555555556,0.8,0.856928724254519,1.579906736677536,0.6861447776608277,0.04850057605619624,0.04690677467605586,3.9499999999999997,0.0,8.666666666666666,0.0,9,0,9,0,4.049999999999999,0,7,0,success,2026-08-02,
classical_musicnet_1805__180s,classical_musicnet_1805,classical,validation,180.0,rhythm,features/rhythm/180s/classical/validation/classical_musicnet_1805__180s.npz,ce139894a931025061798214f0b7d93458cd9fbe799d7c40bc910d9a6ab4e65c,graphs/rhythm/180s/classical/validation/classical_musicnet_1805__180s.npz,dc005f98f107d29c208515a1e9299ed7bae617ade649b1e0bdfa7a28fb167d66,homology/persistence/rhythm/180s/classical/validation/classical_musicnet_1805__180s.npz,5528c305a44a0155b5173f39a76e85e328f7d6ab323a6371cf2e8228c9f49e8d,homology/persistence_sensitivity/rhythm/180s/classical/validation/classical_musicnet_1805__180s.npz,e50031793c1e4fe73327eb766aa5a9c3936f24d7ebf6653f1b701af64c3f667e,homology/descriptors/rhythm/180s/classical/validation/classical_musicnet_1805__180s.json,530d4fb38cb3842c2bef5c3f64cc6e272f5133fd2a57be9a05f25b15d840719a,359,359,358,270,0.7541899441340782,8,16,0.2857142857142857,0.5,0.3800711034514695,0.5317401733407646,0.2557129703733863,0.5347991635716738,0.5334960799962443,1.2499999999999998,0.0,2.8333333333333335,0.0,4,0,4,0,1.4,0,1,0,success,2026-08-02,
classical_musicnet_1805__300s,classical_musicnet_1805,classical,validation,300.0,rhythm,features/rhythm/300s/classical/validation/classical_musicnet_1805__300s.npz,bb62bd14e04bd05ba0b8cd994f262e57e897e6b70d93b819991bdd04514c4360,graphs/rhythm/300s/classical/validation/classical_musicnet_1805__300s.npz,3588b4c673ab442b2648f50db9c796f48644bab66bbd52ab62e2568b36a24306,homology/persistence/rhythm/300s/classical/validation/classical_musicnet_1805__300s.npz,afa66d054c32eb6474142bd3e78dd95c4cb9bf43a0a65ff63dbc057de8c0f5d2,homology/persistence_sensitivity/rhythm/300s/classical/validation/classical_musicnet_1805__300s.npz,7f9bb1ebc3520fbc0afb487c430dd0328b1c4b177d224103200c8f2d4113dcf3,homology/descriptors/rhythm/300s/classical/validation/classical_musicnet_1805__300s.json,530d4fb38cb3842c2bef5c3f64cc6e272f5133fd2a57be9a05f25b15d840719a,599,599,598,384,0.6421404682274248,8,29,0.5178571428571429,0.7586206896551724,0.49025295090929005,0.817649953647296,0.39320651110334826,0.36648918915895795,0.3654280320218708,2.8999999999999995,0.0,6.333333333333333,0.0,8,0,8,0,3.1999999999999997,0,2,0,success,2026-08-02,
