segment_id,track_id,group,split,scale_seconds,input_relative_path,input_sha256,acoustic_relative_path,acoustic_sha256,chroma_relative_path,chroma_sha256,rhythm_relative_path,rhythm_sha256,modulation_relative_path,modulation_sha256,structure_relative_path,structure_sha256,sidecar_relative_path,config_sha256,model_sha256,acoustic_windows,pitch_steps,rhythm_windows,modulation_windows,structure_blocks,structure_boundaries,invalid_acoustic_windows,uncertain_pitch_steps,invalid_rhythm_values,invalid_modulation_windows,status,processed_at,error
focus_jamendo_1027941__180s,focus_jamendo_1027941,focus_open,discovery,180.0,features/audio_focus_open/180s/focus/discovery/focus_jamendo_1027941__180s.wav,e7ef0bf7eec04871eeffb85ea20f17414cb6b403b110470815937b8c00fe79f3,features/acoustic/180s/focus_open/discovery/focus_jamendo_1027941__180s.npz,332d564a1d41d4be2c6231b8631e15dd086e229fef68e6a247f1b5f440d8f9da,features/chroma/180s/focus_open/discovery/focus_jamendo_1027941__180s.npz,deb031fd75dc72fcc57c97bcaeb78eba68778d81855e5163fe0307b0179b730a,features/rhythm/180s/focus_open/discovery/focus_jamendo_1027941__180s.npz,83d532eb0af1c20055cd50b31fdcaf62d98d96968f22e2afc86bdef53c8f11f0,features/modulation/180s/focus_open/discovery/focus_jamendo_1027941__180s.npz,a730d6097512b37b7552321fd1374f5a496de0c4f451ff1db497aa6530fbd36b,features/structure/180s/focus_open/discovery/focus_jamendo_1027941__180s.npz,f818142dd6306187ab155ef626fa08b449fe51b1542c3c46db9ef15ddf65eebd,features/manifests/180s/focus_open/discovery/focus_jamendo_1027941__180s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,,359,400,359,88,10,11,0,80,690,0,extracted,2026-08-02,
focus_jamendo_1027941__300s,focus_jamendo_1027941,focus_open,discovery,300.0,features/audio_focus_open/300s/focus/discovery/focus_jamendo_1027941__300s.wav,a673245bc922821b3e2735bf4053ed2394311e2a6e964453f6ebee354e71b3e4,features/acoustic/300s/focus_open/discovery/focus_jamendo_1027941__300s.npz,96184e3c2e2bc361913f81f65bb31b58eec9ac20fa43ab8ba00bc3810d13252b,features/chroma/300s/focus_open/discovery/focus_jamendo_1027941__300s.npz,d818389da2be4ca59852b185b2a0af60323d401b6fbc219b0110d889313ab3a8,features/rhythm/300s/focus_open/discovery/focus_jamendo_1027941__300s.npz,093208d05f3eee6ac67ffa1a5c7b839f33ff0e943556393c787ac57135f7ee94,features/modulation/300s/focus_open/discovery/focus_jamendo_1027941__300s.npz,7212ac121ed449401f3d0a124fba8468866f2abb5786100e9fc21d31d665f97a,features/structure/300s/focus_open/discovery/focus_jamendo_1027941__300s.npz,9623e1699d5f74c255cec8c5dd5d3ce7a74297004ec86111745716bc0c944bad,features/manifests/300s/focus_open/discovery/focus_jamendo_1027941__300s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,,599,658,599,148,10,11,0,165,1084,0,extracted,2026-08-02,
focus_jamendo_1056129__180s,focus_jamendo_1056129,focus_open,discovery,180.0,features/audio_focus_open/180s/focus/discovery/focus_jamendo_1056129__180s.wav,708598be217d8c9738c33afbb4d33b640212c0b32d03195d9889ba684c03d662,features/acoustic/180s/focus_open/discovery/focus_jamendo_1056129__180s.npz,393f698d543e1bfb5fe02c4c67e21b3cee807aef58cf04439223c9a1c50aa53e,features/chroma/180s/focus_open/discovery/focus_jamendo_1056129__180s.npz,2e7f12e3be278472d9e4026c45afd259376e68e6b2484ff983547b621202ecc5,features/rhythm/180s/focus_open/discovery/focus_jamendo_1056129__180s.npz,6f1f30c9d140a1ad43fd747f63c2547797ff00085a358592550bc95e9aecb35c,features/modulation/180s/focus_open/discovery/focus_jamendo_1056129__180s.npz,278157cf1e45f1802c098b82b52540db2a1d2147cfc69d78bb78f872c82d5656,features/structure/180s/focus_open/discovery/focus_jamendo_1056129__180s.npz,961f417c749046106f8d269fd3343e7cbfebbde6202e356d8ba5158b579f6ec0,features/manifests/180s/focus_open/discovery/focus_jamendo_1056129__180s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,,359,362,359,88,7,8,0,45,134,0,extracted,2026-08-02,
focus_jamendo_1056129__300s,focus_jamendo_1056129,focus_open,discovery,300.0,features/audio_focus_open/300s/focus/discovery/focus_jamendo_1056129__300s.wav,d2258ff25b39ebb9b43e9d3a309a9e7cf371cb60ef095842636e2344a5d73e24,features/acoustic/300s/focus_open/discovery/focus_jamendo_1056129__300s.npz,3e03d38a90562398afa557f893b55e434c9cceac55894dc788f8e706937f1dc4,features/chroma/300s/focus_open/discovery/focus_jamendo_1056129__300s.npz,65144481678351e03cadb802bfedcfaf67c9b70c4029178ce4ce268f1cce8555,features/rhythm/300s/focus_open/discovery/focus_jamendo_1056129__300s.npz,a9d8cffd79a96e35fbfebbfd9f8e1014f7d0092d3065c4ec17030cdfbc1ea5c9,features/modulation/300s/focus_open/discovery/focus_jamendo_1056129__300s.npz,15f1cb8a6e54697acd0dce48db5ee523006ca220cf3a1e57290fc6b286db8ba0,features/structure/300s/focus_open/discovery/focus_jamendo_1056129__300s.npz,bfa6e7b3ee18e0132252b1799f074a66e0411401c61804a903c4be26f74dfb38,features/manifests/300s/focus_open/discovery/focus_jamendo_1056129__300s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,,599,577,599,148,10,11,0,66,428,0,extracted,2026-08-02,
focus_jamendo_1056135__180s,focus_jamendo_1056135,focus_open,discovery,180.0,features/audio_focus_open/180s/focus/discovery/focus_jamendo_1056135__180s.wav,dd41d38616263b7dba898d362514e16460ae8e3077e7bbfb004394ba6cee8988,features/acoustic/180s/focus_open/discovery/focus_jamendo_1056135__180s.npz,5903af0897c96cb502da3703d5abcd1cc8d3761e6363f9f362a23cf60d85759e,features/chroma/180s/focus_open/discovery/focus_jamendo_1056135__180s.npz,e1914b0122ad79d30c51dde23e1c14b0c730a53bbe7ff46265d76352f05e0534,features/rhythm/180s/focus_open/discovery/focus_jamendo_1056135__180s.npz,8b0e1b7edf2fc95a73c952da7afec7c2e7196f684f0a39d27b6c956f03d3c233,features/modulation/180s/focus_open/discovery/focus_jamendo_1056135__180s.npz,e6312ca421340b30878ad29d043b3ceaa9d77015ad0ff7211768da8b2174eff6,features/structure/180s/focus_open/discovery/focus_jamendo_1056135__180s.npz,8988bb8f7105e48b3bce761ee8ab897373d539a4ac9e036b41b1722594955f53,features/manifests/180s/focus_open/discovery/focus_jamendo_1056135__180s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,,303,264,303,75,5,6,0,41,186,0,extracted,2026-08-02,
focus_jamendo_1056135__300s,focus_jamendo_1056135,focus_open,discovery,300.0,features/audio_focus_open/300s/focus/discovery/focus_jamendo_1056135__300s.wav,f92568fa079ac926740e3e2ac6a0a5645daaec29ab6a2115e634ee7d5eeaf56d,features/acoustic/300s/focus_open/discovery/focus_jamendo_1056135__300s.npz,5903af0897c96cb502da3703d5abcd1cc8d3761e6363f9f362a23cf60d85759e,features/chroma/300s/focus_open/discovery/focus_jamendo_1056135__300s.npz,e1914b0122ad79d30c51dde23e1c14b0c730a53bbe7ff46265d76352f05e0534,features/rhythm/300s/focus_open/discovery/focus_jamendo_1056135__300s.npz,8b0e1b7edf2fc95a73c952da7afec7c2e7196f684f0a39d27b6c956f03d3c233,features/modulation/300s/focus_open/discovery/focus_jamendo_1056135__300s.npz,e6312ca421340b30878ad29d043b3ceaa9d77015ad0ff7211768da8b2174eff6,features/structure/300s/focus_open/discovery/focus_jamendo_1056135__300s.npz,8988bb8f7105e48b3bce761ee8ab897373d539a4ac9e036b41b1722594955f53,features/manifests/300s/focus_open/discovery/focus_jamendo_1056135__300s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,,303,264,303,75,5,6,0,41,186,0,extracted,2026-08-02,
focus_jamendo_1068406__180s,focus_jamendo_1068406,focus_open,validation,180.0,features/audio_focus_open/180s/focus/validation/focus_jamendo_1068406__180s.wav,bdbb87a2332053e2447d3803df4a110cee4c85f74e7365db0919a9640d3798b6,features/acoustic/180s/focus_open/validation/focus_jamendo_1068406__180s.npz,f15d751cd8e8fee746462c091448cd0766b94fb4fb44b244da53983378a8075b,features/chroma/180s/focus_open/validation/focus_jamendo_1068406__180s.npz,d6c99aa4a2caf2a063d359ecb2a4ad2bfcb5d76e17d2e4a3735fced0e27d425e,features/rhythm/180s/focus_open/validation/focus_jamendo_1068406__180s.npz,daf19223c9dd819c7191f3a8d455a55b3a51cdb66bd331a56b14f21854574214,features/modulation/180s/focus_open/validation/focus_jamendo_1068406__180s.npz,0dddff711cab6074fdb88c6dbdafb70fc9b2b3f8ec0fcc18008e74ba60250b43,features/structure/180s/focus_open/validation/focus_jamendo_1068406__180s.npz,649dc6d3c39b0f1b4d5fdf0c7a42e2f75c441d2224b1457d5341a1df30ed99d5,features/manifests/180s/focus_open/validation/focus_jamendo_1068406__180s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,,359,358,359,88,7,8,0,32,454,0,extracted,2026-08-02,
focus_jamendo_1068406__300s,focus_jamendo_1068406,focus_open,validation,300.0,features/audio_focus_open/300s/focus/validation/focus_jamendo_1068406__300s.wav,f12e19862b3723100c3fbd8a67f8159c56ec5925631aca916832752caa0350ca,features/acoustic/300s/focus_open/validation/focus_jamendo_1068406__300s.npz,fe605949a3fa435c50c6df0b1d7e0f2533538d4d828d4d371cf820a4b785dcee,features/chroma/300s/focus_open/validation/focus_jamendo_1068406__300s.npz,753efcd20452d5f16d15a0b245bd6b5a823c0a06fa90306edbe4f6bc31ae24d9,features/rhythm/300s/focus_open/validation/focus_jamendo_1068406__300s.npz,a845918d770ec395b1c885af3d6e090eec7ea2380eea7e7a8a4c2059fb8ba86b,features/modulation/300s/focus_open/validation/focus_jamendo_1068406__300s.npz,8a3a7a1d2158b2a1ab5ed372a48a80eb1163dab43be895947822088980ee5b91,features/structure/300s/focus_open/validation/focus_jamendo_1068406__300s.npz,4c9ef9832f4b2925c9de86ffb2223b77274213dec2a241bfeebf32a8c6861689,features/manifests/300s/focus_open/validation/focus_jamendo_1068406__300s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,,437,429,437,108,9,10,0,40,566,0,extracted,2026-08-02,
focus_jamendo_1077172__180s,focus_jamendo_1077172,focus_open,holdout,180.0,features/audio_focus_open/180s/focus/holdout/focus_jamendo_1077172__180s.wav,5e9131281f23423da720acfa38356befbfb06825c6e20949d5297ee6ebb84c90,features/acoustic/180s/focus_open/holdout/focus_jamendo_1077172__180s.npz,49d0f5d861cd2bd488c633a58477f6694324a7e1dafbbe186bc0a174759a82fe,features/chroma/180s/focus_open/holdout/focus_jamendo_1077172__180s.npz,8f31850ec52b2518b711c0797e44db711e6900ff3fb2c4a498a3f54899089550,features/rhythm/180s/focus_open/holdout/focus_jamendo_1077172__180s.npz,a477c012924ef15c1152f006b33d40bd9d2e33a4cb85bbc87f49eba437ab56a6,features/modulation/180s/focus_open/holdout/focus_jamendo_1077172__180s.npz,1ec331bb69704bb77290f9f45861f8544a580b9583250a332a271b5e6320252b,features/structure/180s/focus_open/holdout/focus_jamendo_1077172__180s.npz,1911f804228a417bf2cf43efc530a3aa07efb913de619e799fe6f96b16c944c8,features/manifests/180s/focus_open/holdout/focus_jamendo_1077172__180s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,,271,285,271,67,5,6,0,41,235,0,extracted,2026-08-02,
focus_jamendo_1077172__300s,focus_jamendo_1077172,focus_open,holdout,300.0,features/audio_focus_open/300s/focus/holdout/focus_jamendo_1077172__300s.wav,5e9131281f23423da720acfa38356befbfb06825c6e20949d5297ee6ebb84c90,features/acoustic/300s/focus_open/holdout/focus_jamendo_1077172__300s.npz,49d0f5d861cd2bd488c633a58477f6694324a7e1dafbbe186bc0a174759a82fe,features/chroma/300s/focus_open/holdout/focus_jamendo_1077172__300s.npz,8f31850ec52b2518b711c0797e44db711e6900ff3fb2c4a498a3f54899089550,features/rhythm/300s/focus_open/holdout/focus_jamendo_1077172__300s.npz,a477c012924ef15c1152f006b33d40bd9d2e33a4cb85bbc87f49eba437ab56a6,features/modulation/300s/focus_open/holdout/focus_jamendo_1077172__300s.npz,1ec331bb69704bb77290f9f45861f8544a580b9583250a332a271b5e6320252b,features/structure/300s/focus_open/holdout/focus_jamendo_1077172__300s.npz,1911f804228a417bf2cf43efc530a3aa07efb913de619e799fe6f96b16c944c8,features/manifests/300s/focus_open/holdout/focus_jamendo_1077172__300s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,,271,285,271,67,5,6,0,41,235,0,extracted,2026-08-02,
focus_jamendo_1077186__180s,focus_jamendo_1077186,focus_open,holdout,180.0,features/audio_focus_open/180s/focus/holdout/focus_jamendo_1077186__180s.wav,b04779acd239081a3ab375de1ad4c61ccef13316bac62860c5c77291f14ff60f,features/acoustic/180s/focus_open/holdout/focus_jamendo_1077186__180s.npz,7005cebd6c096be02f9c768124083e64757dffb42adf12b7cfa51477606e7f25,features/chroma/180s/focus_open/holdout/focus_jamendo_1077186__180s.npz,12990e13d9d0f1c924022f2259ea807a5f5d859e75f88615862a35887de972ec,features/rhythm/180s/focus_open/holdout/focus_jamendo_1077186__180s.npz,0c009252676b35dcbac0c790c8036ea84b08155a31336c6fadfd0772b6241e92,features/modulation/180s/focus_open/holdout/focus_jamendo_1077186__180s.npz,8a0f4e1a2a77d183c7c459bed88c45d001dee10397e4bca520ca8cf60f14c1c7,features/structure/180s/focus_open/holdout/focus_jamendo_1077186__180s.npz,4d50c83754e00e4c1d9a7251ffd2d4e5f790b99b33eebb5817296c555d979619,features/manifests/180s/focus_open/holdout/focus_jamendo_1077186__180s.json,173d85773941ec82ea1a596895ffc9530c08837d66c0782102d660781d90d13c,,359,197,359,88,7,8,0,17,615,0,extracted,2026-08-02,
