segment_id,track_id,group,split,scale_seconds,view,feature_relative_path,feature_sha256,graph_relative_path,graph_sha256,persistence_relative_path,persistence_sha256,sensitivity_persistence_relative_path,sensitivity_persistence_sha256,sidecar_relative_path,config_sha256,sequence_length,valid_states,valid_transitions,self_transitions,self_transition_ratio,vertex_count,edge_count,edge_density,reciprocity,transition_entropy,path_entropy,path_entropy_normalized,directed_recurrence,directed_recurrence_unbiased,h0_betti_auc,h1_betti_auc,h0_betti_mean,h1_betti_mean,h0_betti_max,h1_betti_max,h0_interval_count,h1_interval_count,h0_observed_persistence,h1_observed_persistence,h0_censored_count,h1_censored_count,status,processed_at,error
classical_musicnet_1742__180s,classical_musicnet_1742,classical,validation,180.0,pitch,features/chroma/180s/classical/validation/classical_musicnet_1742__180s.npz,ce2a1c7eb80275996bf6bbd36dc185ac07d69c7404b3ceeba5459ed84cccd0c5,graphs/pitch/180s/classical/validation/classical_musicnet_1742__180s.npz,023e021259c8b3ca4f7473d843d99c9373b25f601cb22dd31625f6d9b7914b48,homology/persistence/pitch/180s/classical/validation/classical_musicnet_1742__180s.npz,a273efddd5c7901de434ad6f132ea9be154a458ce384236d598cae2bd2a46aa5,homology/persistence_sensitivity/pitch/180s/classical/validation/classical_musicnet_1742__180s.npz,2a4e7aa04a6fd030cefadf09db818ad3185eec2777a3397e5afbba63e8d2b1e4,homology/descriptors/pitch/180s/classical/validation/classical_musicnet_1742__180s.json,a1f107a7d717e14f166698f50dae3465d0ec91ed6cd422b1cc63204e6500d632,361,361,360,216,0.6,12,51,0.38636363636363635,0.6666666666666666,0.8206908549794414,1.2330325259189134,0.49620879159549497,0.06266975308641975,0.060058805323429276,4.3,0.0,9.333333333333334,0.0,10,0,10,0,4.5,0,6,0,success,2026-08-02,
classical_musicnet_1742__300s,classical_musicnet_1742,classical,validation,300.0,pitch,features/chroma/300s/classical/validation/classical_musicnet_1742__300s.npz,ae34528badef9b69ba36a5f896d93c9b3e352bd829d1f13ee3af2b226a2e7a55,graphs/pitch/300s/classical/validation/classical_musicnet_1742__300s.npz,62ba4c8f3fe925460b414c7b0a12fc12b88a06f499cb7372e3569a07283275e0,homology/persistence/pitch/300s/classical/validation/classical_musicnet_1742__300s.npz,8e557caa7333539f7d938a02af9a170b35310aa12293197f3db55730903a3491,homology/persistence_sensitivity/pitch/300s/classical/validation/classical_musicnet_1742__300s.npz,fb52680ab0abd05394cb5e95f97fde17e5255ce5b76e69ff95a0f883b9b3ee40,homology/descriptors/pitch/300s/classical/validation/classical_musicnet_1742__300s.json,a1f107a7d717e14f166698f50dae3465d0ec91ed6cd422b1cc63204e6500d632,598,598,597,324,0.542713567839196,13,71,0.4551282051282051,0.647887323943662,0.8229326230292275,1.48554055899518,0.5791695476067334,0.0441711629055383,0.04256742324598384,5.75,0.0,12.666666666666666,0.0,13,0,13,0,5.85,0,11,0,success,2026-08-02,
classical_musicnet_1763__180s,classical_musicnet_1763,classical,validation,180.0,pitch,features/chroma/180s/classical/validation/classical_musicnet_1763__180s.npz,1ccdc2a9319843b5904517ea48aa09c4ce9f689f0a55a62960b3062a474d33c3,graphs/pitch/180s/classical/validation/classical_musicnet_1763__180s.npz,9f4aec72d94079fa2a6e9536081f9adad403a96c126567fd2c3f940dd6e2d88c,homology/persistence/pitch/180s/classical/validation/classical_musicnet_1763__180s.npz,36098ff439f6ddd035a7f80cf1e8aad22ddf6162b5a330942ea689ea5be7b17c,homology/persistence_sensitivity/pitch/180s/classical/validation/classical_musicnet_1763__180s.npz,ae0a18999bf74ddc0eadf479b0550cb5ef2389f72f5d30b2dee1f34e2232f493,homology/descriptors/pitch/180s/classical/validation/classical_musicnet_1763__180s.json,a1f107a7d717e14f166698f50dae3465d0ec91ed6cd422b1cc63204e6500d632,369,369,368,110,0.29891304347826086,13,72,0.46153846153846156,0.5555555555555556,0.9249632739077196,1.909037838875057,0.744278959474031,0.01813563327032136,0.015460253524463926,5.8,0.0,12.833333333333334,0.0,13,0,13,0,5.85,0,12,0,success,2026-08-02,
classical_musicnet_1763__300s,classical_musicnet_1763,classical,validation,300.0,pitch,features/chroma/300s/classical/validation/classical_musicnet_1763__300s.npz,83781d670d58f6fc1a22187fbfef31da40fd6ec64a24adb519952289b1a25abf,graphs/pitch/300s/classical/validation/classical_musicnet_1763__300s.npz,58c435ac450a55aa7fece038644ce97ac86aaa56174efe59fad2c7de080150ca,homology/persistence/pitch/300s/classical/validation/classical_musicnet_1763__300s.npz,9a04406a8bb46527a2d720a427f12d4090ccac6bbe34f63dfc4a475825b5f14b,homology/persistence_sensitivity/pitch/300s/classical/validation/classical_musicnet_1763__300s.npz,7b574380ce57adb742dd7cff2c0719a6b1dc2a7106e407902835d6638b01f81f,homology/descriptors/pitch/300s/classical/validation/classical_musicnet_1763__300s.json,a1f107a7d717e14f166698f50dae3465d0ec91ed6cd422b1cc63204e6500d632,613,613,612,193,0.315359477124183,13,78,0.5,0.5128205128205128,0.9085645863698778,1.9808294273726326,0.7722684354801482,0.01816075013883549,0.016553811923023437,5.8500000000000005,0.0,13.0,0.0,13,0,13,0,5.85,0,13,0,success,2026-08-02,
classical_musicnet_1764__180s,classical_musicnet_1764,classical,validation,180.0,pitch,features/chroma/180s/classical/validation/classical_musicnet_1764__180s.npz,e9427b8059ce409eff0baa8509993bd02c36e87fe37e7022861e5eec7cff166e,graphs/pitch/180s/classical/validation/classical_musicnet_1764__180s.npz,43b0a7642155f61690dd07815f4f07201207bcdb454d27d47e354d04a55106e0,homology/persistence/pitch/180s/classical/validation/classical_musicnet_1764__180s.npz,0616762728faa72c5f287af357287ea63f0db149a8da48dd0130fe5f2a390ec0,homology/persistence_sensitivity/pitch/180s/classical/validation/classical_musicnet_1764__180s.npz,0d2e8501cd9d0a862c1dfa729c5344dbca237e135c665846be0804417c2d6d80,homology/descriptors/pitch/180s/classical/validation/classical_musicnet_1764__180s.json,a1f107a7d717e14f166698f50dae3465d0ec91ed6cd422b1cc63204e6500d632,407,407,406,116,0.2857142857142857,12,62,0.4696969696969697,0.6774193548387096,0.9191251645876419,1.8298815778405295,0.73639851943599,0.022689218374626903,0.0202761053335766,4.799999999999999,0.0,10.666666666666666,0.0,11,0,11,0,4.85,0,10,0,success,2026-08-02,
classical_musicnet_1764__300s,classical_musicnet_1764,classical,validation,300.0,pitch,features/chroma/300s/classical/validation/classical_musicnet_1764__300s.npz,d3becc6f47861c91d2bd97b2b74a18f5017ec786db5045f0558b5403e9d7acfb,graphs/pitch/300s/classical/validation/classical_musicnet_1764__300s.npz,8a12e07a1139c3fd2015b3a0f846fdef7e39a8230346828e61494f9e82b924d6,homology/persistence/pitch/300s/classical/validation/classical_musicnet_1764__300s.npz,3a1695972bcf49fee694b5c2150e4a75ad254b951f62d0c82df1d2113196c3b6,homology/persistence_sensitivity/pitch/300s/classical/validation/classical_musicnet_1764__300s.npz,2e0050824ca18c91ffbe4f2a89e7895e446d62fd8f7a3e849e2a7eb7e606b412,homology/descriptors/pitch/300s/classical/validation/classical_musicnet_1764__300s.json,a1f107a7d717e14f166698f50dae3465d0ec91ed6cd422b1cc63204e6500d632,623,623,622,206,0.3311897106109325,12,70,0.5303030303030303,0.6857142857142857,0.8869856517953035,1.818567825207295,0.7318455304397233,0.025625252013523434,0.0240562105513874,5.15,0.0,11.333333333333334,0.0,12,0,12,0,5.3,0,9,0,success,2026-08-02,
classical_musicnet_1765__180s,classical_musicnet_1765,classical,validation,180.0,pitch,features/chroma/180s/classical/validation/classical_musicnet_1765__180s.npz,9a538c39e8c0d2f7641a266d9283c3aefc7a97cb637905f95d50bad145c8ad30,graphs/pitch/180s/classical/validation/classical_musicnet_1765__180s.npz,a91a0badcfb26810fcf5181935273aec1a0781743aacf461983ce5e83cdea737,homology/persistence/pitch/180s/classical/validation/classical_musicnet_1765__180s.npz,8b44502dffeabd1d7a28e1b68d1e6992d554b6956a6833aa8a83d37724382192,homology/persistence_sensitivity/pitch/180s/classical/validation/classical_musicnet_1765__180s.npz,5c6f087fcc6120df734f3e11a9f4bd6ac6781ef1bee197bfd22a080cea85b6ae,homology/descriptors/pitch/180s/classical/validation/classical_musicnet_1765__180s.json,a1f107a7d717e14f166698f50dae3465d0ec91ed6cd422b1cc63204e6500d632,349,349,348,89,0.2557471264367816,13,60,0.38461538461538464,0.5333333333333333,0.899942210427997,1.7960452788577366,0.7002264093959483,0.027298850574712645,0.024495677233429394,5.299999999999999,0.0,11.666666666666666,0.0,12,0,12,0,5.4,0,10,0,success,2026-08-02,
classical_musicnet_1765__300s,classical_musicnet_1765,classical,validation,300.0,pitch,features/chroma/300s/classical/validation/classical_musicnet_1765__300s.npz,8d937ad3683200e2927c50e7a2a2059473d72365a741bfa2f840f37c2394945e,graphs/pitch/300s/classical/validation/classical_musicnet_1765__300s.npz,05f8b5a0c0567093409d0f5f4eb83af8cb67de3c7217e83999ffa7ca693524b6,homology/persistence/pitch/300s/classical/validation/classical_musicnet_1765__300s.npz,8e557caa7333539f7d938a02af9a170b35310aa12293197f3db55730903a3491,homology/persistence_sensitivity/pitch/300s/classical/validation/classical_musicnet_1765__300s.npz,751abf2e0a5c22b44f377eb16f85d854fd1dcb56a298ad25771825f6b2f48bbd,homology/descriptors/pitch/300s/classical/validation/classical_musicnet_1765__300s.json,a1f107a7d717e14f166698f50dae3465d0ec91ed6cd422b1cc63204e6500d632,564,564,563,142,0.2522202486678508,13,75,0.4807692307692308,0.6133333333333333,0.8961209147939754,1.9927149411103515,0.7769022555215239,0.02146266669611224,0.019721497063898915,5.75,0.0,12.666666666666666,0.0,13,0,13,0,5.85,0,11,0,success,2026-08-02,
classical_musicnet_1766__180s,classical_musicnet_1766,classical,validation,180.0,pitch,features/chroma/180s/classical/validation/classical_musicnet_1766__180s.npz,bbf0c0e95460d61c110d4bb753f903f75e161b084baedfa6d8515080f4f724fd,graphs/pitch/180s/classical/validation/classical_musicnet_1766__180s.npz,09b8d599334d50dda196237190fa6eff5322a1e959e2176c1512770bda9e1e2b,homology/persistence/pitch/180s/classical/validation/classical_musicnet_1766__180s.npz,d7dc6cbbfa6596a0202b06e04ef9e1130f8485bdd229c0c182aba08e12d89a41,homology/persistence_sensitivity/pitch/180s/classical/validation/classical_musicnet_1766__180s.npz,ceece3194347dece60929df4a9aa6e88dd263918b4010a57d5864415cd3494a3,homology/descriptors/pitch/180s/classical/validation/classical_musicnet_1766__180s.json,a1f107a7d717e14f166698f50dae3465d0ec91ed6cd422b1cc63204e6500d632,387,387,386,142,0.36787564766839376,12,62,0.4696969696969697,0.6451612903225806,0.8861218551554567,1.7698000634375517,0.7122199393641375,0.030524309377432952,0.028006190700491217,5.0,0.0,11.0,0.0,12,0,12,0,5.199999999999999,0,8,0,success,2026-08-02,
classical_musicnet_1766__300s,classical_musicnet_1766,classical,validation,300.0,pitch,features/chroma/300s/classical/validation/classical_musicnet_1766__300s.npz,44220556a73fea1223c4f971cadb16c08eb8c0858e46daa8299cfbf74ba144da,graphs/pitch/300s/classical/validation/classical_musicnet_1766__300s.npz,53a66c5270d12997e8a869a4387ba46cc05ce3e937b48f2ebed5314a85c23f4c,homology/persistence/pitch/300s/classical/validation/classical_musicnet_1766__300s.npz,36098ff439f6ddd035a7f80cf1e8aad22ddf6162b5a330942ea689ea5be7b17c,homology/persistence_sensitivity/pitch/300s/classical/validation/classical_musicnet_1766__300s.npz,3cb2c787872a622240dbe6a965b9e8a4be46fb9db7a5dfedc1853654a89f659a,homology/descriptors/pitch/300s/classical/validation/classical_musicnet_1766__300s.json,a1f107a7d717e14f166698f50dae3465d0ec91ed6cd422b1cc63204e6500d632,680,680,679,232,0.34167893961708395,13,72,0.46153846153846156,0.6388888888888888,0.8831536340988689,1.8903116460552911,0.7369781553605733,0.023839528371663258,0.02239976366424683,5.8,0.0,12.833333333333334,0.0,13,0,13,0,5.85,0,12,0,success,2026-08-02,
classical_musicnet_1805__180s,classical_musicnet_1805,classical,validation,180.0,pitch,features/chroma/180s/classical/validation/classical_musicnet_1805__180s.npz,dade1866319e5fbd0f4c6dad7d93b9b4dbe5088932106ddb1755d975eddf253f,graphs/pitch/180s/classical/validation/classical_musicnet_1805__180s.npz,9686db8fd222e3d8345ffe861906fbccc830ef0da11555a4f6244daade19a2b0,homology/persistence/pitch/180s/classical/validation/classical_musicnet_1805__180s.npz,69325df7da85ac0a9af8fd55daa67da87175b0e6694d62c493e4c8736791283c,homology/persistence_sensitivity/pitch/180s/classical/validation/classical_musicnet_1805__180s.npz,4b3f250cef00e72c7658565124a81f08b1d05b00e8ad5c43b50b5de498b91b0c,homology/descriptors/pitch/180s/classical/validation/classical_musicnet_1805__180s.json,a1f107a7d717e14f166698f50dae3465d0ec91ed6cd422b1cc63204e6500d632,373,373,372,125,0.33602150537634407,13,63,0.40384615384615385,0.6349206349206349,0.8236714993089295,1.6859330018908112,0.6572967988573992,0.06458839172158631,0.06206706663188708,4.699999999999999,0.0,10.333333333333334,0.0,12,0,12,0,5.0,0,6,0,success,2026-08-02,
classical_musicnet_1805__300s,classical_musicnet_1805,classical,validation,300.0,pitch,features/chroma/300s/classical/validation/classical_musicnet_1805__300s.npz,23ce645efc0aa628de251112e0c4f739f49b7f2785d04d3fe3a505ef445bcfe1,graphs/pitch/300s/classical/validation/classical_musicnet_1805__300s.npz,39989d971013244151e05623d14a2cc389042459696aeef1afcdc5e0ad7a218c,homology/persistence/pitch/300s/classical/validation/classical_musicnet_1805__300s.npz,35e78e320d535c05e3d1bb16b08c193e4a9013a943fd1c601eef6caa8e000aee,homology/persistence_sensitivity/pitch/300s/classical/validation/classical_musicnet_1805__300s.npz,d4b9e20ca13f850d84d6f6a17408aaa3e8eb8163a58a72ed5bae6545e6536a1e,homology/descriptors/pitch/300s/classical/validation/classical_musicnet_1805__300s.json,a1f107a7d717e14f166698f50dae3465d0ec91ed6cd422b1cc63204e6500d632,594,594,593,196,0.3305227655986509,13,67,0.42948717948717946,0.6567164179104478,0.8202759342646974,1.7794840124091527,0.6937696478227007,0.05188981057816175,0.05028827309603026,5.0,0.0,11.0,0.0,13,0,13,0,5.35,0,6,0,success,2026-08-02,
classical_musicnet_1807__180s,classical_musicnet_1807,classical,validation,180.0,pitch,features/chroma/180s/classical/validation/classical_musicnet_1807__180s.npz,8ca8ebdc31de058beabea2ac85ad5cd9e23aaf321d95add9953c0517b702f74b,graphs/pitch/180s/classical/validation/classical_musicnet_1807__180s.npz,80a8810f62d4c198dfd2faefe771b72b33cc54c89b55daa70c3bf9a335db9794,homology/persistence/pitch/180s/classical/validation/classical_musicnet_1807__180s.npz,2a1773930f53b28c8b4b7d51c068d0f47b712b872663d4d18daa41f4bef1a613,homology/persistence_sensitivity/pitch/180s/classical/validation/classical_musicnet_1807__180s.npz,2695e7641f38e69f65f97fdea6cdbbedf85b3203a56562ba64b9c68af182c552,homology/descriptors/pitch/180s/classical/validation/classical_musicnet_1807__180s.json,a1f107a7d717e14f166698f50dae3465d0ec91ed6cd422b1cc63204e6500d632,381,381,380,184,0.4842105263157895,13,45,0.28846153846153844,0.6222222222222222,0.7599775740380217,1.379307136447211,0.5377521908706514,0.115,0.11266490765171504,3.3499999999999996,0.0,7.333333333333333,0.0,9,0,9,0,3.6499999999999995,0,3,0,success,2026-08-02,
