track_id,group,scale,name,det,maxline,meanline,lagpeak,eps,loop_det,shuffle_det,loop_max,shuffle_max
classical_musicnet_2138,classical,180.0,acoustic_2s,0.49834983498349833,5.0,2.2205882352941178,0.22413793103448276,0.8306974972395774,0.4797047970479705,0.2066420664206642,73.0,3.0
classical_musicnet_2138,classical,180.0,rhythm_2s,0.3832752613240418,4.0,2.3404255319148937,0.17307692307692307,0.7808396503325672,0.5284552845528455,0.1950354609929078,73.0,3.0
classical_musicnet_2138,classical,180.0,chroma_4beat,0.32753623188405795,4.0,2.306122448979592,0.20634920634920634,0.6938114373463107,0.576271186440678,0.168141592920354,5.0,3.0
classical_musicnet_2138,classical,300.0,acoustic_2s,0.4394736842105263,6.0,2.352112676056338,0.2465753424657534,0.8024772367341649,0.5596919127086007,0.1618569636135508,133.0,5.0
classical_musicnet_2138,classical,300.0,rhythm_2s,0.3234567901234568,4.0,2.2016806722689077,0.17346938775510204,0.7588000258896996,0.5396039603960396,0.1921182266009852,133.0,3.0
classical_musicnet_2138,classical,300.0,chroma_4beat,0.22508398656215006,4.0,2.1847826086956523,0.1509433962264151,0.6853663163187165,0.24378109452736318,0.14135021097046413,7.0,3.0
classical_musicnet_2211,classical,180.0,acoustic_2s,0.42657342657342656,4.0,2.2181818181818183,0.19047619047619047,0.7005292624797058,0.6124031007751938,0.16793893129770993,73.0,3.0
classical_musicnet_2211,classical,180.0,rhythm_2s,0.30847457627118646,5.0,2.3333333333333335,0.21052631578947367,0.6069328287664729,0.6490566037735849,0.2668918918918919,73.0,4.0
classical_musicnet_2211,classical,180.0,chroma_4beat,0.17153284671532848,3.0,2.1363636363636362,0.15476190476190477,0.8036797563943585,0.5463258785942492,0.20677966101694914,3.0,4.0
classical_musicnet_2211,classical,300.0,acoustic_2s,0.4160714285714286,4.0,2.284313725490196,0.21739130434782608,0.6058824395191207,0.6247544204322201,0.16458333333333333,102.0,3.0
classical_musicnet_2211,classical,300.0,rhythm_2s,0.427536231884058,4.0,2.2264150943396226,0.18867924528301888,0.5246063561592916,0.5477707006369427,0.18473895582329317,102.0,3.0
classical_musicnet_2211,classical,300.0,chroma_4beat,0.32231404958677684,6.0,2.34,0.15789473684210525,0.7870707300766443,0.44360902255639095,0.12430939226519337,6.0,3.0
classical_musicnet_2232,classical,180.0,acoustic_2s,0.2553191489361702,2.0,2.0,0.18181818181818182,0.7405133722611058,0.6842105263157895,0.11363636363636363,26.0,3.0
classical_musicnet_2232,classical,180.0,rhythm_2s,0.27906976744186046,2.0,2.0,0.2,0.6520080375813423,0.5909090909090909,0.14814814814814814,26.0,2.0
classical_musicnet_2232,classical,180.0,chroma_4beat,0.24561403508771928,2.0,2.0,0.18181818181818182,0.6954032319811624,0.16981132075471697,0.10714285714285714,4.0,2.0
classical_musicnet_2232,classical,300.0,acoustic_2s,0.2553191489361702,2.0,2.0,0.18181818181818182,0.7405133722611058,0.6842105263157895,0.19230769230769232,26.0,2.0
classical_musicnet_2232,classical,300.0,rhythm_2s,0.27906976744186046,2.0,2.0,0.2,0.6520080375813423,0.5909090909090909,0.07692307692307693,26.0,2.0
classical_musicnet_2232,classical,300.0,chroma_4beat,0.24561403508771928,2.0,2.0,0.18181818181818182,0.6954032319811624,0.16981132075471697,0.17777777777777778,4.0,2.0
classical_musicnet_2234,classical,180.0,acoustic_2s,0.16,2.0,2.0,0.2,0.8177636540861614,0.7241379310344828,0.06666666666666667,21.0,2.0
classical_musicnet_2234,classical,180.0,rhythm_2s,0.1724137931034483,3.0,2.5,0.25,0.5787779657524408,0.7241379310344828,0.07407407407407407,21.0,2.0
classical_musicnet_2234,classical,180.0,chroma_4beat,0.13333333333333333,2.0,2.0,0.2,0.6924004117470736,0.2,0.0,2.0,1.0
classical_musicnet_2234,classical,300.0,acoustic_2s,0.16,2.0,2.0,0.2,0.8177636540861614,0.7241379310344828,0.14814814814814814,21.0,2.0
classical_musicnet_2234,classical,300.0,rhythm_2s,0.1724137931034483,3.0,2.5,0.25,0.5787779657524408,0.7241379310344828,0.1935483870967742,21.0,2.0
classical_musicnet_2234,classical,300.0,chroma_4beat,0.13333333333333333,2.0,2.0,0.2,0.6924004117470736,0.2,0.18181818181818182,2.0,2.0
classical_musicnet_2247,classical,180.0,acoustic_2s,0.16666666666666666,3.0,2.25,0.18181818181818182,0.5718112467020219,0.5094339622641509,0.18604651162790697,27.0,2.0
classical_musicnet_2247,classical,180.0,rhythm_2s,0.3125,2.0,2.0,0.21875,0.28537803052841665,0.5625,0.13333333333333333,27.0,2.0
classical_musicnet_2247,classical,180.0,chroma_4beat,0.30973451327433627,4.0,2.3333333333333335,0.17307692307692307,0.7890554526253789,0.3253012048192771,0.29411764705882354,6.0,2.0
classical_musicnet_2247,classical,300.0,acoustic_2s,0.16666666666666666,3.0,2.25,0.18181818181818182,0.5718112467020219,0.5094339622641509,0.14814814814814814,27.0,2.0
classical_musicnet_2247,classical,300.0,rhythm_2s,0.3125,2.0,2.0,0.21875,0.28537803052841665,0.5625,0.2553191489361702,27.0,2.0
classical_musicnet_2247,classical,300.0,chroma_4beat,0.30973451327433627,4.0,2.3333333333333335,0.17307692307692307,0.7890554526253789,0.3253012048192771,0.0625,6.0,2.0
classical_musicnet_2300,classical,180.0,acoustic_2s,0.24734982332155478,4.0,2.1875,0.1875,0.8065938183739414,0.5138339920948617,0.20703125,73.0,4.0
classical_musicnet_2300,classical,180.0,rhythm_2s,0.29615384615384616,4.0,2.264705882352941,0.17777777777777778,0.7729006856336903,0.6,0.15807560137457044,73.0,3.0
classical_musicnet_2300,classical,180.0,chroma_4beat,0.20527859237536658,3.0,2.121212121212121,0.17647058823529413,0.7190671400292226,0.578125,0.11428571428571428,5.0,3.0
classical_musicnet_2300,classical,300.0,acoustic_2s,0.34177215189873417,7.0,2.3625,0.17647058823529413,0.7254778036283301,0.5548387096774193,0.18924731182795698,102.0,3.0
classical_musicnet_2300,classical,300.0,rhythm_2s,0.2927835051546392,4.0,2.21875,0.17391304347826086,0.6225420884018541,0.6931106471816284,0.16396761133603238,102.0,5.0
classical_musicnet_2300,classical,300.0,chroma_4beat,0.16574585635359115,3.0,2.0454545454545454,0.15384615384615385,0.7050919720452504,0.20100502512562815,0.19661016949152543,5.0,3.0
classical_musopen_124b2ee448a3,classical,180.0,acoustic_2s,0.5358166189111748,9.0,2.5972222222222223,0.3333333333333333,0.8489910899609315,0.5138339920948617,0.18992248062015504,73.0,3.0
classical_musopen_124b2ee448a3,classical,180.0,rhythm_2s,0.19572953736654805,3.0,2.1153846153846154,0.2391304347826087,0.6884919251491752,0.664179104477612,0.23134328358208955,73.0,5.0
classical_musopen_124b2ee448a3,classical,180.0,chroma_4beat,0.1292517006802721,2.0,2.0,0.21739130434782608,0.7020258850729069,0.5283018867924528,0.2356902356902357,2.0,5.0
classical_musopen_124b2ee448a3,classical,300.0,acoustic_2s,0.47453703703703703,18.0,2.5625,0.3082191780821918,0.8574271094439212,0.5443196004993758,0.205771643663739,133.0,4.0
classical_musopen_124b2ee448a3,classical,300.0,rhythm_2s,0.2865566037735849,4.0,2.189189189189189,0.21052631578947367,0.6989812872564173,0.5470514429109159,0.1732484076433121,133.0,4.0
classical_musopen_124b2ee448a3,classical,300.0,chroma_4beat,0.22137404580152673,4.0,2.175,0.18867924528301888,0.6917239014559987,0.40100250626566414,0.24209245742092458,4.0,4.0
classical_musopen_26a41c433b68,classical,180.0,acoustic_2s,0.39097744360902253,15.0,3.7142857142857144,0.6888888888888889,0.7285002335354049,0.5656565656565656,0.10714285714285714,44.0,4.0
classical_musopen_26a41c433b68,classical,180.0,rhythm_2s,0.4444444444444444,6.0,2.4,0.3333333333333333,0.6625634008257086,0.4036697247706422,0.10084033613445378,44.0,2.0
classical_musopen_26a41c433b68,classical,180.0,chroma_4beat,0.10810810810810811,2.0,2.0,0.3333333333333333,0.6838829560714796,0.1794871794871795,0.25,4.0,3.0
classical_musopen_26a41c433b68,classical,300.0,acoustic_2s,0.39097744360902253,15.0,3.7142857142857144,0.6888888888888889,0.7285002335354049,0.5656565656565656,0.17829457364341086,44.0,3.0
classical_musopen_26a41c433b68,classical,300.0,rhythm_2s,0.4444444444444444,6.0,2.4,0.3333333333333333,0.6625634008257086,0.4036697247706422,0.17094017094017094,44.0,2.0
classical_musopen_26a41c433b68,classical,300.0,chroma_4beat,0.10810810810810811,2.0,2.0,0.3333333333333333,0.6838829560714796,0.1794871794871795,0.08333333333333333,4.0,2.0
classical_musopen_26b6da893e99,classical,180.0,acoustic_2s,0.32950191570881227,5.0,2.2051282051282053,0.15294117647058825,0.8535971161425148,0.5703971119133574,0.17985611510791366,73.0,3.0
classical_musopen_26b6da893e99,classical,180.0,rhythm_2s,0.2727272727272727,4.0,2.0833333333333335,0.18055555555555555,0.7297534758746916,0.664,0.16731517509727625,73.0,3.0
classical_musopen_26b6da893e99,classical,180.0,chroma_4beat,0.31756756756756754,4.0,2.238095238095238,0.19480519480519481,0.6571598277017243,0.29411764705882354,0.22857142857142856,6.0,2.0
classical_musopen_26b6da893e99,classical,300.0,acoustic_2s,0.3583662714097497,5.0,2.2113821138211383,0.16666666666666666,0.8360102802619258,0.5604113110539846,0.17951807228915662,133.0,4.0
classical_musopen_26b6da893e99,classical,300.0,rhythm_2s,0.21409921671018275,4.0,2.1025641025641026,0.17777777777777778,0.7507911263813013,0.5477386934673367,0.19088669950738915,133.0,4.0
classical_musopen_26b6da893e99,classical,300.0,chroma_4beat,0.28211009174311924,4.0,2.1578947368421053,0.17857142857142858,0.6611889355005838,0.2579185520361991,0.16372202591283863,6.0,3.0
classical_musopen_6288d37e8273,classical,180.0,acoustic_2s,0.4915254237288136,15.0,2.71875,0.44680851063829785,0.6997876989094036,0.6194690265486725,0.13740458015267176,46.0,2.0
classical_musopen_6288d37e8273,classical,180.0,rhythm_2s,0.5060240963855421,11.0,2.625,0.3404255319148936,0.6118779735418781,0.42592592592592593,0.2,46.0,3.0
classical_musopen_6288d37e8273,classical,180.0,chroma_4beat,0.25274725274725274,5.0,2.3,0.2564102564102564,0.7029846930181834,0.47368421052631576,0.205607476635514,8.0,2.0
classical_musopen_6288d37e8273,classical,300.0,acoustic_2s,0.4915254237288136,15.0,2.71875,0.44680851063829785,0.6997876989094036,0.6194690265486725,0.27692307692307694,46.0,2.0
classical_musopen_6288d37e8273,classical,300.0,rhythm_2s,0.5060240963855421,11.0,2.625,0.3404255319148936,0.6118779735418781,0.42592592592592593,0.18699186991869918,46.0,3.0
classical_musopen_6288d37e8273,classical,300.0,chroma_4beat,0.25274725274725274,5.0,2.3,0.2564102564102564,0.7029846930181834,0.47368421052631576,0.42276422764227645,8.0,3.0
classical_musopen_b5e0f49dce63,classical,180.0,acoustic_2s,0.5031645569620253,8.0,2.5238095238095237,0.30952380952380953,0.8214925879754391,0.7121771217712177,0.1948529411764706,73.0,3.0
classical_musopen_b5e0f49dce63,classical,180.0,rhythm_2s,0.40825688073394495,6.0,2.4054054054054053,0.27380952380952384,0.7173109756337916,0.5,0.1992619926199262,73.0,3.0
classical_musopen_b5e0f49dce63,classical,180.0,chroma_4beat,0.27247191011235955,5.0,2.1555555555555554,0.16494845360824742,0.7821062551230896,0.21212121212121213,0.21774193548387097,2.0,3.0
classical_musopen_b5e0f49dce63,classical,300.0,acoustic_2s,0.5529841656516443,8.0,2.4408602150537635,0.2777777777777778,0.7773586735867495,0.7895408163265306,0.17157490396927016,133.0,3.0
classical_musopen_b5e0f49dce63,classical,300.0,rhythm_2s,0.4623287671232877,7.0,2.4846625766871164,0.2976190476190476,0.7435146321734741,0.6953316953316954,0.20759193357058126,133.0,4.0
classical_musopen_b5e0f49dce63,classical,300.0,chroma_4beat,0.3405511811023622,4.0,2.189873417721519,0.15151515151515152,0.7766056681342348,0.26490066225165565,0.22389463781749766,3.0,4.0
classical_musopen_baea77fb0fba,classical,180.0,acoustic_2s,0.5017182130584192,10.0,2.56140350877193,0.2558139534883721,0.7403621794722464,0.48507462686567165,0.21403508771929824,73.0,3.0
classical_musopen_baea77fb0fba,classical,180.0,rhythm_2s,0.6896551724137931,8.0,3.142857142857143,0.29069767441860467,0.7300477870234077,0.5138339920948617,0.15503875968992248,73.0,2.0
classical_musopen_baea77fb0fba,classical,180.0,chroma_4beat,0.3227848101265823,4.0,2.4878048780487805,0.15306122448979592,0.7329095284836764,0.23746701846965698,0.19466666666666665,5.0,3.0
classical_musopen_baea77fb0fba,classical,300.0,acoustic_2s,0.5,10.0,2.412121212121212,0.296551724137931,0.7868063429481749,0.5336597307221542,0.1841109709962169,133.0,4.0
classical_musopen_baea77fb0fba,classical,300.0,rhythm_2s,0.5987012987012987,8.0,2.744047619047619,0.3698630136986301,0.6500413923183405,0.5416149068322982,0.20558375634517767,133.0,3.0
classical_musopen_baea77fb0fba,classical,300.0,chroma_4beat,0.25862068965517243,3.0,2.1238938053097347,0.1656441717791411,0.7147986749620864,0.46686746987951805,0.1306532663316583,8.0,3.0
focus_brainfm_11c947e4659b,focus,180.0,acoustic_2s,0.5754189944134078,19.0,3.21875,0.5833333333333334,0.799996156624222,0.4797047970479705,0.14840989399293286,73.0,2.0
focus_brainfm_11c947e4659b,focus,180.0,rhythm_2s,0.30194805194805197,3.0,2.2142857142857144,0.32098765432098764,0.6949481331521478,0.4868913857677903,0.17421602787456447,73.0,3.0
focus_brainfm_11c947e4659b,focus,180.0,chroma_4beat,0.26875,5.0,2.5294117647058822,0.5098039215686274,0.40889134963965745,0.18012422360248448,0.13071895424836602,3.0,2.0
focus_brainfm_11c947e4659b,focus,300.0,acoustic_2s,0.5991189427312775,20.0,3.5324675324675323,0.5833333333333334,0.7024106544980312,0.5215311004784688,0.1972361809045226,133.0,3.0
focus_brainfm_11c947e4659b,focus,300.0,rhythm_2s,0.30927835051546393,4.0,2.1951219512195124,0.2695035460992908,0.38769772945159786,0.5330073349633252,0.1552567237163814,133.0,3.0
focus_brainfm_11c947e4659b,focus,300.0,chroma_4beat,0.37166324435318276,5.0,2.585714285714286,0.46875,0.4135561389636293,0.09977827050997783,0.2903930131004367,3.0,5.0
focus_brainfm_1a667b5f8aae,focus,180.0,acoustic_2s,0.592814371257485,18.0,3.7358490566037736,0.4691358024691358,0.7709001402216263,0.6980392156862745,0.15492957746478872,73.0,3.0
focus_brainfm_1a667b5f8aae,focus,180.0,rhythm_2s,0.4691689008042895,7.0,2.6923076923076925,0.3333333333333333,0.5942962899334939,0.5118110236220472,0.20714285714285716,73.0,3.0
focus_brainfm_1a667b5f8aae,focus,180.0,chroma_4beat,0.4032258064516129,4.0,2.2058823529411766,0.3132530120481928,0.5767949638315566,0.6182432432432432,0.072992700729927,3.0,2.0
focus_brainfm_1a667b5f8aae,focus,300.0,acoustic_2s,0.5444915254237288,18.0,3.1151515151515152,0.46808510638297873,0.7431258679164178,0.5409429280397022,0.22151898734177214,133.0,4.0
focus_brainfm_1a667b5f8aae,focus,300.0,rhythm_2s,0.5431578947368421,6.0,2.789189189189189,0.4315068493150685,0.6408441684879777,0.5470514429109159,0.21631644004944375,133.0,4.0
focus_brainfm_1a667b5f8aae,focus,300.0,chroma_4beat,0.3385093167701863,7.0,2.2708333333333335,0.363013698630137,0.5902538279256112,0.6391752577319587,0.24113475177304963,3.0,5.0
focus_brainfm_1d302872b7d7,focus,180.0,acoustic_2s,0.335243553008596,4.0,2.25,0.3880597014925373,0.8721710276356383,0.5098039215686274,0.1678832116788321,73.0,3.0
focus_brainfm_1d302872b7d7,focus,180.0,rhythm_2s,0.3226744186046512,3.0,2.2653061224489797,0.24324324324324326,0.5723061466515134,0.5019305019305019,0.2099644128113879,73.0,3.0
focus_brainfm_1d302872b7d7,focus,180.0,chroma_4beat,0.41530054644808745,4.0,2.1714285714285713,0.28,0.4662642384481127,0.30625,0.2611464968152866,3.0,3.0
focus_brainfm_1d302872b7d7,focus,300.0,acoustic_2s,0.38190954773869346,10.0,2.4516129032258065,0.4409448818897638,0.8512340213356038,0.5443196004993758,0.1919060052219321,133.0,3.0
focus_brainfm_1d302872b7d7,focus,300.0,rhythm_2s,0.3241590214067278,5.0,2.3043478260869565,0.30597014925373134,0.5826631006193942,0.7389033942558747,0.19306930693069307,133.0,4.0
focus_brainfm_1d302872b7d7,focus,300.0,chroma_4beat,0.39166666666666666,4.0,2.2650602409638556,0.2571428571428571,0.48299272500442436,0.17814726840855108,0.2151029748283753,3.0,3.0
focus_brainfm_20d48c0030ee,focus,180.0,acoustic_2s,0.6608187134502924,8.0,2.825,0.5348837209302325,0.8686443456781863,0.6335877862595419,0.17770034843205576,73.0,3.0
focus_brainfm_20d48c0030ee,focus,180.0,rhythm_2s,0.489010989010989,6.0,2.311688311688312,0.32558139534883723,0.6184658027712928,0.4961832061068702,0.20198675496688742,73.0,3.0
focus_brainfm_20d48c0030ee,focus,180.0,chroma_4beat,0.4755905511811024,6.0,2.876190476190476,0.3416666666666667,0.4916820494278588,0.6177606177606177,0.15575221238938053,4.0,2.0
focus_brainfm_20d48c0030ee,focus,300.0,acoustic_2s,0.5907127429805615,13.0,2.989071038251366,0.5753424657534246,0.8529050721794831,0.5568326947637292,0.16243654822335024,133.0,3.0
focus_brainfm_20d48c0030ee,focus,300.0,rhythm_2s,0.5080113100848256,8.0,2.6551724137931036,0.3424657534246575,0.670052253680267,0.6931677018633541,0.17901234567901234,133.0,3.0
focus_brainfm_20d48c0030ee,focus,300.0,chroma_4beat,0.42319187089061566,7.0,2.651685393258427,0.30857142857142855,0.5132664411207218,0.8408505154639175,0.20098948670377242,10.0,5.0
focus_brainfm_34c5d8df2184,focus,180.0,acoustic_2s,0.3705179282868526,5.0,2.268292682926829,0.28205128205128205,0.8757042092745397,0.664179104477612,0.18815331010452963,73.0,3.0
focus_brainfm_34c5d8df2184,focus,180.0,rhythm_2s,0.2574626865671642,3.0,2.15625,0.21739130434782608,0.6651543124580445,0.5830258302583026,0.1814814814814815,73.0,3.0
focus_brainfm_34c5d8df2184,focus,180.0,chroma_4beat,0.1513157894736842,6.0,2.5555555555555554,0.28125,0.5537348595328283,0.06493506493506493,0.15151515151515152,2.0,3.0
focus_brainfm_34c5d8df2184,focus,300.0,acoustic_2s,0.409261576971214,39.0,3.174757281553398,0.5609756097560976,0.8512400887593714,0.7389033942558747,0.21305418719211822,133.0,4.0
focus_brainfm_34c5d8df2184,focus,300.0,rhythm_2s,0.2676056338028169,9.0,2.2967032967032965,0.34615384615384615,0.6655710732417273,0.6818181818181818,0.13298565840938723,133.0,3.0
focus_brainfm_34c5d8df2184,focus,300.0,chroma_4beat,0.5012406947890818,11.0,2.376470588235294,0.5084745762711864,0.4180811208257953,0.5060532687651331,0.20918367346938777,5.0,3.0
focus_brainfm_45d6269177c9,focus,180.0,acoustic_2s,0.4564459930313589,5.0,2.3392857142857144,0.3333333333333333,0.5784259789903784,0.5371900826446281,0.17938931297709923,73.0,3.0
focus_brainfm_45d6269177c9,focus,180.0,rhythm_2s,0.20905923344947736,3.0,2.2222222222222223,0.2,0.7157296264570779,0.6568265682656826,0.18840579710144928,73.0,3.0
focus_brainfm_45d6269177c9,focus,180.0,chroma_4beat,0.519298245614035,5.0,2.5964912280701755,0.5652173913043478,0.22942203636561279,0.4855072463768116,0.2080536912751678,3.0,3.0
focus_brainfm_45d6269177c9,focus,300.0,acoustic_2s,0.375968992248062,6.0,2.3852459016393444,0.3269230769230769,0.6002905418430584,0.558258642765685,0.16458852867830423,133.0,5.0
focus_brainfm_45d6269177c9,focus,300.0,rhythm_2s,0.2335483870967742,4.0,2.1547619047619047,0.18439716312056736,0.6166424082909542,0.5362853628536285,0.20098039215686275,133.0,3.0
focus_brainfm_45d6269177c9,focus,300.0,chroma_4beat,0.5600505689001264,9.0,2.590643274853801,0.4811320754716981,0.23261133308430296,0.4525916561314791,0.2164705882352941,6.0,4.0
focus_brainfm_4c21a6991c14,focus,180.0,acoustic_2s,0.6411764705882353,12.0,2.9066666666666667,0.3283582089552239,0.8038868225038679,0.47619047619047616,0.20938628158844766,73.0,3.0
focus_brainfm_4c21a6991c14,focus,180.0,rhythm_2s,0.2730263157894737,4.0,2.3714285714285714,0.26744186046511625,0.7397326388469903,0.4868913857677903,0.2037735849056604,73.0,3.0
focus_brainfm_4c21a6991c14,focus,180.0,chroma_4beat,0.2975871313672922,7.0,2.522727272727273,0.2087912087912088,0.4790820257144939,0.2905982905982906,0.13087248322147652,2.0,3.0
focus_brainfm_4c21a6991c14,focus,300.0,acoustic_2s,0.5568669527896996,12.0,2.899441340782123,0.3356164383561644,0.7866896037526222,0.5356265356265356,0.18974358974358974,133.0,3.0
focus_brainfm_4c21a6991c14,focus,300.0,rhythm_2s,0.27664670658682633,7.0,2.381443298969072,0.1888111888111888,0.7384033195963808,0.6990291262135923,0.20817843866171004,133.0,3.0
focus_brainfm_4c21a6991c14,focus,300.0,chroma_4beat,0.30863039399624764,8.0,2.5114503816793894,0.20382165605095542,0.4938210207228128,0.31313131313131315,0.17401129943502824,2.0,3.0
focus_brainfm_5c2ea7efbd03,focus,180.0,acoustic_2s,0.5628571428571428,11.0,3.0307692307692307,0.3855421686746988,0.8329918966267277,0.6716981132075471,0.16666666666666666,73.0,3.0
focus_brainfm_5c2ea7efbd03,focus,180.0,rhythm_2s,0.4166666666666667,14.0,4.074074074074074,0.4883720930232558,0.481964226342469,0.8178137651821862,0.1709090909090909,73.0,3.0
focus_brainfm_5c2ea7efbd03,focus,180.0,chroma_4beat,0.058333333333333334,3.0,2.3333333333333335,0.21052631578947367,0.365547724801414,0.05042016806722689,0.13592233009708737,2.0,2.0
focus_brainfm_5c2ea7efbd03,focus,300.0,acoustic_2s,0.5650273224043716,16.0,2.971264367816092,0.4726027397260274,0.8277857842345814,0.6885644768856448,0.1450381679389313,133.0,3.0
focus_brainfm_5c2ea7efbd03,focus,300.0,rhythm_2s,0.43771827706635624,15.0,3.3873873873873874,0.4520547945205479,0.47602329075535765,0.5362853628536285,0.15762925598991173,133.0,3.0
focus_brainfm_5c2ea7efbd03,focus,300.0,chroma_4beat,0.4,5.0,2.1132075471698113,0.1951219512195122,0.468530196998026,0.398576512455516,0.11864406779661017,4.0,2.0
focus_brainfm_5ddfc60155f3,focus,180.0,acoustic_2s,0.35973597359735976,9.0,2.369565217391304,0.36904761904761907,0.5591287922845737,0.6872586872586872,0.14338235294117646,73.0,3.0
focus_brainfm_5ddfc60155f3,focus,180.0,rhythm_2s,0.30844155844155846,4.0,2.261904761904762,0.3333333333333333,0.3103713758763145,0.5038759689922481,0.15492957746478872,73.0,3.0
focus_brainfm_5ddfc60155f3,focus,180.0,chroma_4beat,0.14678899082568808,3.0,2.6666666666666665,0.39285714285714285,0.5324888384247038,0.6564885496183206,0.11023622047244094,3.0,2.0
focus_brainfm_5ddfc60155f3,focus,300.0,acoustic_2s,0.4263217097862767,20.0,2.746376811594203,0.4652777777777778,0.5815883717793084,0.8365384615384616,0.231055900621118,133.0,4.0
focus_brainfm_5ddfc60155f3,focus,300.0,rhythm_2s,0.2725118483412322,5.0,2.233009708737864,0.3058823529411765,0.3531979941466892,0.6953316953316954,0.18757921419518378,133.0,3.0
focus_brainfm_5ddfc60155f3,focus,300.0,chroma_4beat,0.25820568927789933,5.0,2.185185185185185,0.3269230769230769,0.6521262713870776,0.49166666666666664,0.20253164556962025,3.0,3.0
focus_brainfm_605fe5e55118,focus,180.0,acoustic_2s,0.5208333333333334,8.0,2.727272727272727,0.3176470588235294,0.7773761148378404,0.626984126984127,0.16727272727272727,73.0,3.0
focus_brainfm_605fe5e55118,focus,180.0,rhythm_2s,0.24014336917562723,7.0,2.4814814814814814,0.23529411764705882,0.6795883199669565,0.49429657794676807,0.27906976744186046,73.0,3.0
focus_brainfm_605fe5e55118,focus,180.0,chroma_4beat,0.5253456221198156,6.0,2.590909090909091,0.225,0.58019606136152,0.5708154506437768,0.17293233082706766,5.0,4.0
focus_brainfm_605fe5e55118,focus,300.0,acoustic_2s,0.6041397153945667,21.0,3.4338235294117645,0.46835443037974683,0.7451732193548031,0.6940874035989717,0.21601016518424396,133.0,4.0
focus_brainfm_605fe5e55118,focus,300.0,rhythm_2s,0.3402187120291616,8.0,2.3529411764705883,0.32413793103448274,0.6509673685120232,0.5443196004993758,0.1640625,133.0,7.0
focus_brainfm_605fe5e55118,focus,300.0,chroma_4beat,0.5777439024390244,10.0,2.726618705035971,0.3333333333333333,0.5351259732157412,0.6207865168539326,0.18119891008174388,5.0,4.0
